,Instrument,Business Description
595,CR.N,"Crane Co. is a diversified manufacturer of engineered industrial products. The Company's segments include Aerospace & Electronics, Process Flow Technologies, and Payment & Merchandising Technologies. The Aerospace & Electronics segment supplies critical components and systems, including original equipment and aftermarket parts, primarily for the commercial aerospace and military aerospace and defense markets. The Process Flow Technologies segment is a provider of engineered fluid handling equipment for critical performance applications. The segment consists of process valves and related products, commercial valves, and pumps and systems. The Payment & Merchandising Technologies segment consists of Crane Payment Innovations (CPI) and Crane Currency. CPI provides high technology payment acceptance and dispensing products to original equipment manufacturers, and for certain vertical markets, it also provides currency handling and processing systems."
596,CCK.N,"Crown Holdings, Inc. is engaged in the design, manufacture and sale of packaging products for consumer goods and industrial products. The Company's business is organized within divisions such as Americas, Asia Pacific and Transit Packaging. The Company's segment within the Americas Division is Americas Beverage. The Company's Asia Pacific Division segment consists of its beverage and non-beverage can operations. The Company's Transit Packaging Division segment includes industrial and protective solutions and equipment and tools businesses. Industrial solutions include steel strap, plastic strap, industrial film and other related products that are used in a range of industries, including steel, lumber, brick/block, corrugated boxes, food and beverage goods, agriculture products, and a variety of other goods."
597,CNMD.N,"CONMED Corporation is a medical technology company that is engaged in the development, manufacturing, and sale on a global basis of surgical devices and related equipment. The Company's products consist of orthopedic surgery and general surgery. Orthopedic surgery consists of sports medicine instrumentation and small bone, large bone, and specialty powered surgical instruments as well as imaging systems for use in minimally invasive surgery procedures including dissociated two horizontal deviation and three horizontal deviation vision technologies. General surgery consists of endo-mechanical instrumentation for minimally invasive laparoscopic and gastrointestinal procedures, a line of cardiac monitoring products as well as electrosurgical generators and related instruments. Its products are used by surgeons and physicians in a variety of specialties, including orthopedics, general surgery, gynecology, neurosurgery, thoracic surgery, and gastroenterology."
598,EEX.N,"Emerald Holding, Inc. is an operator of business-to-business (B2B) trade shows. The Company operates across multiple sectors, which includes: Gift, Home and General Merchandise; Sports; Design and Construction; Technology; Jewelry; and others including Photography, Food, Healthcare, Industrials and Military. It operates approximately 55 trade shows, as well as other face-to-face events. It operates approximately 10 trade shows in the Gift, Home and General Merchandise sector; It operates approximately 17 trade shows in Sports sector; eight trade shows in Design and Construction; seven trade shows in the Technology sector; five trade shows in Jewelry sector; and other trade shows include approximately 10 shows across sectors. It also provides software-as-a-service technology through its Elastic Suite solution. Elastic Suite’s platform streamlines the wholesale buying process for both brands and retail buyers, creating a digital year-round transactional platform."
599,XL.N,"XL Fleet Corp, formerly known as Pivotal Investment Corporation II, is a United States-based company that provides vehicle electrification solutions for commercial and municipal fleets in North America. The Company's hybrid and plug-in hybrid electric drive systems that enhances fuel economy up to 25-50% and reduce carbon dioxide emissions up to 20-33 %."
600,HRTG.N,"Heritage Insurance Holdings, Inc is a property and casualty insurance holding company and provides personal and commercial residential insurance through its insurance company subsidiaries. It is vertically integrated and controls or manages all aspects of insurance underwriting, customer service, actuarial analysis, distribution and claims processing and adjusting. Through its subsidiaries, Heritage Property & Casualty Insurance Company provides personal and commercial residential property insurance and commercial general liability insurance; Narragansett Bay Insurance Company provides personal and commercial residential property insurance; Zephyr Insurance Company provides personal residential wind-only property and multi-peril property insurance in Hawaii; Osprey Re Ltd is its captive reinsurance subsidiary that may provide a portion of the reinsurance protection purchased by its insurance company subsidiaries and Heritage MGA, LLC is its managing general agent."
601,EXP.N,"Eagle Materials Inc. is a supplier of heavy construction materials and light building materials in the United States. The Company's business is organized into two sectors within which there are four business segments. The Heavy Materials sector includes the Cement, and Concrete and Aggregates segments. The Light Materials sector includes the Gypsum Wallboard, and Recycled Paperboard segments. The Company's primary products are commodities that are essential in commercial and residential construction; public construction projects; and projects to build, expand, and repair roads and highways. It operates approximately eight modern cement plants, one slag grinding facility, and 29 cement distribution terminals. It operates approximately 26 ready-mix concrete batch plants and three aggregates processing plants in markets. The Company operates approximately five gypsum wallboard plants and a recycled paperboard mill."
602,NX.N,"Quanex Building Products Corporation manufactures components for original equipment manufacturers (OEM) in the building products industry. Its components are categorized as window and door (fenestration) components, and kitchen and bath cabinet components. The Company's segments include North American Fenestration segment (NA Fenestration), European Fenestration segment (EU Fenestration) and North American Cabinet Components segment (NA Cabinet Components). NA Fenestration segment consists of three operating segments primarily focused on the fenestration market in North America, including vinyl profiles, insulating glass spacers, screens and other fenestration components. EU Fenestration segment comprising its United Kingdom-based vinyl extrusion business, manufacturing vinyl profiles and conservatories and the European insulating glass business manufacturing insulating glass spacers. NA Cabinet Components segment consists of its cabinet door and components operations."
603,BWA.N,"BorgWarner Inc. is a provider of technology solutions for combustion, hybrid and electric vehicles. The Company operates through four segments: Air Management, e-Propulsion & Drivetrain, Fuel Injection and Aftermarket. The Air Management segment offers technology such as turbochargers, eBoosters, eTurbos, timing systems, emissions systems, gasoline ignition technology, smart remote actuators, powertrain sensors, cabin heaters, battery heaters and battery charging. The e-Propulsion & Drivetrain segment offers technologies such as rotating electrical components, power electronics, control modules, software, friction and mechanical products for automatic transmissions products. The Fuel Injection segment develops and manufactures gasoline and diesel fuel injection components and systems. The Aftermarket segment offer products that include a range of solutions covering the fuel injection, electronics and engine management, maintenance, and test equipment and vehicle diagnostics categories."
604,EFX.N,"Equifax Inc. is a global data, analytics and technology company. The Company provides information solutions and human resources business process outsourcing services for businesses, governments and consumers. It operates in four segments: U.S. Information Solutions, International, Workforce Solutions and Global Consumer Solutions. Its products and services are based on databases of consumer and business information derived from various sources, including credit, telecommunications and utility payments, employment, demographic and marketing data. It uses statistical techniques and software tools to analyze all available data, creating customized insights, decision-making solutions and processing services for its clients. It helps consumers understand, manage and protect their personal information and make more informed financial decisions. It also provides commercial credit risk underwriting and management solutions to online and alternative lenders, and commercial finance companies."
605,DM.N,"Desktop Metal Inc., formerly Trine Acquisition Corp, offers additive manufacturing technologies focused on the production of end-use parts. The Company offers a portfolio of integrated additive manufacturing solutions for engineers, designers and manufacturers comprised of hardware, software, materials and services. Its additive manufacturing solutions include Production System, Shop System, Studio System and Fiber. Production System is an industrial manufacturing solution that uses its SPJ technology. Shop System is designed to bring metal additive manufacturing to machine and job shops. Studio System is a three dimension (3D) metal additive manufacturing system. Fiber is a desktop 3D printer. The Company serves various industries, including automotive, aerospace, healthcare, consumer products, heavy industry, machine design and research and development. Its subsidiary, EnvisionTEC Inc, provides 3D printing solutions and offers commercial digital light processing printing technology."
606,MGP.N,"MGM Growth Properties LLC is a real estate investment trust engaged in the acquisition, ownership and leasing of destination entertainment and leisure resorts, whose amenities include casino gaming, hotel, convention, dining, entertainment and retail offerings. Its portfolio consists of approximately 12 destination resorts. It has over seven entertainment and gaming-related properties located on the Las Vegas Strip, including Mandalay Bay, the Mirage, Monte Carlo, New York-New York, Luxor and Excalibur, and the Park, which is a dining and entertainment district located between New York-New York and Park MGM. Outside of Las Vegas, it owns over five casino resort properties, including MGM Grand Detroit in Detroit, Michigan, Borgata in Atlantic City, New Jersey, MGM National Harbor in Prince George’s County, and Beau Rivage and Gold Strike Tunica, both of which are located in Mississippi."
607,AR.N,"Antero Resources Corporation is an independent oil and natural gas company that is engaged in the exploration, development, and acquisition of natural gas, natural gas liquids (NGLs), and oil properties located in the Appalachian Basin. The Company’s segments include the exploration, development, and production of natural gas and oil; marketing and utilization of excess firm transportation capacity, and midstream services through the Company’s equity method investment in Antero Midstream Corporation. The Company holds over 542,000 net acres in the southwestern core of the Marcellus and Utica Shales. In addition, the Company owns a 29% interest in Antero Midstream, which owns and operates gathering pipelines, compression, processing, fractionation, and water handling and treatment assets."
608,NOA.N,"North American Construction Group Ltd, formerly North American Energy Partners Inc, is a Canada-based provider of a range of mining and heavy construction services to customers in the resource development and industrial construction sectors within Western Canada. The Company's operating divisions include Heavy Construction and Mining; Industrial, and Tailings & Environmental Construction. Its Heavy Construction and Mining division is engaged in hard rock and oil sands mining, overburden removal, mine site development and mine reclamation. Its Industrial division offers services, which include site development, installation of underground utilities and piping, concrete foundations, facilities and infrastructure construction, and design/build services. The Tailings and Environmental Construction division performs a range of tailings, reclamation and environmental construction services, including oil sands tailings remediation; management of mine tailings."
609,BMI.N,"Badger Meter, Inc. is a manufacturer and marketer of products incorporating flow measurement, control and communication solutions. The Company provides water solutions encompassing flow measurement, quality and other system parameters. These offerings provide customers with the data and analytics required for optimizing their operations. The Company’s flow measurement products measure water and other fluids and provides timely measurement data through various methods. Its water quality monitoring solutions include optical sensing and electrochemical instruments that provides real-time, on-demand data parameters. The Company’s product lines fall into two categories: sales of water meters, radios and related technologies, and water quality monitoring solutions to water utilities (utility water); and sales of meters and other sensing instruments, valves and other products for industrial applications in water, wastewater, and other industries (flow instrumentation)."
610,SAP.N,"SAP SE (SAP) is a Germany-based company that offers enterprise application software. The Company operates through three segments: Applications, Technology & Services segment, which is engaged in the sale of software licenses, subscriptions to its cloud applications, and related services, primarily support services and various professional services, and support services, as well as implementation services of its software products and education services on the use of its products; the SAP Business Network segment, which includes its cloud-based collaborative business networks and services relating to the SAP Business Network, including cloud applications, professional services and education services, as well as the Company markets and sells the cloud offerings developed by SAP Ariba, SAP Fieldglass and Concur, and the Customer Experience segment, which comprises on-premise and cloud-based products that run front office functions across the customer experience."
611,ENVA.N,"Enova International, Inc. is a technology and analytics company, which is focused on providing online financial services. The Company offers or arranges loans or draws on lines of credit to consumers in approximately 39 states in the United States and Brazil. It also offers financing to small businesses in approximately 50 states and Washington D.C. in the United States. The Company’s online financial services include instalment loans, line of credit accounts, receivables purchase agreements, income share agreements, CSO programs and bank program. Instalment loans include longer-term loans that require the outstanding principal balance to be paid down in multiple instalments and shorter-term single payment loans. It directly offers, or purchases through its bank programs, new consumer line of credit accounts in approximately 31 states in the United States and business line of credit accounts in approximately 47 states and in Washington D.C. in the United States."
612,MTD.N,"Mettler-Toledo International Inc. is a global supplier of precision instruments and services. The Company operates through five segments: U.S. Operations, Swiss Operations, Western European Operations, Chinese Operations and Other. Its principal products and services include laboratory instruments, industrial instruments and retail weighing solutions. Its laboratory instruments portfolio includes laboratory balances, liquid pipetting solutions, automated laboratory reactors, including titrators, process analytics sensors and analyzer technology, physical value analyzers and other analytical instruments. The Company manufactures various industrial weighing instruments and related terminals and offer dedicated software solutions for the pharmaceutical, chemical, food, discrete manufacturing, and other industries. In addition, it manufactures metal detection, x-ray, check weighing, and other end-of-line product inspection systems used in production and packaging."
613,LIN.N,"Linde plc is an industrial gases and engineering company that operates through its subsidiaries. The Company provides atmospheric gases (oxygen, nitrogen, argon and rare gases) and process gases (carbon dioxide, helium, hydrogen, electronic gases, specialty gases and acetylene). It designs, engineers and builds equipment that produces industrial gases primarily for internal use. It also offers gaseous medication and related medical products and devices for patients and medical staff. The Company serves the customers in various industries, including healthcare, petroleum refining, manufacturing, food, beverage carbonation, fiber-optics, steel making, aerospace, chemicals and water treatment."
614,EHC.N,"Encompass Health Corporation is a provider of post-acute healthcare services, offering both facility-based and home-based post-acute services in approximately 42 states and Puerto Rico through its network of inpatient rehabilitation hospitals, home health agencies and hospice agencies. The Company manages its operations through two segments, including inpatient rehabilitation and home health and hospice. It is an owner and operator of inpatient rehabilitation hospitals. It provides specialized rehabilitative treatment on an inpatient basis. The Company operates home health and hospice business through EHHI Holdings, Inc. (EHHI). Its home health agencies provide a range of skilled home health services. These services include skilled nursing, physical, occupational and speech therapy, medical social work, and home health aide services, among others. It also offers specialty programs related to post-operative care, fall prevention, chronic disease management and transitional care."
615,BDN.N,"Brandywine Realty Trust is a self-administered and self-managed real estate investment trust (REIT) engaged in the acquisition, development, redevelopment, ownership, management, and operation of a portfolio of office and mixed-use properties. The Company operates through five segments: Philadelphia Central Business District (CBD), Pennsylvania Suburbs, Austin, Texas, Metropolitan Washington, D.C., and Other. The Philadelphia CBD segment includes properties located in the City of Philadelphia in Pennsylvania. Pennsylvania Suburbs segment includes properties in Chester, Delaware and Montgomery counties in the Philadelphia suburbs. The Austin, Texas segment includes properties in the City of Austin, Texas. Metropolitan Washington, D.C. segment includes properties in Northern Virginia, Washington, D.C., and Southern Maryland. The Other segment includes properties in Camden County in New Jersey and properties in New Castle County in Delaware. The Company owns approximately 81 properties."
616,CIGc.N,"Companhia Energetica de Minas Gerais CEMIG is a Brazil-based holding company engaged in the energy sector. The Company, through its interests in subsidiaries or jointly controlled entities, is engaged in the generation, transmission and distribution of electricity. The Generation division consists of the operation of hydroelectric plants, wind farms and photovoltaic plant. The electric power transmission business consists of transporting power from the facilities where it is generated to points of consumption, distribution networks and Free Consumers. Its distribution operation consists of transfers of electricity from distribution substations to final consumers. In addition, the Firm is also engaged in the natural gas distribution throughout the territory of the state of Minas Gerais."
617,OKE.N,"ONEOK, Inc. is an energy company. The Company provides midstream services and owns natural gas liquids (NGLs) systems, connecting NGL supply in the Rocky Mountain, Permian and Mid-Continent regions with key market centers and a network of natural gas gathering, processing, storage, and transportation assets. Its business segments include Natural Gas Gathering and Processing, Natural Gas Liquids and Natural Gas Pipelines. The Natural Gas Gathering and Processing segment provides midstream services to producers in North Dakota, Montana, Wyoming, Kansas and Oklahoma. The Natural Gas Liquids segment owns and operates facilities that gather, fractionate, and distribute NGLs and store NGL products, primarily in Oklahoma, Kansas, Texas, New Mexico and the Rocky Mountain region, which includes the Williston, Powder River and DJ Basins. The Natural Gas Pipelines segment, through its wholly owned assets, provides intrastate and interstate transportation and storage services to end users."
618,GTY.N,"Getty Realty Corp. is a publicly traded real estate investment trust (REIT). The Company is engaged in in the acquisition, ownership, leasing, financing and redevelopment of convenience stores, gasoline stations and other automotive-related and retail real estate, including express car washes, instant oil change centers, automotive service centers, automotive parts retailers and select other properties. Its portfolio includes a concentration in the Northeast and Mid-Atlantic regions. The Company's portfolio consists of approximately 1,005 properties located in 35 states and Washington, D.C., and its tenants are operated under a variety of national and regional retail brands. Its subsidiaries include Getty Properties Corp."
619,SWI.N,"SolarWinds Corp is a provider of information technology (IT) infrastructure management software. The Company’s solutions enable organizations to monitor and manage the performance of their IT environments, including on premise and in hybrid models. Its SolarWinds Model enables it to market and sell its products directly to network and systems engineers, database administrators, storage administrators, DevOps and SecOps professionals. The Company engages with its registered members through THWACK, which is its online community designed to train and inform technology professionals about its products. The Company’s IT products provide hybrid IT performance management with visibility into application and IT infrastructure. Its suite of network management software provides real-time visibility into network utilization and bandwidth, as well as the ability to detect, diagnose and resolve network performance problems."
620,VAC.N,"Marriott Vacations Worldwide Corporation is a vacation company that offers vacation ownership, exchange, rental, and resort and property management, along with related businesses, products and services. The Company operates through two segments: Vacation Ownership, and Exchange & Third-Party Management. Vacation Ownership segment develops, markets, sells and manages vacation ownership and related products under the Marriott Vacation Club, Grand Residences by Marriott, Sheraton Vacation Club, Westin Vacation Club, and Hyatt Residence Club brands, as well as under Marriott Vacation Club Pulse, an extension to the Marriott Vacation Club brand. Exchange & Third-Party Management segment includes exchange networks and membership programs, as well as management of resorts and lodging properties. It provides services through a variety of brands including Interval International, Trading Places International, Vacation Resorts International, and Aqua-Aston."
621,BAH.N,"Booz Allen Hamilton Holding Corp is a holding company. It provides technology consulting, analytics, digital solutions, mission operations, and cyber solutions to United States (US) and international governments and not-for-profit organizations. Its consulting service offering focuses on the talent needed to solve client problems and develop mission-oriented solutions for specific domains, business strategies, human capital, and operations through new approaches. Its analytics service offering focuses on providing solutions in the areas of decision analytics, including operations research; automation, and data science, including predictive modeling and machine learning. Its digital solutions offers digital strategy and experience, software development, Cloud and data platforms. Its cybersecurity solutions include automated compliance, attack surface reduction, defensive cyber operations, incident response and weapon systems security."
622,APRN.N,"Blue Apron Holdings, Inc. designs original recipes with fresh ingredients. The Company’s products include creamed onion & smoked gouda burger, seared yellowtail & creamy dijon sauce, baked yuzu kosho salmon, creamy roasted spaghetti squash, sheet pan Calabrian pork meatloaf sandwiches with cheesy-garlic zucchini, shawarma-spiced cod & arugula salad, beef over curry-spiced rice, seared chicken & sherry-maple pan sauce, BBQ Beyond Burger & garlic sour cream, pesto pasta with zucchini & lemon ricotta, baked tofu & creamy tomato curry with brown rice & cashews. In addition to meals, the Company sells wine through Blue Apron Wine, a direct-to-consumer wine delivery service. The Company also sells a curated selection of cooking tools, utensils, pantry items, and add-on products for different culinary occasions through Blue Apron Market, its e-commerce market."
623,GOLD.N,"Barrick Gold Corporation is a gold mining company principally engaged in the production and sale of gold and copper, as well as related activities, such as exploration and mine development. The Company holds interest in 14 gold mines, including six Tier One Gold Assets. The Company's asset portfolio includes Carlin, Cortez, Turquoise Ridge, Nevada Gold Mines, Pueblo Viejo, Loulo-Gounkoto, Kibali, Veladero, Porgera, North Mara, and Bulyanhulu. The Company gold mines are geographically diversified are located in Argentina, Canada, Cote d’Ivoire, the Democratic Republic of Congo, the Dominican Republic, Mali, Tanzania and the United States. The Company's copper mines are located in Zambia, Chile and Saudi Arabia."
624,CRY.N,"CryoLife, Inc. (CryoLife), is a medical device company. The Company is engaged in the manufacturing, processing, and distribution of medical devices and implantable human tissues used in cardiac and vascular surgical procedures for patients with aortic disease. The Company operates through two segments: Medical Devices and Preservation Services. The Medical Devices segment includes medical devices, such as Surgical Sealants, BioGlue products, JOTEC products, On-X products, CardioGenesis cardiac laser therapy, PhotoFix, and NEXUS. The Preservation Services segment includes services revenues from the preservation of cardiac and vascular implantable human tissues."
625,SJI.N,"South Jersey Industries, Inc. (SJI) is an energy services holding company. The Company's segments include South Jersey Gas Company (SJG) utility operations, which consist of natural gas distribution in southern New Jersey; Elizabethtown Gas Company (ETG) utility operations consist of natural gas distribution in northern and central New Jersey; Wholesale energy operations include the activities of South Jersey Resources Group, LLC (SJRG) and South Jersey Exploration, LLC (SJEX); Retail services operations includes the activities of South Jersey Energy Company (SJE), South Jersey Energy Service Plus, LLC (SJESP) and SJI Energy Investments, LLC (SJEI); Renewables consists of the Catamaran joint venture, which owns Annadale Community Clean Energy Projects LLC (Annadale) and Bronx Midco, LLC (Bronx Midco); Decarbonization consists of SJI Renewables Energy Ventures, LLC and SJI RNG Devco, LLC; Midstream invests in infrastructure and other midstream projects."
626,AXL.N,"American Axle & Manufacturing Holdings, Inc. is a supplier engaged in the design, engineering and manufacture of driveline and metal forming technologies for the automotive industry. The Company's segments include Driveline, and Metal Forming. Driveline segments consist primarily of front and rear axles, driveshafts, differential assemblies, clutch modules, balance shaft systems and disconnecting driveline technology. The Driveline segment also includes electric and hybrid driveline products and systems for light trucks, sport utility vehicles (SUVs), crossover utility vehicles (CUVs), passenger cars and commercial vehicles. Metal Forming segments consist primarily of axle and transmission shafts, ring and pinion gears, differential gears and assemblies, connecting rods and variable valve timing products for original equipment manufacturers (OEMs) and automotive suppliers."
627,ESNT.N,"Essent Group Ltd. is a private mortgage insurance company. The Company is engaged in offering private mortgage insurance and reinsurance for mortgages secured by residential properties located in the United States. Its products and services include mortgage insurance, contract underwriting, and Bermuda-based insurance and reinsurance. The Company's primary mortgage insurance is offered to customers on individual loans at the time of origination on a flow basis, but can also be written in bulk transactions. Its pool insurance provides additional credit enhancement for certain secondary market and other mortgage transactions. The primary mortgage insurance operations were conducted through Essent Guaranty, Inc. which is a mortgage insurer licensed to write mortgage insurance in all 50 states and the District of Columbia, as of December 31, 2016. It offers primary mortgage insurance, pool insurance and master policy. It provides contract underwriting services through CUW Solutions, LLC."
628,SXI.N,"Standex International Corporation is a diversified manufacturing company. The Company’s segments include Electronics, Engraving, Scientific, Engineering Technologies, and Specialty Solutions. The Electronics segment is manufacturing and selling electronic components. The Engraving segment provides mold texturizing, slush molding tools, roll engraving, hygiene product tooling and process machinery. The Scientific segment provides specialty temperature-controlled equipment for the medical, scientific, pharmaceutical, biotech and industrial markets. The Engineering Technologies provides net and near net formed single-source customized solutions in the manufacture of engineered components. The Specialty Solutions segment manufactures and sells refrigerated, heated and dry merchandising display cases, custom fluid pump solutions, and single and double-acting telescopic and piston rod hydraulic cylinders."
629,AMBC.N,"Ambac Financial Group, Inc. is a financial service holding company. The Company’s business operations include financial guarantee (FG) insurance, specialty property & casualty program insurance, and managing general agency / underwriting. The Company’s subsidiaries include Ambac Assurance Corporation and Ambac Assurance UK Limited, which is engaged in financial guarantee business; Everspan Indemnity Insurance Company and Everspan Insurance Company, specialty property and casualty program insurers; and Xchange Benefits, LLC and Xchange Affinity Underwriting Agency, LLC, property and casualty managing general underwriters. The Company also provides information to the investing public, consisting with its legal and regulatory obligations"
630,WLK.N,"Westlake Chemical Corporation is a manufacturer and marketer of basic chemicals, vinyls, polymers and building products. The Company operates through two segments: Vinyls and Olefins. The Vinyl segment manufactures and markets polyvinyl chloride (PVC), Vinyl Chloride Monomer (VCM), ethylene dichloride (EDC), chlor-alkali (chlorine and caustic soda), chlorinated derivative products and ethylene. The Company also manufactures and sells building products fabricated primarily from PVC, including residential siding, trim and moldings, pipe and fittings for various water, sewer and industrial applications, profiles for windows and doors. The Olefins segment manufactures and markets polyethylene, styrene monomer and various ethylene co-products. The Company's ethylene production is used in the Company's polyethylene, styrene and VCM operations. In addition, the Company also sells ethylene and ethylene co-products, primarily propylene, crude butadiene, pyrolysis gasoline and hydrogen."
631,TXT.N,"Textron Inc. is a multi-industry company primarily engaged in aircraft, defense, industrial and finance businesses to provide customers with products and services across the world. The Company operates through five segments: Textron Aviation, Bell, Textron Systems, Industrial and Finance. The Textron Aviation segment manufactures, sells and services Beechcraft and Cessna aircraft, and services the Hawker brand of business jets. The Bell segment supplies military and commercial helicopters, tiltrotor aircraft, and related spare parts and services around the world. The Textron Systems segment is a supplier to the defense, aerospace and general aviation markets. The Industrial segment designs and manufactures a range of products within the Fuel Systems and Functional Components and Specialized Vehicles product lines. The Finance segment is a commercial finance business that consists of Textron Financial Corporation (TFC) and its subsidiaries."
632,JKS.N,"JinkoSolar Holding Co Ltd operates in the photovoltaic (PV) industry. The Company builds a vertically integrated solar power product value chain, manufacturing from silicon wafers to solar modules. The Company has only one operating segment which is vertically integrated solar power products manufacturing business from silicon ingots, wafers, cells to solar modules. The Company has two overseas solar power projects which are located in Mexico and Argentina. The Company sells its solar modules under the JinkoSolar brand. Its services include solar power generation and solar system Engineering Procurement Construction (EPC) and processing services."
633,WTTR.N,"Select Energy Services, Inc. is a holding company. The Company provides water-management solutions to the oil and gas industry in the United States. The Company’s segments include Water Services, Water Infrastructure, and Oilfield Chemicals. The Water Services segment consists of the Company’s services businesses including water transfer, flowback and well testing, fluids hauling, water containment, water treatment and water network automation. The Water Infrastructure segment consists of the Company’s infrastructure assets and ongoing infrastructure development projects, including operations associated with its water sourcing and pipelines, produced water gathering systems and salt water disposal wells. The Oilfield Chemicals segment develops, manufactures and provides chemicals used in hydraulic fracturing, stimulation, cementing, and well completion and production services."
634,ESI.N,"Element Solutions Inc is a specialty chemicals company. It operates through two segments: Electronics and Industrial & Specialty. Electronics segment researches, formulates and delivers specialty chemicals and materials for all types of electronics hardware, from printed circuit board designs to new interconnection materials. Electronics segment provides specialty chemical solutions through its assembly solutions, circuitry solutions and semiconductor solutions business. Industrial & Specialty segment provides customers with Industrial Solutions, which include chemical systems that protect and decorate metal and plastic surfaces; graphics solutions, which include consumable chemicals that enable printing image transfer on packaging materials; and energy solutions, which include dynamic chemistries used in water-based hydraulic control fluids for offshore deep-water drilling. It manufactures electro-chemicals for the electronics, LED, automotive and industrial manufacturing industries."
635,AEM.N,"Agnico Eagle Mines Limited (Agnico Eagle) is an international gold producer with operating mines in Canada, Finland and Mexico and exploration and development activities in each of these countries as well as in the United States and Sweden. The Company operates through three business units: Northern Business, Southern Business and Exploration. Northern Business is comprised of the Company's operations in Canada and Finland. The Company's Canadian properties include the LaRonde Complex, the Goldex mine, the Meadowbank Complex and the Meliadine mine. The Company's Southern Business is comprised of the Company's operations in Mexico. The Company's Exploration group focuses primarily on the identification and evaluation of new mineral reserves and mineral resources and new development opportunities in gold producing regions. Its exploration activities are concentrated in Canada, the United States, Mexico, Finland and Sweden."
636,RM.N,"Regional Management Corp. is a diversified consumer finance company, which provides instalment loan products primarily to customers with limited access to consumer credit from banks, thrifts, credit card companies, and other lenders. The Company is engaged in the consumer finance business, offering small loans, large loans, retail loans, and related payment and collateral protection insurance products. It operates in 368 branch locations across 12 states in the South-eastern, South-western, Mid-Atlantic and Midwestern United States. It offers small instalment loans, typically secured with cash proceeds to customers ranging from $500 to $2,500, with terms of up to 48 months. It offers large instalment loans, typically secured with cash proceeds to customers generally ranging from $2,501 to $25,000, with terms between 18 and 60 months. It offers indirect retail loans of up to $7,500, with terms between 6 and 48 months, which are secured by the purchased items."
637,THS.N,"TreeHouse Foods, Inc. is a manufacturer and distributor of private label packaged foods and beverages in North America. The Company's segments include Meal Preparation and Snacking & Beverages. The Company's product portfolio includes snacking, beverages, and meal preparation products, available in shelf stable, refrigerated, frozen, and fresh formats. It offers clean label, organic, and preservative-free ingredients across its entire portfolio. Its Meal Preparation segments includes center of the store grocery items and main course meal items in shelf stable and refrigerated formats for retail, food-away-from-home, industrial, ingredient, export and co-pack customers. Its Snacking & Beverages produces and sells a comprehensive portfolio of sweet and savory baked food items and beverages and drink mixes for retail, food-away-from-home and co-pack customers in shelf stable, refrigerated and frozen formats."
638,RAD.N,"Rite Aid Corporation is a healthcare company that operates retail drugstore chain. The Company is principally engaged in providing its service to customers and communities through various programs. Its business segments include Retail Pharmacy segment and Pharmacy Services segment. Retail Pharmacy segment sells brand and generic prescription drugs and various other pharmacy services, as well as front-end products, including health and beauty aids, personal care products and seasonal merchandise. Its Retail Pharmacy segment operates approximately 2,500 retail pharmacy locations across 19 states. Pharmacy Services segment provides a range of pharmacy benefit services through Elixir. Elixir also offers integrated mail-order and specialty pharmacy services through Elixir Pharmacy. The Pharmacy Services segment provides both transparent and traditional pharmacy benefit management (PBM) options through its Elixir PBM. The Company's clients include employers, insurance companies and unions."
639,ARMK.N,"Aramark is a provider of food, facilities, and uniform services to various industries. The Company operates through three segments: Food and Support Services United States (FSS United States), Food and Support Services International (FSS International) and Uniform and Career Apparel (Uniform). Within the FSS United States and FSS International segments, the Company provides food and beverage services, including catering and retail services, and facilities services, including plant operations and maintenance, custodial, housekeeping, landscaping and other services to business and industry, sports, leisure and corrections, education, healthcare and facilities and other sectors. Within the Uniform segment, the Company provides a full-service uniform solution, including delivery, cleaning and maintenance services to business, public institutions, manufacturing, transportation and service industries."
640,CLDT.N,"Chatham Lodging Trust is a real estate investment trust (REIT). The Company primarily invest in upscale extended-stay hotels. It also invests in upscale or upper upscale all-suite hotels. All of the Company's assets are held by, and all of its operations are conducted through Chatham Lodging, L.P. (the Operating Partnership). The Company owns approximately 39 hotels with an aggregate of 5,900 rooms located in 15 states and the District of Columbia. The Company's hotels included upscale extended-stay hotels that operate under the Residence Inn by Marriott brand and Homewood Suites by Hilton brand, as well as premium-branded select-service hotels that operate under the Courtyard by Marriott brand, the Hampton Inn or Hampton Inn and Suites by Hilton brand, the Hilton Garden Inn by Hilton brand, the SpringHill Suites by Marriott brand, the Hyatt Place brand and all-suite hotels that operate under the upper scale Embassy Suites brand."
641,MKC.N,"McCormick & Company, Inc is engaged in manufactures, markets and distributes spices, seasoning mixes, condiments and other flavorful products to the food industry-retailers, food manufacturers and foodservice businesses. The Company also partners with various companies that are involved in the manufacture and sale of flavorful products. The Company operates in two business segments: Consumer and Flavor Solutions. The Company’s sales, distribution and production facilities are located in North America, Europe and China. Additional facilities are based in Australia, India, Central America, Thailand and South Africa."
