,Instrument,Business Description
48,ELET6.SA,"Centrais Eletricas Brasileiras S.A. (Eletrobras) is a power generation company. The Company operates in the generation, transmission, distribution and trading segments. The Company operates through various companies, including Eletrobras holding, CGTEE, Chesf, Eletronorte, Eletronuclear, Eletrosul, Furnas, Amazonas Energia, Distribuicao Acre, Distribuicao Alagoas, Distribuicao Piaui, Distribuicao Rondonia, Distribuicao Roraima and half the capital of Itaipu Binacional. The Company has a total installed capacity for generation of over 44,150 megawatts. It has a nationwide network of transmission lines of approximately 60,500 kilometers in length. The Eletrobras Eletrosul's Megawatt Solar Plant has over 4,000 photovoltaic panels, totaling an area of approximately 8,300 square meters. The Eletrobras Eletrosul's Megawatt Solar Plant has an installed capacity of approximately one megawatt-peak (MWp), and the Megawatt Solar Plant can produce approximately 1.2 gigawatt hour (GWh)."
49,ALPA4.SA,"Alpargatas SA, formerly Sao Paulo Alpargatas SA, is a Brazil-based company engaged in the production of footwear, apparel and sporting goods. The Company manufactures and sells footwear and its components; clothing; textile products; leather, resin and natural or artificial rubber products, and sporting goods. The Company's brand names portfolio includes Havaianas and Dupe, manufacturing sandals; Sete Leguas, offering rubber boots; Timberland, providing outdoor apparel and footwear; Topper and Mizuno, producing sports goods, shoes and clothes, and Osklen, a fashion brand. The Company also retails sports products through store chain Meggashop. It operates through a number of subsidiaries in Brazil, Argentina, the United States, Spain and France, among others. The Company is controlled by an investor group (Consortium), comprised of Brasil Warrant Administracao de Bens e Empresas SA, a unit of Grupo Moreira Salles, Itausa Investimentos Itau SA and Cambuhy Investimentos Ltda."
50,PRIO3.SA,"Petro Rio SA, formerly known as HRT Participacoes em Petroleo SA, is a Brazil-based holding company engaged in the oil and gas industry. Through its subsidiaries, the Company is mainly involved in the exploration and production (E&P) of oil and natural gas in Brazil and overseas. The Firm focuses on managing reserves and redeveloping mature production fields located on land (onshore) and in the sea (offshore). The Company’s activities include also discovering fields of oil or/and natural gas through seismic and geological studies, evaluation of discoveries, development of projects and implementation of the necessary infrastructure and commercialization of products. The Company operates through a number of subsidiaries, including Brasoil Manati Exploracao Petrolifera SA, Petro Rio Internacional SA and Petro Rio O&G Exploracao e Producao de Petroleo Ltda, among others."
51,ECOR3.SA,"Ecorodovias Infraestrutura e Logistica SA is a Brazil-based company primarily engaged in the highways operation. The Company’s activities are divided into three business segments: Concessions, Logistics and Ports. The Concessions division focuses on managing toll roads, which connects ports located in Santos, Paranagua and Rio Grande, Brazil. The Logistics division comprises the interconnections of the Company’s road concessions that aim at integrating intermodal logistics terminals, port terminals, bonded terminals, distribution centers, customs and ports, as well as providing logistics services. The Ports division is responsible for the port operations, cargo handling and warehousing activities in own terminal, in the Port of Santos, Brazil. The Company holds a number of subsidiaries, such as EcoRodovias Concessoes e Servicos SA, Ecoporto Santos SA and Elog SA. It is controlled by Primav Construcoes e Comercio SA."
52,GOLL4.SA,"Gol Linhas Aereas Inteligentes SA is a Brazil-based airline that provides scheduled air transportation for passengers and cargo to over 100 destinations in Brazil, South America, the Caribbean and the United States. The Company operates through two segments: Flight Transportation and Loyalty Program. The Flight Transportation segment operations originate from its subsidiary Gol Linhas Aereas SA (GLA) for the provision of air transportation services. This segment includes GOLLOG, the Company's cargo transportation and logistics business. The Firm operates a fleet of approximately 140 Boeing 737 aircrafts. The Loyalty program segment operations are represented by the SMILES coalition loyalty program, which enables clients to accumulate miles and redeem tickets for more than 700 locations worldwide."
53,BRDT3.SA,"Petrobras Distribuidora SA is a Brazil-based company, engaged in domestic distribution of oil products. The Company trades mainly in lubricants and fuels, such as gasoline, diesel, aviation kerosene and vehicular natural gas, purchased from its parent company, Petroleo Brasileiro SA Petrobras, and resold to service stations, industrial customers airlines, governments, thermal power plants and retail dealers, among others. The Company's activities are divided into four segments: Retail Stations, operating a network of branded service stations (Company-owned or franchised) that market the Company’s fuel, lubricant and convenience store products; Customer Market, which provides fuels, lubricants and associated services to industrial and commercial customers; Aviation Market, which supplies aviation products and services to Brazilian airport facilities, and Special Markets, covering the sale of chemicals, production and sale of asphalt and power generation and distribution."
54,TOTS3.SA,"Totvs SA is a Brazil-based company engaged in the information technology (IT) sector. The Company focuses on developing integrated management software solutions, collaboration and productivity platforms, as well as on consulting services. The Company mainly provides enterprise resource planning (ERP) applications, which electronically integrate the strategic and operational levels of a user company. It offers ERP software in various areas, such as administration, education, finance, industrial, human resources, customer service and logistics. The Company operates in Brazil, Argentina, Colombia, Mexico, Portugal and the United States, among others. It controls a number of subsidiaries, including Solucoes em Software e Servicos TTS Ltda, Datasul Argentina SA and Neolog Consultoria e Sistemas SA."
55,EGIE3.SA,"ENGIE Brasil Energia S.A., formerly Tractebel Energia S.A., is an independent utility concessionaire. The Company is engaged in the business of generation and commercialization of electrical energy. The Company develops and operates power plants. The Company installs and operates plants fired from conventional energy sources, such as hydroelectric, thermoelectric and complementary units, small hydroelectric plants and wind, biomass and photovoltaic plants. The Company's installed capacity, including its stakes in energy generation consortiums, is approximately 7,000 megawatts. The Company's generation facilities in operation consist of 29 plants, of which nine hydroelectric power plants, seven thermoelectric power plants (three coal, three biomass and one natural gas plant), three small hydro power plants (SHPP), nine wind farms and one photovoltaic solar power plant. The Company is controlled by ENGIE Brasil Participacoes Ltda."
56,MRVE3.SA,"MRV Engenharia e Participacoes SA is a Brazil-based company engaged in the real estate development sector. The Company's activities are divided into three business segments: Real estate development (Residential), which is active in the development, construction and sale of own and third-party real estate; Investment property (LOG), which focuses on the construction and rental, under operating leases, of industrial warehouses, shopping malls and strip malls, as well as subdivision and sale of industrial land, and Urban land subdivisions (Urbamais), which is responsible for the development and sale of residential and commercial urban land subdivisions. The Company’s project developments and construction works are carried out directly by the Company or through its partnerships and special purpose entities. Its subsidiaries include MDI Desenvolvimento Imobiliario Ltda, MRV Construcoes Ltda and Urbamais Propriedades e Participacoes SA, among others."
57,SUZB3.SA,"Suzano SA, formerly Suzano Papel e Celulose SA, is a vertically integrated producer of paper and eucalyptus pulp. The Company operates through two segments: paper and pulp. Its business units include forestry, cellulose, paper, biotechnology, Eucafluff, tissue and lignin. The Company produces hardwood pulp from eucalyptus, coated and uncoated paper, paperboard and tissue paper, as well as electricity. Its annual pulp and paper production capacity amounts to approximately 5 million tons. The Company's operations also include the commercial operation of eucalyptus forest, including planted forests, in Brazilian states of Sao Paulo, Bahia, Espirito Santo, Minas Gerais, Piaui, Tocantins, Para and Maranhao, the operation of port terminals, a hydroelectric power plant, as well as the holding of interest, as partner or shareholder, in other company or project. The Company has operations across Asia, Europe, Africa, North America, South and Central America."
58,WEGE3.SA,"WEG SA is a Brazil-based holding company principally engaged in the manufacturing of electrical equipment and components. The Company is active, along with its subsidiaries, in the manufacture and marketing of goods, such as electric motors, generators and transformers; reducers, geared reducers, frequency inverters, starter motors and maneuver devices; control and protection of electric circuits and industrial automation; electric traction solutions (land and sea); solutions for the generation of renewable and distributed energy, exploring all opportunities in small hydroelectric plants and thermal biomass, wind and solar energy sources; no-breaks and alternators for groups of generators; electric substations; industrial electrical and electronic equipment systems, and industrial paint & varnish. It is active in Brazil, Argentina, Mexico, the United States, Portugal, Austria, South Africa, India, and China. It operates through Bluffton Motor Works LLC."
59,ITUB4.SA,"Itau Unibanco Holding S.A. is a holding company. The Company provides a range of financial products and services to individual and corporate clients in Brazil and abroad. The Company operates through three segments: Retail Banking, Wholesale Banking, and Activities with the Market + Corporation. The Retail Banking segment offers banking products and services to a diversified client base of account holders and non-account holders, individuals and companies. The Wholesale Banking segment offers products and services to middle-market companies, high-net worth clients (Private Banking) and institutional clients. The Company's Activities with the Market + Corporation segment mainly manages the financial results associated with capital surplus, subordinated debt, and net debt of tax credits and debits. The Company provides banking activities, through its commercial, investment, real estate loan, finance and investment credit, and lease portfolios, including foreign exchange operations."
60,MGLU3.SA,"Magazine Luiza SA is a Brazil-based company principally engaged in the retail sector. The Company's activities are divided into four business lines: Retail, through physical stores and E-commerce sells various consumer goods, including home appliances, electronics, furniture, cosmetics, baby care accessories, toys and sport articles, among others; Luizacred, which offers products such as the credit cards, consumer credits, personal loans, payroll loans; Luizaseg, offering insurance and extended product's warranty; and Consortium Management, providing customers access to its so-called letters of credit through Consorcio Luiza. The Company owns several subsidiaries, such as Magalog Servicos Logisticos Ltda and Campos Floridos Comercio de Cosmeticos Ltda."
61,PETZ3.SA,"Pet Center Comercio e Participacoes SA is a Brazil-based company engaged in pet industry. The Firm acts mainly as a retailer of pet feeds and supplies, such as toys, beds, clothes, bowls, litter, aquariums, medications and vitamins, among others. It operates through digital platform and physical stores, located in 13 states and Federal District. The Company also provides veterinary services in clinics and hospitals, as well as animal hygiene and aesthetics services in stores. In addition, the Firm organizes pet-related events, such as fashion shows and contests, and promotes dog and cat adoptions. The Company is controlled by WP XI A Fundo de Investimento em Participacoes Multiestrategia."
62,BBAS3.SA,"Banco do Brasil SA is a Brazil-based financial institution (the Bank) primarily engaged in the banking sector. The Bank's activities are divided into five business segments: Banking, which offers deposits, loans and other banking services in the retail, corporate, wholesale and public sectors; Investments, which focuses on the structuring and distribution of debt and equity instruments in Brazilian primary and secondary capital markets; Fund management, which is mainly responsible for the purchase, sale and custody of securities, as well as portfolio management; Insurance, which provides products and services related to life, property and automobile insurance, private pension and capitalization plans, and Electronic payments, which includes services related to administration of credit and debit cards, such as capture, transmission, processing and financial settlement. The Bank operates through numerous subsidiaries in the domestic and international market."
63,VALE3.SA,"Vale S.A. is a global producer of iron ore and iron ore pellets, key raw materials for steelmaking, and producer of nickel. The Company also produces copper, metallurgical and thermal coal, potash, phosphates and other fertilizer nutrients, manganese ore, ferroalloys, platinum group metals, gold, silver and cobalt. The Company's segments include Ferrous minerals, which comprises the production and extraction of ferrous minerals, as iron ore fines, iron ore pellets and its logistic services, manganese and ferroalloys and others ferrous products and services; Coal, which comprises the extraction of metallurgical and thermal coal and its logistic services; Base metals, which includes the production and extraction of non-ferrous minerals, and are presented as nickel and its byproducts, and copper (copper concentrated), and Others, which comprises sales and expenses of other products, services and investments in joint ventures and associate in other business."
64,EQTL3.SA,"Equatorial Energia SA (Equatorial) is a Brazil-based company engaged in the energy sector. The Company holds equity interest in other companies, all in the electric energy industry, mainly with operations related to generation or distribution of electric energy. The Company's activities are divided into four segments: Distribution, responsible for energy distribution in the state of Maranhao and Para, Brazil; Generation, generating electricity through thermoelectric plants; Services / Sale, offering trading electricity, billing services, as well as maintenance of electrical installations, among others; and Central Management, including corporate and administration operations. The Company operates through a number of subsidiaries, such as Companhia Energetica do Maranhao (CEMAR), Centrais Eletricas do Para SA (CELPA), Geradora de Energia do Norte SA (Getamar), Companhia Energetica do Piaui and Equatorial Solucoes SA."
65,GGBR4.SA,"Gerdau SA is a Brazil-based manufacturer of steel products. The Company is engaged in the production and commercialization of steel products in general, through its mills located in Argentina, Brazil, Canada, Colombia, the United States, Mexico, Peru, the Dominican Republic, Uruguay and Venezuela. The Firm’s product portfolio includes crude steel; finished products for the construction industry, such as rebar, wire-rods, structural shapes, hot-rolled coils and heavy plates; finished industrial products, such as commercial rolled-steel bars, light profiles and wires; agricultural products, such as stakes, smooth wire and barbed-wire; and special steel items. The Company’s activities include also operations of iron ore mines located in the state of Minas Gerais."
66,ITSA4.SA,"Itausa Investimentos Itau SA is a Brazil-based company primarily engaged in the banking sector. The Company's activities are divided into two business segments: Financial and Industrial. The Financial division focuses on managing Itau Unibanco Holding SA, a banking institution that offers financial products and services, such as loans, credit cards, current accounts, insurance policies, investing tools, securities brokerage, treasury and investment advice, to individual and corporate customers. The Industrial division is responsible for operating Itautec SA, which manufactures commercial and banking automation equipment, as well as provides information technology (IT) services; Duratex SA, which produces wood panels, bathroom porcelain and metal sanitary fittings, and Alpargatas, which produces footwear under Juntas, Havaianas e Dupe brands, among others."
67,DXCO3.SA,"Dexco SA, formerly known as Duratex SA, is a Brazil-based company primarily engaged in the manufacture of wood panels. The Company operates in three business segments: Wood, Deca and Ceramic Tiles. The Wood division is responsible for the production of hardboard; medium density particle (MDP) panels; medium, high and super density fiberboard (MDF, HDF and SDF) panels; laminate flooring, named Durafloor, and components for the furniture industry. The Deca division focuses on the production of sanitary ceramic and metal products under Deca and Hydra brand names. The Ceramic Tiles division produces polished porcelain tiles, special coatings and other tiles under Ceusa and Portinari brand names. The Company operates industrial plants and commercial branches in Brazil, Colombia, Peru and the United States, among others."
68,CPFE3.SA,"CPFL Energia S.A. is a holding company. The Company, through its subsidiaries, distributes, generates, transmits and commercializes electricity in Brazil, as well as provides energy-related services. Its segments include Distribution, Conventional Generation Sources, Renewable Energy Generation, Commercialization and Services. The Company operates its distribution segment through its eight distributors. Its installed capacity in conventional generation is approximately 2,200 megawatt (MW). The Company, through its subsidiary CPFL Geracao, holds equity interests in eight Hydroelectric Power Plants. It operates in the segment of generation of energy of renewable sources, such as wind, biomass thermal plants, SHPPs and solar, through its subsidiary, CPFL Renovaveis. The Company operates in the segment of commercialization (power competitive supply) through its subsidiary, CPFL Brasil. The Company operates in the segment of value-added services providing electricity-related services."
69,VIVT3.SA,"Telefonica Brasil S.A. is a mobile telecommunications company in Brazil offering postpaid mobile services. The Company also operates as a fixed telecommunications company in the state of Sao Paulo. The Company markets its mobile services under its Vivo brand. It offers its clients a portfolio of products, including mobile and fixed voice, mobile data, fixed broadband, ultra-fast broadband, Pay television, information technology and digital services. Its operations consist of local and long distance fixed telephone services; mobile services, including value-added services; data services, including broadband services and mobile data services; Pay television services through direct to home (DTH), Internet protocol television (IPTV) and cable; network services, such as rental of facilities, as well as other services; wholesale services, including interconnection; digital services; services designed specifically for corporate customers, and the sale of wireless devices and accessories."
70,RENT3.SA,"Localiza Rent a Car SA (Localiza) is a Brazil-based company primarily involved in the car and fleet rental. The Company divides its business into three sectors: Car Rental division, which is responsible for car rental through its own agencies; Fleet Rental division, which is engaged in rental of fleet vehicles to corporations for long-term periods, and Franchising division, which is active in the administration and granting of franchise rights to use the Company’s brand, including the transfer of knowledge necessary for the operation of the business. Through its subsidiary Prime Prestadora de Servicos SA, the Company is also involved in the intermediation in the sale of cars previously used in its rental operations. As of December 31, 2011, the Company’s network, including domestic and foreign franchisees, comprised 449 branches in 314 cities in Brazil and 47 branches in 27 cities in seven other countries of South America."
71,BRKM5.SA,"Braskem SA is a Brazil-based integrated petrochemical company for the first and second generation of thermoplastic resins. The Company's activities are divided into three operational segments: Brazil; the United States and Europe; and Mexico. The Brazil segment is focused on the production of polyethylene (PE), polypropylene (PP) and polyvinylchloride (PVC) resins, in addition to basic chemical inputs such as ethylene, propylene, butadiene, benzene, toluene, chlorine, soda, and solvents, among others. The United States and Europe segment is responsible for the production of polypropylene in units in the United States and Germany. The Mexico segment consists of the operation of ethylene cracker and polyethylene units located in Mexico."
72,ASAI3.SA,"Sendas Distribuidora SA, also known as Assai Atacadista, is a Brazil-based company mainly engaged in the food distribution sector. The Firm's activities are divided into two operational segments: Cash & Carry and Retail. Through the Cash & Carry segment, the Company offers food, bazaar items and other products to wholesale customers, through self-service stores operated in Brazil under the Assai brand name. The Retail segments includes operations of hypermarkets, supermarkets and convenience shops under following brands: Exito, Carulla, Surtimaorista, Surtimax, Super Inter and Viva Malls in Colombia; Devoto, Disco and Geant in Uruguay; and Libertad, Mini Libertad and Paseo Libertad Malls in Argentina."
73,CVCB3.SA,"CVC Brasil Operadora e Agencia de Viagens SA is a Brazil-based company engaged in the tourism sector. The Company offers domestic and international tourism packages, cruises, hotel and resort stays, airline tickets and tours. Its travel packages combine airfare, ground transportation, accommodations, travel insurance, tourist guides and other complementary travel services. In addition, it organizes international exchanges, language camps and trips for teenagers. The Company sells products and services through own stores, online distribution platforms and authorized independent agents. Its destinations range mainly includes Europe and the Americas. The Company owns several subsidiaries in Brazil and Argentina, such as CVC Servicos Agencia de Viagens Ltda and CVC Turismo SAU, among others."
74,ENEV3.SA,"ENEVA SA, formerly known as MPX Energia SA, is a Brazil-based company principally engaged in the energy sector. The Company’s activities are divided into four operational segments: Gas-powered Thermal Plants, involved in operation of gas thermal power plants in Parnaiba Complex, located in the State of Maranhao; Upstream, dedicated to the exploration, development, production and commercialization of oil and natural gas and its derivatives; Coal-powered Thermal Plants, engaged in the operation of coal thermal power plants located in the States of Maranhao and Ceara; and Commercialization of Energy, focused on the sale of energy generated by the Firm’s power plants. The Company operates by the number of subsidiaries, including Eneva Comercializadora de Energia Ltda, Centrais Termeletricas Sao Marcos SA and Parnaiba BV, among others."
75,IGTA3.SA,"Iguatemi Empresa de Shopping Centers SA is a Brazil-based company engaged in the real estate development sector. The Company is focused on the commercial exploration and planning of shopping centers, rendering of administration services of regional shopping centers and of mixed-use real estate complexes, purchase and sale of property, exploration of rotating parking lots, mediation in the leasing of promotional spaces, as well as preparation of studies, projects and planning in promotion and merchandising. The Company holds interests in several real estate projects, including Shopping Center Iguatemi Sao Paulo, Shopping Center Iguatemi Campinas, Shopping Center Iguatemi Sao Carlos, JK Iguatemi, Shopping Patio Higienopolis, Praia de Belas Shopping Center, Shopping Center Iguatemi Brasilia and Galleria Shopping, among others."
76,TAEE11.SA,"Transmissora Alianca de Energia Eletrica SA (Taesa) is a Brazil-based company involved in the electricity transmission. The Company specializes in the implementation, operation and maintenance of electric power transmission lines comprising the basic grid of the National Interconnected System (SIN). The Company holds approximately 40 transmission concessions in Brazil. In addition, it provides planning studies of transmission infrastructure, chemical analysis of materials, engineering services and technical support, among others. The Company operates through a number of subsidiaries, such as Nordeste Transmissora de Energia SA, Novatrans Energia SA, Miracema Transmissora de Energia SA and Sul Transmissora de Energia SA."
77,BEEF3.SA,"Minerva SA is a Brazil-based company mainly engaged in the production and sale of beef. The Company's activities are divided into two business segments: Meat and Livestock. The Meat division is involved in the production and sale of fresh beef. This segment includes beef, pork and poultry processing, as well as production and sale of cattle byproducts, such as hides or giblets. The Livestock division focuses on live cattle export. The Company operates slaughterhouses in Brazil, Paraguay Uruguay, Colombia and Argentina, meat processing plant in Brazil and two proteins processing plants in Argentina. The Firm owns numerous subsidiaries, such as Minerva Dawn Farms Industria e Comercio de Proteinas SA, CSAP Companhia Sul Americana de Pecuaria SA and Athena Foods SA, among others."
78,VIIA3.SA,"Via Varejo SA is engaged in multichannel retail of consumer electronics and furniture in Brazil. The Company operates in the consumer electronics, home appliance, mobile phone and furniture retail segments through Casas Bahia and Ponto Frio banners, as well as through the e-commerce platforms: pontofrio.com, casasbahia.com and extra.com.br. The Company has over 1000 stores and is present in more than 20 Brazilian states. In addition, it owns Bartira, a furniture manufacturer, that makes furniture for bedrooms, kitchens and living rooms, among other things, which are sold exclusively at Casas Bahia and Pontofrio stores. The company provides also financial services, such as consumer finance, through credits and co-branded credit cards."
79,BRML3.SA,"BR Malls Participacoes SA is a Brazil-based company engaged in the real estate sector. The Company's activities include holding interests in and managing shopping malls and other companies involved in the real estate; promotion and management of its own and third-party real estate entities, and maintain interest in and managing car parking operations. The Company is specialized in administrating shopping malls, leasing their spaces, managing commercial developments and facilitating leasing processes of real estate properties. The Company manages over 45 shopping malls located in various regions of Brazil. It operates through Ecisa Engenharia, Comercio e Industria Ltda, Crystal Administradora de Shopping Centers Ltda, BR Malls Servicos Compartilhados Ltda. and SPE Fortuna Gestao e Participacoes Ltda, among others."
80,BIDI4.SA,"Banco Inter SA is a Brazil-based digital bank. Through its platform, the Bank offers users, including both private and business customers, a variety of products and related services, such as digital checking accounts, foreign exchange, credit card, mortgage loans, payroll loans, corporate credit, insurance and investments, among others."
81,HYPE3.SA,"Hypera SA, formerly Hypermarcas SA, is a Brazil-based company engaged in the pharmaceuticals sector. The Company’s major business units include Branded Prescription, Consumer Health and Branded Generics. Branded Prescription is present in the main therapeutic classes in Brazil and it operates in the Primary Care segment under the umbrella brand Mantecorp Farmasa. The Branded Prescription unit also acts as Mantecorp Skincare in dermocosmetics, with products recommended by dermatologists. Consumer Health offers non-prescription drugs, with brands such as Apracur, Benegrip, Coristina d, Engov, Epocler and Estomazil, among others. The Consumer Health unit also operates in nutritionals and vitamin supplements, with brands such as Tamarine, Vitasay, Biotonico Fontoura and Zero-Cal. Branded Generics operates under the Neo Quimica brand."
82,BBDC3.SA,"Banco Bradesco S.A. is a commercial bank. The Bank offers a range of banking and financial products and services in Brazil and abroad to individuals, large, mid-sized and small companies, and local and international corporations and institutions. Its segments include Financial; Insurance and Capitalization bonds; Pension plans, and Other Activities. The Financial segment consists of financial institutions and holding companies, which are responsible for managing financial resources, and credit card, consortium and asset management companies. The Insurance Group segment comprises insurance, pension plan and capitalization bond companies. It offers banking services, including deposit-taking activities, individual and corporate banking services, credit and debit cards, leasing operations, investment banking, asset management, consortium services and others. Its insurance services include health insurance, life and personal accident insurance, automobile, casualty and pension plans."
83,SULA11.SA,"Sul America SA is a Brazil-based company engaged in the insurance sector. The Company provides health and life insurance services for individuals and small, medium and large-sized companies. Its offer includes a range of solutions, such as health and dental, Administrative Services Only (ASO), wellness, personal accidents, life, travel and private pension. The Firm is involved also in the asset management segment. The Company operates through Saepar Servicos e Participacoes SA, which holds a number of subsidiaries, such as Sul America Companhia de Seguro Saude, Sul America Capitalizacao SA Sulacap and Sul America Investimentos Gestora de Recursos SA, among others. It is controlled by Sulasapar Participacoes SA."
84,CSAN3.SA,"Cosan SA, formerly know as Cosan SA Industria e Comercio, is a Brazil-based company primarily engaged in the oil marketing sector. The Company's activities are divided into six business segments: Raizen Energia, which produces and distributes sugarcane derivatives, such as raw sugar and hydrated ethanol, and cogenerates energy from sugarcane bagasse; Raizen Combustiveis, which distributes fuel, mainly through a network of gasoline stations under the Shell brand name; Comgas, which focuses on the natural gas distribution in the state of Sao Paulo, Brazil; Radar, which is responsible for purchase, sale, management and leasing of agricultural land; Lubricants, which manufactures and sells lubricants under the Mobil brand name in Latin American market, as well as the Comma brand name in the European and Asian market, and Other, which includes investments in other businesses. The Company is a subsidiary of Cosan Ltd."
85,CSNA3.SA,"Companhia Siderurgica Nacional is a Brazil-based company engaged in the steel industry. The Company operates throughout the entire steel production chain, from the mining of iron ore to the production and sale of a range of steel products, including coated galvanized flat steel and tinplate. The Company operates in five segments: Steel, Mining, Cement, Logistics and Energy. The Steel segment focuses on the production, distribution and sale of flat steel, long steel, metallic containers and galvanized steel, with operations in Brazil, the United States, Portugal and Germany. The Mining segment encompasses the activities of iron ore and tin mining. The Cement segment is responsible for the cement production, distribution and sale operations. The Logistics segment manages port terminal for containers, as well as railway networks. The Energy segment includes generation of electric power. The Company is controlled by Vicunha Acos SA."
86,YDUQ3.SA,"YDUQS Participacoes SA is a Brazil-based company engaged in the provision of educational services. The Company focuses on developing post-secondary education institutions. Its services range comprises on-campus and distance learning with graduate and Master of Business Administration (MBA) programs, vocational courses, exam preparation, short-duration courses, as well as business trainings for professionals, among others. The Company’s courses offer development in the legal, management, humanities, health and technology areas. Its educational network comprises universities, campuses, distance learning centers and colleges. The Company operates in Brazil through brands: Estacio, UniToledo, Adtalem (IBMEC, Wyden, Damasio Educacional, SJT Med and Clio)."
87,IRBR3.SA,"IRB Brasil Resseguros SA is a Brazil-based provider of reinsurance services. The Company is focused on reinsurance and retrocession operations in Brazil and abroad, with its branches in Argentina and London and offices in numerous cities around the world. It offers coverage for different types of risk related to Property, Agriculture, Financial Lines, Oil & GAS, Transportation, Cargo, Infrastructure, Surety, Professional Liability, Events, Art, Live and Pension, among others. The Company owns several subsidiaries, such as IRB Asset Management SA, which manage the exclusive investment funds and IRB Investimentos e Participacoes Imobiliarias SA, which purchases, sells and develops real estate assets."
88,RAIL3.SA,"Rumo SA is a Brazil-based company primarily engaged in the cargo transportation sector. Through its subsidiaries, the Company operates in the rail transportation segment in the Southern and the Midwest regions of Brazil, with rail network that consists of five concessions with approximately 13,500 km of railroad tracks. Rumo SA manages also transshipment terminals located in the states of Mato Grosso, Sao Paulo, Parana, and Rio Grande do Sul, as well as port elevation in terminal in Porto de Santos. In addition, through Brado Logistica e Participacoes SA, it is engaged in container operations. The Company offers transportation of agricultural commodities, fuel and final goods, intermodal freight transport, integrated warehousing services, port operations and handling of merchandises, among others."
89,USIM5.SA,"Usinas Siderurgicas de Minas Gerais SA USIMINAS and its subsidiaries, jointly-controlled companies and affiliates are engaged in steelworks and other related activities. The Company's activities include iron ore extraction, steel transformation, production of capital goods and logistics. It operates through four segments: Steelworks, Mining and Logistics, Steel Transformation and Capital Goods. It manufactures and sells various products and raw materials, such as flat steel, iron ore, stamped steel parts for the automotive industry and products for the civil construction and capital goods industry. It provides technology transfer services in the steel activity, in project management and provision of services in the civil construction area and capital goods industry, road transport of flat steel, hot-dip steel galvanizing, texturing and cylinders chromium. It has over two steel plants in Brazil located in the cities of Ipatinga, State of Minas Gerais, and of Cubatao, State of Sao Paulo."
90,BPAN4.SA,"Banco Pan SA, formerly Banco Panamericano SA, is a Brazil-based commercial bank. The Bank provides a range of financial services and products, including consumer loans, passenger car leasing, and sales financing, among others. The Company operates through five main segments: Financial, which offers consumer credits, credit cards, leasing and investment services; Consortium, which is involved in the management of third party goods, such as cars, motorcycles, electronics and real estate properties; Receivables Securitization; Sales Promoter, and Others. The Company offers its services both to individual and business clients."
