,Instrument,Business Description
930,CLPT.OQ,"ClearPoint Neuro, Inc. is a medical device company. The Company develops platforms for performing minimally invasive surgical procedures in the brain under direct, intra-procedural magnetic resonance imaging (MRI) guidance. It has three product platforms: ClearPoint system, which is used to perform minimally invasive surgical procedures in the brain; ClearTrace system, which is under development to be used to perform minimally invasive surgical procedures in the heart, and SmartFlow cannula, which is used in clinical trials to inject certain fluids directly into the brain. Its ClearPoint system is a neuro-navigation system designed for instruments or devices to treat a variety of neurological diseases and conditions and for performing biopsies. Its SmartFlow cannula is being used by pharmaceutical companies to deliver drugs and biologics under such company's clinical trials."
931,AEAC.OQ,"Authentic Equity Acquisition Corp is a blank check company. The Company is formed for the purpose of effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses or entities. It intends to focus its search for a business combination initially on North American businesses in the consumer sector. It is neither engaged in any operations nor generated any revenues."
932,LULU.OQ,"lululemon athletica inc. is a designer, distributor and retailer of lifestyle inspired athletic apparel and accessories. The Company’s segments include Company-operated stores and direct to consumer. Its apparel assortment includes items such as pants, shorts, tops, and jackets designed for a healthy lifestyle, including athletic activities such as yoga, running, training, and other sweaty pursuits. It also offers fitness-related accessories. Its Company-operated stores include approximately 523 stores in 17 countries. Its retail stores are located primarily on street locations, in lifestyle centers, and in malls. Its direct to consumer segment includes electronic commerce Website www.lululemon.com, other country and region-specific websites, and mobile applications, including mobile applications on in-store devices. The Company also conduct business through MIRROR, which offers in-home fitness through a workout platform; operate outlets and temporary locations."
933,RRR.OQ,"Red Rock Resorts, Inc. is a holding company, which operates through its subsidiary Station Casinos LLC (Station LLC). Station LLC is a gaming, development and management company, which develops and operates casino and entertainment properties. Station LLC owns and operates approximately ten gaming and entertainment facilities and ten smaller casinos. It operates through two segments, which include Las Vegas operations and Native American management. The Las Vegas operations segment includes its Las Vegas area casino properties and the Native American management segment includes its Native American management arrangements. It provides gaming and entertainment for residents of the Las Vegas regional market and visitors. The Company offers a range of gaming and non-gaming entertainment options. It also controls over seven gaming-entitled development sites consisting of approximately 398 acres in Las Vegas and Reno, Nevada."
934,BYRN.OQ,"Byrna Technologies Inc is a non-lethal defense technology company. The Company is specialized in the development, manufacturing and sale of non-lethal ammunition and security devices. The Company offers two main product lines: Byrna line of personal security devices and related products, and non-lethal munitions designed for 40 millimeters (mm) rifled launchers. The Company's primary product is its .68 caliber handheld personal security device called the Byrna HD and Byrna HD magazines and projectiles. Its 40mm products include Blunt Impact Projectile 40mm (BIP) line of products, which uses collapsible gel head technology. The Company's products are used by the military, correctional services, police agencies, private security and consumers. Its products are sold to consumers through the Company's e-commerce site, as well as to dealers and distributors primarily in the United States and South Africa. The Company also provides protective backpacks under the Byrna Shield product name."
935,TRS.OQ,"TriMas Corporation is a manufacturer and provider of products for customers primarily in the consumer products, aerospace and industrial markets. The Company operates through three segments: Packaging, Aerospace, and Specialty Products. The Packaging segment develops and manufactures an array of dispensing products, polymeric and steel caps and closures, polymeric jar products, and integrated dispensers for fill-ready bag-in-box applications. The Aerospace segment develops, qualifies and manufactures engineered, precision fasteners, tubular products and assemblies for fluid conveyance, and machined products, and assemblies to serve the aerospace and defense market. The Specialty Products segment designs, manufactures and distributes engineered steel cylinders, wellhead engines and compression systems for use within industrial markets. Its brands include Rieke, Affaba & Ferrari, Taplast, Monogram Aerospace Fasteners, Allfast Fastening Systems, Norris Cylinder, and Arrow Engine Company."
936,FTNT.OQ,"Fortinet, Inc. offers cyber security solutions. The Company provides cyber security solutions to a variety of organizations, including enterprises, communication service providers, government organizations and small businesses. Its network security appliances are managed by its FortiOS network operating system. Its Cloud Security portfolio also includes securing applications, including email and Web. Its cloud security offerings are available for deployment in public and private cloud environments, including Amazon Web Services, Microsoft Azure, Google Cloud, Oracle Cloud, Alibaba Cloud, IBM Cloud and VMWare Cloud. It also offers managed intrusion prevention system (IPS) and Web application firewall (WAF) rules delivered by FortiGuard Labs as an overlay service to native security offerings offered by Amazon Web Services. Its public and private cloud security solutions, including virtual appliances and hosted solutions, cover the capabilities of the Fortinet Security Fabric platform."
937,MITO.OQ,"Stealth BioTherapeutics Corp. is a clinical-stage biotechnology company focused on the discovery, development and commercialization of novel therapies for diseases involving mitochondrial dysfunction. The Company is primarily focused on developing mitochondrial targeted therapies for diseases with clear unmet medical needs including cardiovascular, renal, neurodegenerative and metabolic diseases. The Company is engaged in developing its product pipelines, which include Elamipretide, SBT-20 and SBT-272."
938,DFFN.OQ,"Diffusion Pharmaceuticals Inc. is a biopharmaceutical company. The Company is engaged in the development of therapies that enhance the body’s ability to deliver oxygen to the areas where it is needed. The Company’s product candidate includes Trans Sodium Crocetinate (TSC) and DFN-529. TSC, is being developed to enhance the diffusion of oxygen to tissues with low oxygen levels, also known as hypoxia. Hypoxia is associated with the pathophysiology of many acute and chronic conditions including cancers, heart attack, stroke, ARDS, skin and soft tissue diseases, neurodegenerative diseases and other intractable and difficult-to-treat conditions, further complicating treatment of the underlying condition by medical providers. The Company completed the first of its three Oxygenation Trials (the TSC TCOM Trial) a Phase I trial. DFN-529, allosteric PI3K/Akt/mTOR pathway inhibitor, is in early-stage development. The Company previously completed two Phase I clinical trials of DFN-529."
939,CLSD.OQ,"Clearside Biomedical, Inc. is a biopharmaceutical company. The Company is focused on developing and delivering treatments that restore and preserve vision for people with serious back of the eye diseases. Its proprietary suprachoroidal space (SCS) microinjector targeting SCS offers access to the macula, retina and choroid where sight-threatening disease often occurs. The SCS injection platform is an inherently flexible, in-office, non-surgical procedure intended to provide targeted delivery to the site of disease and to work with both established and new formulations of medications, as well as future therapeutic innovations. The Company’s suprachoroidal injection platform is a patented approach for delivering pharmacotherapy to the back of the eye through SCS. The Company’s lead product candidate, XIPERE, is a preservative-free suspension of the corticosteroid triamcinolone acetonide (TA), formulated for administration through suprachoroidal injection."
940,BOTJ.OQ,"Bank of the James is primarily engaged in locally owned community banks. The bank is a wholly owned subsidiary of Bank of the James Financial Group, Inc. The Bank is engaged in general retail and commercial banking business. The Bank serves individuals, small and medium sized businesses and professionals throughout Central Virginia. The Bank's services include personal, business and online banking, loans, and investments. The Bank provides services to customers in Virginia from offices located in Altavista, Amherst, Appomattox, Bedford, Blacksburg, Charlottesville, Forest, Harrisonburg, Lexington, Lynchburg, Madison Heights, Roanoke and Rustburg. The Bank offers full investment and insurance services through its BOTJ Investment Services division and BOTJ Insurance, Inc. subsidiary. The Bank provides mortgage loan origination through Bank of the James Mortgage, which is a division of Bank of the James."
941,EXC.OQ,"Exelon Corporation is a utility services holding company. The Company, through its subsidiary, Exelon Generation Company, LLC (Generation), is engaged in the energy generation business. The Company, through its subsidiaries, Commonwealth Edison Company (ComEd), PECO Energy Company (PECO), Baltimore Gas and Electric Company (BGE), Pepco Holdings LLC (PHI), Potomac Electric Power Company (Pepco), Delmarva Power & Light Company (DPL) and Atlantic City Electric Company (ACE), is engaged in the energy delivery businesses. It operates through 11 segments: Generation's five segments: Mid-Atlantic, Midwest, New York, ERCOT, Other Power Regions, ComEd, PECO and BGE, and PHI's three utility segments: Pepco, DPL and ACE. Generation's integrated business consists of the generation, physical delivery and marketing of power across geographical regions through its customer-facing business, Constellation, which sells electricity and natural gas to both wholesale and retail customers."
942,DATS.OQ,"DatChat, Inc. is a communication software company. The Company's product, DatChat Messenger and Private Social Network (Application), is a mobile application that gives users the ability to communicate with privacy and protection. The Application allows users to exercise control over their messages, even after they are sent. The Application also enables users to hide secret and encrypted messages behind a cover, which messages can only be unlocked by the recipient and which are automatically destroyed after a fixed number of views or fixed amount of time. Users can decide how long their messages last on the recipient’s device. The Application also includes a screen shot protection system, which makes it virtually impossible for the recipient to screenshot a message or picture before it gets destroyed. In addition, the Company is developing a blockchain-based, decentralized communications platform that is designed to allow consumers and businesses to connect directly with each other."
943,KOSS.OQ,"Koss Corporation is engaged in designing, manufacturing and sale of stereo headphones and related accessory products. The Company operates in the audio/video industry segment of the home entertainment industry. It markets a line of headphones, wireless Bluetooth headphones, wireless Bluetooth speakers, computer headsets, telecommunications headsets, and active noise canceling headphones. It markets a product used by consumers to listen to music, sound bites on computer systems, and other audio related media. The Company distributes these products through retail channels in the United States and independent distributors throughout the rest of the world and also fills direct-to-consumer orders on its website. The Company markets its products through approximately 7,696 domestic retail outlets and numerous retailers worldwide. It has a manufacturing facility in Milwaukee, Wisconsin. Its subsidiaries are Koss Corp B.V. and Koss U.K. Limited."
944,VALU.OQ,"Value Line, Inc. (Value Line) is a provider of investment research. The Company's core business is producing investment periodicals and their underlying research and making available certain Value Line copyrights, Value Line trademarks and Value Line Ranks and other information, to third parties under written agreements for use in third-party managed and marketed investment products and for other purposes. It also publishes a range of investment research in both print and digital formats including research in the areas of mutual funds, exchange traded funds (ETFs) and options. The Company provides products such as Value Line Select, Value Line Special Situations, Value Line Select: ETFs, Value Line Select: Dividend Income & Growth, The New Value Line ETFs Service, The Value Line M&A Service, The Value Line Information You Should Know Wealth Newsletter, Value Line Climate Change Investing Service and certain Value Line copyrights."
945,ALNA.OQ,"Allena Pharmaceuticals, Inc. is a late-stage, clinical biopharmaceutical company. The Company is engaged in developing and commercializing oral enzyme therapeutics to treat patients with rare and severe metabolic and kidney disorders. The Company is focused on metabolic disorders that result in excess accumulation of certain metabolites that can cause kidney stones, damage the kidney, and potentially lead to chronic kidney disease (CKD) and end-stage renal disease (ESRD). Its lead product candidate, reloxaliase, is an oral enzyme therapeutic developing for the treatment of hyperoxaluria, a metabolic disorder characterized by markedly elevated urinary oxalate (UOx) levels and commonly associated with kidney stones, CKD and ESRD. Its second product candidate, ALLN-346, is an orally administered, novel, urate degrading enzyme for patients with hyperuricemia and gout in the setting of advanced CKD."
946,FITB.OQ,"Fifth Third Bancorp is a bank holding company. The Company conducts its principal lending, deposit gathering, transaction processing and service advisory activities through its banking and non-banking subsidiaries from banking centers located throughout the Midwestern and Southeastern regions of the United States. It offers a range of loan and lease products with various payment terms and rate structures. It provides commercial and industrial loans, commercial mortgage loans, residential mortgage loans, commercial leases, home equity, credit cards, and other consumer loans and leases. It also offers various types of deposits, such as demand deposits, interest checking deposits, savings deposits, money market deposits, and other time deposits. The Company operates through four business segments: Commercial Banking, Branch Banking, Consumer Lending, and Wealth and Asset Management."
947,GIII.OQ,"G-III Apparel Group, Ltd. designs, sources, and markets a range of apparel products. The Company operates through two segments: wholesale operations and retail operations. The wholesale operations segment includes sales of products to retailers under owned, licensed, and private label brands. Its retail operations segment consists of direct sales to consumers through its company-operated stores and through digital channels. Its apparel products include outerwear, dresses, sportswear, swimwear, women's suits, and women's performance wear, as well as women's handbags, footwear, small leather goods, cold weather accessories and luggage. The Company's own brands include DKNY, Donna Karan, Vilebrequin, G.H. Bass, Eliza J, Jessica Howard, Andrew Marc, Marc New York, and Wilsons Leather. Its licensed brands include Calvin Klein, Tommy Hilfiger, Karl Lagerfeld Paris, Levi’s,Kenneth Cole, Cole Haan, Vince Camuto and Dockers."
948,ATCX.OQ,"Atlas Technical Consultants, Inc. is an infrastructure and environmental solutions provider. The Company provides professional testing, inspection, engineering, program management and consulting services. It also offers solutions to public and private sector clients in the transportation, commercial, water, government, education, industrial, healthcare and power markets. The Company also operates as an advisor, which enables its clients in designing, inspecting, managing and maintaining civil and commercial infrastructure, servicing existing structures, as well as helping to build new structures. Its services line includes testing, inspection and certification (TIC), environmental services, engineering and design (E&D), and program management/construction management/quality management (PCQM). The Company operates approximately 140 offices located throughout the United States."
949,UVSP.OQ,"Univest Financial Corporation is the bank holding company of Univest Bank and Trust Co. (the Bank). The Company's segments include Banking, Wealth Management and Insurance. The Banking segment provides financial services to individuals, businesses, municipalities and non-profit organizations. These services include a range of banking services, such as deposit taking, loan origination and servicing, mortgage banking, other general banking services and equipment lease financing. The Wealth Management segment offers investment advisory, financial planning, trust and brokerage services, which serves a client base of private families and individuals, municipal pension plans, retirement plans, trusts and guardianships. The Insurance segment includes an insurance brokerage agency offering commercial property and casualty insurance, employee benefit solutions, personal insurance lines and human resources consulting."
950,ARTA.OQ,"Artisan Acquisition Corp is a blank check company. The Company is incorporated for the purpose of effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses or entities. It intends to search globally for a target with operations or prospects focusing on healthcare, consumer and technology sectors. It has no operations and has generated no revenues."
951,ORGO.OQ,"Organogenesis Holdings Inc., formerly Avista Healthcare Public Acquisition Corp, is a regenerative medicine company. The Company focuses on the development, manufacture and commercialization of product solutions for the advanced wound care, surgical and sports medicine markets. It also provides integrated healing solutions that substantially improve medical outcomes. The Company’s advanced wound care and surgical & sports medicine products include PuraPly, Antimicrobial (PuraPlyAM), PuraPly, Affinity, NuShield, Apligraf and Dermagraft. The Company is offering a portfolio of bioactive and acellular biomaterials products in advanced wound care and surgical biologics, including orthopedics and spine. The Company’s comprehensive portfolio is designed to treat a variety of patients with repair and regenerative needs."
952,BPMC.OQ,"Blueprint Medicines Corporation is a precision therapy company focused on genomically defined cancers and hematologic disorders. The Company is focused on crafting drug candidates that provide clinical responses to patients without adequate treatment options. Its lead medicines are AYVAKIT/AYVAKYT (avapritinib) and GAVRETO (pralsetinib). Avapritinib is used for the treatment of systemic mastocytosis (SM), a rare hematologic disorder that causes an overproduction of mast cells and the accumulation of mast cells in the bone marrow and other organs. It is also commercializing avapritinib for the treatment of patients with PDGFRA exon 18 mutant gastrointestinal stromal tumors (GIST). The Company is developing and commercializing pralsetinib for the treatment of RET fusion-positive non-small cell lung cancer (NSCLC), and for the treatment of RET-altered thyroid carcinoma, including medullary thyroid carcinoma (MTC)."
953,FWONK.OQ,"Liberty Media Corporation is a global media and entertainment company. The Company's segments include Sirius XM Holdings and Formula 1. Sirius XM Holdings operates two audio entertainment businesses, Sirius XM and Pandora. Sirius XM features music, sports, entertainment, comedy, talk, news, traffic and weather channels as well as infotainment services, in the United States on a subscription basis through its two satellite radio systems and through the Internet through applications for mobile devices, home devices and other consumer electronic equipment. Sirius XM also provides connected vehicle services and a suite of in-vehicle data services. The Pandora business operates a music, comedy and podcast streaming discovery platform. Formula 1 is a motorsports business that holds commercial rights with respect to the World Championship, an annual motor race-based competition."
954,FENC.OQ,"Fennec Pharmaceuticals Inc. is a biopharmaceutical company. The Company is focused on the development of PEDMARK for the prevention of platinum-induced ototoxicity in pediatric cancer patients. The Company’s only product candidate in the clinical stage of development is PEDMARK. It announced two results of Phase III clinical trials for the prevention of cisplatin induced hearing loss, or ototoxicity in children, including the pivotal Phase III study SIOPEL 6 and the proof-of-concept Phase III study in collaboration with the Children’s Oncology Group (COG ACCL0431). The Company’s four subsidiaries includes Oxiquant, Inc. and Fennec Pharmaceuticals, Inc., both Delaware corporations, Cadherin Biomedical Inc., a Canadian company, and Fennec Pharmaceuticals (EU) Limited (Fennec Limited), an Ireland company. Apart from Fennec Pharmaceuticals, Inc., all subsidiaries are inactive."
955,LIVE.OQ,"Live Ventures Incorporated is a holding company for diversified businesses. The Company is operating through three segments: retail, flooring manufacturing and steel manufacturing. Its Retail segment includes Vintage Stock, Inc., which is engaged in the retail sale of new and used movies, music, collectibles, comics, books, games, game systems and components; and ApplianceSmart, Inc., which is engaged in the sale of new appliances through a retail store. Its flooring manufacturing segment is Marquis Industries, Inc., which is engaged in the manufacture and sale of carpet and the sale of vinyl and wood floorcoverings. Its steel manufacturing segment is Precision Industries, Inc., which is engaged in the manufacture and sale of alloy and steel plates, ground flat stock and drill rods."
956,KALA.OQ,"Kala Pharmaceuticals, Inc. is a biopharmaceutical company. The Company is focused on the discovery, development and commercialization of therapies for diseases of the eye. The Company's product candidate includes EYSUVIS (loteprednol etabonate ophthalmic suspension) 0.25% and INVELTYS (loteprednol etabonate ophthalmic suspension) 1%. Its EYSUVIS (loteprednol etabonate ophthalmic suspension) 0.25%, is a short-term (up to two weeks) treatment of the signs and symptoms of dry eye disease. INVELTYS (loteprednol etabonate ophthalmic suspension) 1%, is a topical twice-a-day ocular steroid for the treatment of post-operative inflammation and pain following ocular surgery. The Company's AMPPLIFY technology uses selectively-sized nanoparticles that each have a proprietary coating. Its Preclinical Development Programs include rTKI Program for Retinal Diseases (KPI-285/KPI-286), SEGRM Program and Surface Targeted Steroid Program (KPI-333)."
957,APDN.OQ,"Applied DNA Sciences, Inc. (Applied DNA) develops and markets DNA-based technology solutions. The Applied DNA provides preclinical contract research and manufacturing services for the nucleic acid-based therapeutic markets. Applied DNA is also engaged in the large-scale production of specific deoxyribonucleic acid (DNA) sequences using the polymerase chain reaction (PCR). The Applied DNA products include: Signature Molecular Tags, SigNify, and CertainT. SigNature Molecular Tags provides forensic power and protection for a range of applications. SigNify IF portable DNA readers and SigNify consumable reagent test kits provide real-time authentication of molecular tags in the field and front-line solution for supply chain integrity backed with forensic-level molecular tag authentication. CertainT includes tagging, testing and tracking platforms and solutions, enabling manufacturers, and trade organizations to convey proof of their product claims."
958,NSEC.OQ,"The National Security Group, Inc. (NSG) is an insurance holding company. The Company, through its three wholly owned subsidiaries, operates in two industry segments: property and casualty (P&C) insurance and life insurance. The property and casualty business are operated through National Security Fire and Casualty (NSFC), and Omega One Insurance Company (Omega), which primarily write personal lines dwelling coverage including dwelling fire and windstorm, homeowners and mobile homeowners lines of insurance in approximately 10 states. The Company's life insurance business is operated through National Security Insurance Company (NSIC), which offers a basic line of life and health and accident insurance products in approximately seven states. The Company operates across Alabama, Arkansas, Florida, Georgia, Kentucky, Mississippi, Oklahoma, South Carolina, Tennessee and West Virginia, Texas and others."
959,DKDCA.OQ,"Data Knights Acquisition Corp. is a blank check company. The Company is formed for the purpose of effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses. The Company has not selected any potential business combination target and has not, nor has anyone on behalf, initiated any substantive discussions, directly or indirectly, with any potential business combination target. The Company intends to focus search in the data centers and internet technology sectors. The Company has not commenced any operations nor generated any revenues."
960,MSFT.OQ,"Microsoft Corporation is a technology company. The Company develops and supports a range of software products, services, devices, and solutions. The Company's segments include Productivity and Business Processes, Intelligent Cloud, and More Personal Computing. The Company's products include operating systems; cross-device productivity applications; server applications; business solution applications; desktop and server management tools; software development tools; and video games. It also designs, manufactures, and sells devices, including personal computers (PCs), tablets, gaming and entertainment consoles, other intelligent devices, and related accessories. It offers an array of services, including cloud-based solutions that provide customers with software, services, platforms, and content, and it provides solution support and consulting services. It markets and distributes its products and services through original equipment manufacturers, direct, and distributors and resellers."
961,ITRI.OQ,"Itron, Inc. is a technology and service company. The Company is also engaged in the industrial Internet of things (IIoT). It operates through three segments: Device Solutions, Networked Solutions, and Outcomes. Device Solutions segment primarily includes hardware products used for measurement, control, or sensing that do not have communications capability embedded for use with its Itron systems, i.e., hardware-based products not part of a complete end-to-end solution. Networked Solutions segment primarily includes a combination of communicating devices, network infrastructure, and associated application software designed and sold as a complete solution for acquiring and transporting robust application-specific data. Outcomes segment primarily includes its value-added software and services in which the Company manage, organize, analyze, and interpret data to improve decision making and deliver results for consumers, utilities, and smart cities."
962,HBNC.OQ,"Horizon Bancorp, Inc. (Horizon) is a bank holding company. Horizon provides a range of banking services in northern and central Indiana and southern and central Michigan through its bank subsidiary, Horizon Bank (Horizon Bank or the Bank), and other affiliated entities and Horizon Risk Management, Inc. Horizon is a full-service commercial bank offering commercial and retail banking services, corporate and individual trust and agency services, and other services incident to banking. Its wholly owned Horizon Risk Management, Inc. is a captive insurance company. Its loan portfolio consists of commercial loans, real estate loans and mortgage warehouse loans. Horizon's retail offerings include prime residential, indirect auto, and other secured consumer lending to in market customers, as well as a range of personal banking and wealth management solutions. It also provides business banking and treasury management services."
963,WAFU.OQ,"Wah Fu Education Group Limited is a China-based holding company principally engaged in the provision of online education services and technology research & development services. Its online education services include Online Education Cloud Services (B2B2C) and Online Training Services (B2C). B2B2C provides online education platforms to institutions, such as universities and training institutions, and online course development service companies. B2C provides online training and examination preparation services directly to students for a fee. The Company operates its businesses mainly in domestic market."
964,DNUT.OQ,"Krispy Kreme, Inc. is an omni-channel business operating through a network of doughnut shops, partnerships with retailers, and electronic Commerce (e-Commerce) and delivery business. The Company conducts its business through three reported segments: United Sates (U.S) and Canada, International and Market Development. U.S. and Canada segment consists the Company-owned operations in the United States and Canada, including Krispy Kreme and Insomnia shops, delivered fresh daily (DFD) and the Company's branded Sweet Treat Line. International segment consists Krispy Kreme Company-owned operations in the United Kingdom and Ireland, Australia, New Zealand and Mexico. Market Development segment reflects franchise operations across the globe. It also includes Company-owned operations in Japan, which belonged to a franchise, KK Japan. The Company's franchise operations include franchisee royalties and sales of doughnut mix, other ingredients, supplies and doughnut-making equipment to franchisees."
965,YORW.OQ,"The York Water Company is an investor-owned water utility in the United States. The Company's primary business include impound, purify to meet, or exceed safe drinking water standards and distribute water. It also owns and operates two wastewater collection systems and five wastewater collection and treatment systems. The Company operates within its franchised water and wastewater territory, which covers 51 York, Adams, and Franklin Counties, Pennsylvania. The Company obtains the bulk of its water supply from both the South Branch and East Branch of the Codorus Creek. It has two reservoirs, Lake Williams and Lake Redman, which together hold up to approximately 2.2 billion gallons of water. Water service is supplied through the Company's own distribution system."
966,SOVO.OQ,"Sovos Brands, Inc. is a food holding company. The Company through its subsidiaries produces and distributes food products in various locations throughout the United States. The Company’s principal products include a variety of Italian sauces and dry pasta, soups, yogurts, frozen ready-to-eat meals, pancake and waffle mixes, other baking mixes, and frozen waffles, which are primarily sold in the United States of America. The Company offers products marketed under the brand names Michael Angelo’s, Rao’s Homemade, noosa yoghurt, and Birch Benders. The Company owns 100% of Sovos Brands Holdings, Inc., which owns 100% of Sovos Brands Intermediate, Inc., a food holding company. The Sovos Brands Intermediate, Inc. has four wholly owned businesses: Rao’s Specialty Foods, Inc. (Rao’s); Noosa Holdings, Inc. (Noosa); Bottom Line Food Processors, Inc. (Michael Angelo’s); and Birch Benders, LLC (Birch Benders)."
967,KTTA.OQ,Pasithea Therapeutics Corp. is a biotechnology company. The Company is engaged on psychiatric and neurological research regarding central nervous system (CNS) disorders with focus on translating the research into clinic-ready drugs. The Company's secondary operations are focused on establishing anti-depression clinics across the United Kingdom and providing business support services to similar entities in the United States and using psychiatric assessment combined with physician or medical providers to administer intravenous infusions of ketamine.
968,GSM.OQ,"Ferroglobe PLC is a producer of silicon metal, silicon-based alloys and manganese-based alloys. In addition, the Company has quartz mining activities in Spain, the United States, Canada, South Africa and Mauritania, low-ash metallurgical coal mining activities in the United States, and interests in hydroelectric power in France. The Company’s products include aluminum, silicone compounds used in the chemical industry, ductile iron, automotive parts, photovoltaic (solar) cells, electronic semiconductors and steel. The Company's segments include Electrometallurgy North America, Electrometallurgy Europe, Electrometallurgy South Africa and Other Segments. It also produces various silicon-based alloys, including calcium silicon, magnesium ferrosilicon, and different grades of ferrosilicon."
969,ASYS.OQ,"Amtech Systems, Inc. is a manufacturer of capital equipment, including thermal processing and wafer polishing, and related consumables used in fabricating semiconductor devices, such as silicon carbide (SiC) and silicon power devices, analog and discrete devices, electronic assemblies and light-emitting diodes (LEDs). The Company operates through two segments: Semiconductor and SiC/LED. The Semiconductor segment supply thermal processing equipment, including solder reflow ovens, diffusion furnaces, and customer high-temp belt furnaces for use by semiconductor and electronics assembly manufacturers. The SiC/LED segment provides substrate consumables and machinery for lapping (fine abrading) and polishing of materials, such as silicon wafers for semiconductor products, sapphire wafers for LED applications, and compound substrates, like silicon carbide wafers, for power device applications."
970,ANPC.OQ,"AnPac Bio-Medical Science Co., Ltd. is a China-based biotechnology company focused on early cancer screening and detection. The Company markets and sells multi-cancer screening and detection test that uses cancer differentiation analysis (CDA), technology and its cancer-detection device or CDA device. In addition to early cancer screening and detection, its CDA technology assists physicians in cancer diagnosis, prognosis and recurrence. Its CDA technology provides a platform on which it has developed cancer screening and detection test using its CDA technology, or CDA test, and its CDA device. Its CDA technology focuses on biophysical properties in human blood. The Company have established two clinical laboratories in China and one clinical laboratory in the United States."
971,LASR.OQ,"nLIGHT, Inc. is a provider of high power semiconductor and fiber lasers for industrial, microfabrication, and aerospace and defense applications. The Company operates through two segments: Laser Products and the Advanced Development. The Company serves a range of industries, which include industrial, microfabrication, and aerospace and defense. It also makes fiber amplifiers and beam combination and control systems for use in high-energy laser (HEL) systems in directed energy applications. The Company products include Semiconductor Lasers, Fiber Lasers and Directed Energy Products. Its Semiconductor Lasers is a high-power semiconductor laser with a range of power levels, wavelengths, and output fiber sizes. Its Fiber Lasers is a programmable and serviceable high-power fiber laser. Its Directed Energy Products includes standalone fiber amplifiers and are developing beam combination and control products for directed energy applications."
972,WETF.OQ,"WisdomTree Investments, Inc. is an asset management company that focuses on exchange-traded funds (ETFs). The Company's family of ETFs includes funds that track its own indexes, funds that track third-party indexes and actively managed funds. Through Its operating subsidiaries, the Company provides investment advisory and other management services to ETPs collectively offering products covering equity, commodity, fixed income, leveraged and inverse, currency, cryptocurrency and alternative strategies. It distributes its products through various channels in the asset management industry, including banks, brokerage firms, registered investment advisers, institutional investors, private wealth managers and online brokers through its salesforce. Its subsidiaries include WisdomTree Asset Management, Inc., WisdomTree Management Jersey Limited, WisdomTree Management Limited, WisdomTree UK Limited, WisdomTree Europe Limited, WisdomTree Ireland Limited and WisdomTree Commodity Services, LLC."
973,PGEN.OQ,"Precigen, Inc. (Precigen) is a synthetic biology company that focuses on its discovery and clinical-stage activities to advance gene and cellular therapies to target immuno-oncology, autoimmune disorders, and infectious diseases. The Company is offering a class of microbe-based biopharmaceuticals that enable the expression and local delivery of disease-modifying therapeutics. Precigen is using precision technology to target intractable diseases in immuno-oncology, autoimmune disorders, and infectious diseases. The Company also focused on studying life-threatening human diseases through the development of MiniSwine Yucatan miniature pig research models and services, as well as enabling the production of cells and organs in its genetically engineered swine for regenerative medicine applications. The Company’s subsidiaries include PGEN Therapeutics, Inc., Precigen ActoBio, Inc., Exemplar Genetics, LLC and Trans Ova Genetics, L.C."
974,AGIO.OQ,"Agios Pharmaceuticals, Inc is a clinical-stage biopharmaceutical company. The Company's lead product candidate in its genetically defined disease (GDD) portfolio, mitapivat, is an activator for the treatment of hemolytic anemias. The Company’s clinical candidate, mitapivat, is in Phase III studies which is developed for the treatment of pyruvate kinase (PK), deficiency, thalassemia, and sickle cell disease (SCD). The Company is also developing AG-946, a clinical-stage, next-generation oral activator of pyruvate kinase R (PKR) enzymes, which is in Phase I clinical study. The mitapivat is an orally available small molecule and a potent activator of the PKR enzymes."
975,MSTR.OQ,"MicroStrategy Incorporated is a provider of enterprise software platforms around the world. The Company is engaged in the design, development, marketing and sales of its software platform through licensing arrangements, and cloud-based subscriptions and related services. It focuses on providing enterprise customers with software platform and services for deploying intelligence applications. Its platform, MicroStrategy 10, consolidates analytics and mobility in a single platform, available both as on-premise software and as a hosted service offering in MicroStrategy Cloud. Its enterprise platform combines business intelligence functionality with data discovery, mobile analytics and identity intelligence generated by digital credentials. MicroStrategy 10 consists of MicroStrategy Analytics, MicroStrategy Mobile and Usher. MicroStrategy Analytics offers solutions to organizations to analyze a range of data and distribute actionable business insight throughout an enterprise."
976,NBSE.OQ,"NeuBase Therapeutics, Inc. is a pre-clinical-stage biopharmaceutical company. The Company is focused on developing therapies to treat rare genetic diseases and cancers caused by mutant genes. The Company’s peptide-nucleic acid antisense oligonucleotide (PATrOL) platform focuses on addressing Huntington's disease (HD) and myotonic dystrophy, as well as other genetic disorders. Its programs include NT0100, a PATrOL-enabled therapeutic program for systemic administration to target the mutant expansion in the HD messenger ribonucleic acid (mRNA) and NT0200, a PATrOL-enabled therapeutic program for systemic administration to target the mutant expansion in the myotonic dystrophy type one disease mRNA."
