,Instrument,Business Description
95,SNA.N,"Snap-on Incorporated is a manufacturer and marketer of tools, equipment, diagnostics, repair information and systems solutions. Its segments include the Commercial & Industrial Group, the Snap-on Tools Group, the Repair Systems & Information Group and Financial Services. The Commercial & Industrial Group segment consists of business operations serving a range of industrial and commercial customers, including customers in the aerospace, natural resources, government, power generation, transportation and technical education markets. The Snap-on Tools Group segment consists of business operations primarily serving vehicle service and repair technicians. The Repair Systems & Information Group segment consists of business operations serving other professional vehicle repair customers, primarily owners and managers of independent repair shops and original equipment manufacturer (OEM) dealership. The Financial Services segment consists of the business operations of its finance subsidiaries."
96,UAL.OQ,"United Airlines Holdings Inc., formerly United Continental Holdings, Inc., is a holding company and its principal, wholly-owned subsidiary is United Airlines, Inc. (United). The Company transports people and cargo throughout North America and to destinations in Asia, Europe, the Middle East and Latin America. Through United and its regional carriers, it operates across six continents, with hubs at Newark Liberty International Airport (Newark), Chicago O'Hare International Airport (Chicago O'Hare), Denver International Airport (Denver), George Bush Intercontinental Airport (Houston Bush), Los Angeles International Airport (LAX), A.B. Won Pat International Airport (Guam), San Francisco International Airport (SFO) and Washington Dulles International Airport (Washington Dulles). It has contractual relationships with various regional carriers to provide regional aircraft service branded as United Express."
97,ESS.N,"Essex Property Trust, Inc. is a self-administered and self-managed real estate investment trust. The Company is engaged primarily in the ownership, operation, management, acquisition, development and redevelopment of predominantly apartment communities, located along the West Coast. Its segments include Southern California, Northern California, Seattle Metro and Other real estate assets. The Company owns all of its interest in its real estate and other investments directly or indirectly through Essex Portfolio, L.P. (the Operating Partnership). Its properties include Mio, Form 15, Emerson Valley Village and Ashton Sherman Village. As of December 31, 2016, it owned or held an interest in 245 communities, aggregating 59,645 apartment homes, excluding its ownership in preferred equity investments, as well as two operating commercial buildings (totaling approximately 140,564 square feet), and six active development projects with 2,223 apartment homes in various stages of development."
98,KHC.OQ,"The Kraft Heinz Company (Kraft Heinz) is a global food and beverage company. The Company’s segments include United States, International and Canada. It manufactures and markets food and beverage products, including condiments and sauces, cheese and dairy, meals, meats, refreshment beverages, coffee, and other grocery products throughout the world. It offers its products under various brands, such as Kraft, Oscar Mayer, Heinz, Philadelphia, Lunchables, Velveeta, Maxwell House, Kool-Aid, Ore-Ida, Jell-O, Master, Quero, Golden Circle and Wattie's. The Company’s products are sold through its own sales organizations and through independent brokers, agents, and distributors to chain, wholesale, cooperative and independent grocery accounts, convenience stores, drug stores, value stores, bakeries, pharmacies, mass merchants, club stores, foodservice distributors, and institutions, including hotels, restaurants, hospitals, health care facilities and certain government agencies."
99,JBHT.OQ,"J.B. Hunt Transport Services, Inc. is a surface transportation, delivery, and logistics company in North America. The Company's segments include Intermodal (JBI), Dedicated Contract Services (DCS), Integrated Capacity Solutions (ICS), Final Mile Services (FMS) and Truck (JBT). The Company, through its subsidiaries, provides transportation and delivery services to a range of customers and consumers throughout the continental United States, Canada and Mexico. The JBI segment offers intermodal rail services. Its DCS segment focuses on private fleet conversion and creation in replenishment and specialized equipment. Its ICS segment provides traditional freight brokerage and transportation logistics solutions to customers through relationships with third-party carriers and integration. Its FMS segment provides final-mile delivery services. Its JBT segment offers full-load, dry-van freight, utilizing tractors operating over roads and highways."
100,CMI.N,"Cummins Inc. designs, manufactures, distributes and services diesel and natural gas, electric and hybrid powertrains and powertrain-related components. The Company's segments include Engine, Distribution, Components, Power Systems and New Power. The Engine segment manufactures and markets a range of diesel and natural gas-powered engines under the Cummins brand name, as well as certain customer brand names, for the heavy and medium-duty truck. The Distribution segment consists of sales and support of a range of products and services, including power generation systems, horsepower engines, and in-shop and field-based repair services. The Components segment supplies products, including aftertreatment systems, turbochargers, filtration products, electronics and fuel systems. The Power Systems segment consists of businesses, including Power generation, Industrial and Generator technologies. New Power segment designs, manufactures, sells and supports hydrogen production solutions."
101,PNR.N,"Pentair plc is a diversified industrial manufacturing company. The Company is engaged in Water Quality Systems business and Flow and Filtration Solutions business. The Water Quality Systems business designs, manufactures, markets and services water system products and solutions to meet filtration and fluid management challenges in food and beverage, water, swimming pools and aquaculture applications. The Flow and Filtration Solutions business is involved in the entire water, water treatment and wastewater system from filtration, desalination, water supply to water disposal, process and control."
102,CRL.N,"Charles River Laboratories International, Inc. is a full service, early-stage contract research company. The Company provides products and services to help pharmaceutical and biotechnology companies, government agencies and academic institutions in research and drug development. The Company operates through two segments: Discovery and Safety Assessment (DSA) and Manufacturing Solutions (Manufacturing). The DSA segment includes services required to take a drug through the early development process including discovery services, which are non-regulated services to assist clients with the identification, screening, and selection of a lead compound for drug development, and regulated and non-regulated (Good Laboratory Practice (GLP) and non-GLP) safety assessment services. The Manufacturing segment includes Microbial Solutions, Biologics Solutions, and Avian Vaccine Services."
103,DPZ.N,"Domino's Pizza, Inc. is a pizza restaurant chain company. As of January 1, 2017, the Company operated in over 13,800 locations in over 85 markets around the world. The Company operates through three segments: domestic stores, international franchise and supply chain. Its basic menu features pizza products in various sizes and crust types. As of January 1, 2017, its Domestic Stores segment consisted primarily of its franchise operations, which consisted of 4,979 franchised stores located in the contiguous United States. As of January 1, 2017, its International Franchise segment consisted of a network of franchised stores in over 85 international markets. As of January 1, 2017, its supply chain segment operated 18 regional dough manufacturing and food supply chain centers in the United States, one thin crust manufacturing center, one vegetable processing center and one center providing equipment and supplies to certain of its domestic and international stores."
104,HPQ.N,"HP Inc. is a personal computing and other access devices, imaging and printing products, and related technologies, solutions and services to individual consumers, small- and medium-sized businesses (SMBs) and large enterprises, including customers in the government, health and education sectors. Its segments include Personal Systems, Printing and Corporate Investments. The Personal Systems segment offers commercial and consumer desktop and notebook personal computers (PCs), workstations, thin clients, commercial mobility devices, retail point-of-sale (POS) systems, displays and other related accessories, software, support and services. The Printing segment provides consumer and commercial printer hardware, supplies, services and solutions, as well as scanning devices. Printing is also focused on graphics and three-dimensional (3D) imaging solutions. The Corporate Investments segment includes the operations of HP Labs and certain business incubation and investment projects."
105,LW.N,"Lamb Weston Holdings, Inc. is a producer, distributor, and marketer of frozen potato products. The Company operates through four segments: Global, Foodservice, Retail, and Other. The Global segment includes frozen potato products sold in North America and international markets generally to the North American based restaurant chains and international customers. This segment's product portfolio includes frozen potatoes and appetizers sold under the Lamb Weston brand, as well as many customer labels. The Foodservice segment includes frozen potato products sold throughout the United States and Canada. This segment's products are frozen potatoes, commercial ingredients, and appetizers sold under the Lamb Weston brand, as well as many customer labels. The Retail segment includes consumer facing frozen potato products sold primarily to grocery, mass merchants, club, and specialty retailers. This segment's products are frozen potatoes sold under the Grown in Idaho and Alexia brands."
106,TGT.N,"Target Corporation (Target) is a general merchandise retailer selling products through its stores and digital channels. Its general merchandise stores offer an edited food assortment, including perishables, dry grocery, dairy and frozen items. Its digital channels include a range of merchandise assortment, including many items found in our stores, along with a complementary assortment. The Company sells assortment of general merchandise and food. Its format stores offer curated general merchandise and food assortments. The Company manages its inventory in a range of merchandise categories, including apparel, accessories, home decor, electronics, toys, seasonal offerings, food, and others. It operates stores, including format stores in urban markets and on college campuses. The Company’s product category includes apparel and accessories, beauty and household essentials, food and beverage, hardlines, and home furnishings and decor."
107,NTAP.OQ,"NetApp, Inc. (NetApp) is a cloud-led, data-centric software company. The Company provides systems, software and cloud services that enable them to run their applications optimally from data center to cloud, whether they are developing in the cloud, moving to the cloud, or creating their own cloudlike experiences. It operates in one industry segment: the design, manufacturing, marketing, and technical support of storage and data management solutions. NetApp's public cloud services are delivered as cloud-based software and as Software-as-a-Service. The public cloud services portfolio is categorized into four solution areas: cloud storage, cloud controls, cloud services and analytics and cloud optimization. Its hybrid cloud solutions are a portfolio of offerings that deliver on-premises, private cloud, and hybrid cloud services, designed to operate with public cloud data services. Its portfolio is categorized into three solution areas: data storage, data protection and data management."
108,OXY.N,"Occidental Petroleum Corporation is an energy company. The Company conducts oil and gas exploration and production activities in the United States, the Middle East and Africa. Within the United States, it has operations in Texas, New Mexico and Colorado, as well as offshore operations in the Gulf of Mexico. The Company's business segments include Oil and Gas, Chemical, and Midstream and Marketing. The Oil and Gas segment explores, develops and produces oil and condensate, natural gas liquids (NGL) and natural gas. The Chemical segment manufactures and markets basic chemicals and vinyls. The Midstream and Marketing segment purchases, markets, gathers, processes, transports and stores oil, condensate, NGL, natural gas, carbon dioxide (CO2) and power. It also trades around its assets, including transportation and storage capacity, and invests in entities that conduct similar activities."
109,IR.N,"Ingersoll Rand Inc. is a diversified, global provider of mission-critical flow creation products and industrial solutions. The Company manufactures compressor, pump, vacuum and blower products. Its segments include Industrial Technologies and Services (IT&S) and Precision and Science Technologies. The Company's IT&S segment designs, manufactures, markets and services a broad range of air and gas compression, vacuum and blower products, fluid transfer equipment, loading systems, power tools and lifting equipment. The Company's Precision and Science Technologies segment designs, manufactures and markets specialized positive displacement pumps, fluid management equipment, liquid and precision syringe pumps and compressors, and aftermarket parts."
110,TER.OQ,"Teradyne, Inc. is a global supplier of automation equipment for test and industrial applications. The Company’s business segments include Semiconductor Test, System Test, Industrial Automation and Wireless Test. The Semiconductor Test segment includes operations related to the design, manufacturing and marketing of semiconductor test products and services. The System Test segment includes operations related to the design, manufacturing and marketing of products and services for defense/aerospace instrumentation test, storage and system level test, and circuit-board test. The Industrial Automation segment includes operations related to the design, manufacturing and marketing of collaborative robotic arms, autonomous mobile robots and advanced robotic control software. The Wireless Test segment includes operations related to the design, manufacturing and marketing of wireless test products and services."
111,WAB.N,"Westinghouse Air Brake Technologies Corporation, doing business as Wabtec Corporation is a provider of technology-based equipment and services for the global freight and transit rail industries. The Company's segments include the Freight and the Transit. The Freight segment manufactures and provides components for new and existing freight cars, builds new commuter locomotives, overhauls locomotives, supplies rail control and infrastructure products including electronics, positive train control equipment, signal design and engineering services, provides heat exchangers and cooling systems for rail and other industrial markets. The Transit segment manufactures and services components for new and existing passenger transit vehicles, typically regional trains, high speed trains, subway cars, light-rail vehicles and buses, supplies rail control and infrastructure products including electronics, signal design and engineering services, and refurbishes passenger transit vehicles."
112,FBHS.N,"Fortune Brands Home & Security, Inc. is a home and security products company. The Company operates in three segments: Cabinets, Plumbing and Outdoors & Security. Cabinets segment manufactures semi-custom and custom cabinetry, as well as vanities, for the kitchen, bath and other parts of the home under the Diamond, Aristokraft, Mid-Continent, Kitchen Craft, Homecrest, Omega, StarMark, Schrock, Decora and Mantra brands. Plumbing segment manufactures or assembles and sells faucets, accessories, kitchen sinks and waste disposals under the Moen, Riobel, Victoria+Albert, Perrin & Rowe and Shaws brands. Outdoors & Security segment manufactures and sells fiberglass and steel entry door systems under the Therma-Tru brand name, composite decking and railing under the Fiberon brand name, and urethane millwork under the Fypon brand name. It also manufactures, sources and distributes locks, safety and security devices, and electronic security products under the Master Lock and American Lock brands."
113,NOW.N,"ServiceNow, Inc. (ServiceNow) is a digital workflow company. The Company's cloud based platform and solutions deliver digital workflows for employees and the enterprise. The Company's product portfolio includes the Now Platform, and standardized applications designed for automating Information Technology (IT), Employee and Customer workflows. It also includes Creator workflows, which support custom workflow creation, application development, and integration with third party systems through ServiceNow Integration Hub. The Now Platform is a single-cloud platform with one data model and one architecture. The Now Platform powers three native mobile experiences for everyday work across the enterprise: Virtual Agent, Now Mobile and Mobile Onboarding. The Company delivers its software through the Internet as a service. It markets its services to enterprises in a range of industries, including government, financial services, healthcare, manufacturing, oil and gas, technology and education."
114,EXC.OQ,"Exelon Corporation is a utility services holding company. The Company, through its subsidiary, Exelon Generation Company, LLC (Generation), is engaged in the energy generation business. The Company, through its subsidiaries, Commonwealth Edison Company (ComEd), PECO Energy Company (PECO), Baltimore Gas and Electric Company (BGE), Pepco Holdings LLC (PHI), Potomac Electric Power Company (Pepco), Delmarva Power & Light Company (DPL) and Atlantic City Electric Company (ACE), is engaged in the energy delivery businesses. It operates through 11 segments: Generation's five segments: Mid-Atlantic, Midwest, New York, ERCOT, Other Power Regions, ComEd, PECO and BGE, and PHI's three utility segments: Pepco, DPL and ACE. Generation's integrated business consists of the generation, physical delivery and marketing of power across geographical regions through its customer-facing business, Constellation, which sells electricity and natural gas to both wholesale and retail customers."
115,BR.N,"Broadridge Financial Solutions, Inc. is a provider of investor communications and technology-driven solutions. The Company's segments include Investor Communication Solutions and Global Technology and Operations. The Investor Communication Solutions segment provides Regulatory Solutions, Data-Driven Fund Solutions, Corporate Issuer Solutions, and Customer Communications Solutions. This segment's business involves the processing and distribution of proxy materials to investors in equity securities and mutual funds, as well as the facilitation of related vote processing. The Global Technology and Operations segment provides business solutions for capital markets and wealth and investment management firms. This segment offers advanced solutions that automate firms’ transaction lifecycle, from desktop productivity tools, data aggregation, performance reporting, and portfolio management to order capture and execution, trade confirmation, margin, cash management, clearance and settlement."
116,EMN.N,"Eastman Chemical Company is a global materials company. The Company's segments include Additives & Functional Products (AFP), Advanced Materials (AM), Chemical Intermediates (CI) and Fibers. In the AFP segment, it manufactures chemicals for products in the coatings, tires, consumables, building and construction, industrial applications, including solar energy markets, animal nutrition, care chemicals, crop protection and energy markets. In the AM segment, it produces and markets its polymers, films and plastics with differentiated performance properties for end uses in transportation, consumables, building and construction, durable goods and health and wellness products. The CI segment leverages vertical integration from the cellulose and acetyl, olefins, and alkylamines streams to support its specialty operating segments. Its product lines in Fibers segment include Acetate Tow, Acetate Yarn and Fiber, and Acetyl Chemical Products."
117,AZO.N,"AutoZone, Inc. (AutoZone) is a retailer and distributor of automotive replacement parts and accessories in the United States. The Company operates through the Auto Parts Locations segment. The Auto Parts Locations segment is a retailer and distributor of automotive parts and accessories through the Company's locations in the United States, Mexico and Brazil. AutoZone operates approximately 5,975 stores in the United States, 635 stores in Mexico and 47 stores in Brazil. The Company's stores carry product lines for cars, sport utility vehicles, vans and light trucks, including new and remanufactured automotive hard parts, maintenance items, accessories and non-automotive products. AutoZone also sells the ALLDATA brand diagnostic and repair software through www.alldata.com. Additionally, AutoZone sells automotive hard parts, maintenance items, accessories, and non-automotive products through www.autozone.com and servs its commercial customers through www.autozonepro.com."
118,TEL.N,"TE Connectivity Ltd. is a technology company. The Company designs and manufactures connectivity and sensors solutions. It operates through three segments: Transportation Solutions, Industrial Solutions and Communications Solutions. The Transportation Solutions segment offers connectivity and sensor technologies. Its products are used in the automotive, commercial transportation and sensors markets. It sells primary products, including terminals and connector systems and components, sensors, relays, application tooling, and wire and heat shrink tubing. The Industrial Solutions segment is a supplier of products that connect and distribute power, data and signals. The Industrial Solutions segment offers products, such as terminals and connector systems and components; heat shrink tubing; relays, and wire and cable. The Communications Solutions segment is a supplier of electronic components for the data and devices and appliances markets."
119,FRT.N,"Federal Realty Investment Trust is an equity real estate investment trust (REIT). The Company is engaged in the ownership, management, and redevelopment of retail and mixed-use properties located primarily in affluent communities in selected metropolitan markets in the Northeast and Mid-Atlantic regions of the United States, as well as in California and South Florida. The Company owns or has interest in community and neighborhood shopping centers and mixed-use properties which are operated as 105 retail real estate projects. The Company's portfolio includes retail in many formats ranging from regional, community and neighborhood shopping centers that often are anchored by grocery stores to mixed-use properties that are typically centered around a retail component but also include office, residential and/or hotel components. The Company's tenants range from sole proprietorships to national retailers and corporations."
120,DUK.N,"Duke Energy Corporation (Duke Energy) is an energy company. Its segments include Electric Utilities and Infrastructure; Gas Utilities and Infrastructure, and Commercial Renewables. The Company operates in the United States through its direct and indirect subsidiaries. Electric Utilities and Infrastructure segment provides retail electric service through the generation, transmission, distribution and sells electricity to customers within the Southeast and Midwest regions of the United States. The operations include electricity sold wholesale to municipalities, electric cooperative utilities and other load-serving entities. Gas Utilities and Infrastructure segment serves residential, commercial, industrial and power generation natural gas customers. Commercial Renewables primarily acquires, builds, develops and operates wind and solar renewable generation throughout the continental United States. Its 144 MWac Pflugerville Solar Project generate energy to power approximately 27,000 homes."
121,KMI.N,"Kinder Morgan, Inc. is an energy infrastructure company. It operates through four segments. Its Natural Gas Pipelines segment is engaged in the ownership and operation of interstate and intrastate natural gas pipeline and storage systems; natural gas gathering systems and processing and treating facilities; natural gas liquids (NGL) fractionation facilities and transportation systems; and liquefied natural gas (LNG) regasification, liquefaction and storage facilities. Its Products Pipelines segment is engaged in the ownership and operation of refined petroleum products, crude oil, condensate pipelines, gasoline, diesel and jet fuel. Its Terminals segment owns and operates liquids and bulk terminal facilities located throughout the United States. Its CO2 segment is engaged in the production, transportation and marketing of carbon dioxide (CO2) to oil fields, and the ownership and operation of a crude oil pipeline system."
122,DVN.N,"Devon Energy Corporation (Devon) is an independent energy company. The Company operates through its U.S operating segment. Its U.S operating segment is engaged exploration, development and production of oil, natural gas and natural gas liquids (NGL). The Company’s operations are focused in four core oil producing areas: the Delaware Basin, Eagle Ford, Powder River Basin and Anadarko Basin. The Company’s Delaware Basin operates approximately eight rigs that offers exploration and development opportunities from geologic reservoirs, including the oil-rich Wolfcamp, Bone Spring, Leonard, Delaware formations. Its Delaware Basin assets also include WPX. The Company's Eagle Ford is focused on developments in DeWitt County, Texas. The Powder River Basin asset is focused on oil opportunities targeting several oil objectives, including the Turner, Parkman, Teapot and Niobrara formations. The Company's Anadarko Basin is located primarily in Oklahoma’s Canadian, Kingfisher and Blaine counties"
123,RCL.N,"Royal Caribbean Cruises Ltd is a cruise company. The Company is an owner and operator of three global cruise vacation brands, which includes Royal Caribbean International, Celebrity Cruises and Silversea Cruises. The Company also own joint venture interest in the TUI Cruises and Hapag-Lloyd Cruises. Its brands operate approximately 58 ships with an additional 15 on order. Royal Caribbean International offers a range of itineraries to the destinations, including Alaska, Asia, Australia, Bahamas, Bermuda, Canada, the Caribbean, Europe, the Panama Canal and New Zealand, with cruise lengths ranging from two to 24 nights."
124,VTRS.OQ,"Viatris Inc. (Viatris) is a healthcare company. The Company operates through four segments: Developed Markets, Greater China, JANZ, and Emerging Markets. The Developed Markets segment comprises its operations primarily in North America and Europe. The Greater China segment includes its operations in China, Taiwan, and Hong Kong. The JANZ segment includes its operations in Japan, Australia, and New Zealand. The Emerging Markets segment encompasses its operations in Asia, the Middle East, South and Central America, Africa, and Eastern Europe, and also includes the Company’s anti-retroviral franchise. The Company's portfolio comprises of approximately 1,400 approved molecules across a range of key therapeutic areas including generic, complex generic, and biosimilar products. The Company operates approximately 50 manufacturing sites worldwide that produces oral solid doses, injectables, complex dosage forms and active pharmaceutical ingredients (APIs)."
125,CAH.N,"Cardinal Health, Inc. is a healthcare services and products company. The Company operates through two segments: Pharmaceutical and Medical. The Pharmaceutical segment distributes branded and generic pharmaceutical, specialty pharmaceutical, over-the-counter healthcare and consumer products. This segment also provides services to pharmaceutical manufacturers and healthcare providers for specialty pharmaceutical products; operates nuclear pharmacies and radiopharmaceutical manufacturing facilities; provides pharmacy management services to hospitals; and repackages generic pharmaceuticals and over-the-counter healthcare products. The Medical segment manufactures, sources and distributes a range of medical, surgical and laboratory products, which are sold in the United States, Canada, Europe, Asia and other markets. This segment also distributes a range of national brand products and provides supply chain services and solutions to hospitals and other healthcare providers."
126,AAL.OQ,"American Airlines Group Inc. is a holding company. The Company's primary business activity is the operation of a network air carrier, providing scheduled air transportation for passengers and cargo. The Company operates through American segment, which provides air transportation for passengers and cargo. Together with its regional airline subsidiaries and third-party regional carriers operating as American Eagle, its primary business activity is the operation of network air carrier, providing scheduled air transportation for passengers and cargo through its hubs in Charlotte, Chicago, Dallas/Fort Worth, Los Angeles, Miami, New York, Philadelphia, Phoenix and Washington, District of Columbia (D.C.) and partner gateways, including in London, Madrid, Seattle/Tacoma, Sydney and Tokyo. The Company's subsidiaries include American Airlines, Inc. (American), Envoy Aviation Group Inc. (Envoy), PSA Airlines, Inc. (PSA) and Piedmont Airlines, Inc. (Piedmont)."
127,MKC.N,"McCormick & Company, Inc is engaged in manufactures, markets and distributes spices, seasoning mixes, condiments and other flavorful products to the food industry-retailers, food manufacturers and foodservice businesses. The Company also partners with various companies that are involved in the manufacture and sale of flavorful products. The Company operates in two business segments: Consumer and Flavor Solutions. The Company’s sales, distribution and production facilities are located in North America, Europe and China. Additional facilities are based in Australia, India, Central America, Thailand and South Africa."
128,IEX.N,"IDEX Corporation (IDEX) operates an applied solutions business that sells pumps, flow meters and other fluidics systems, and components and engineered products. It segments includes Fluid & Metering Technologies (FMT), Health & Science Technologies (HST) and Fire & Safety/Diversified Products (FSDP). Its FMT segment provides flow monitoring and other services for the food, chemical, water and wastewater, agricultural and energy industries. The HST segment designs and distributes precision fluidics, rotary lobe pumps, roll compaction and drying systems. Its FSDP segment produces firefighting pumps and controls, rescue tools, lifting bags and other components and systems; engineered stainless steel banding and clamping devices, and precision equipment. Its Fire & Safety platform provides Hurst Jaws of Life, which manufactures the rescue tools. It also designs and manufactures pumps for a variety of markets, including mining, marine, power, water, wastewater and other general industries."
129,VLO.N,"Valero Energy Corporation (Valero) is an is an international manufacturer and marketer of transportation fuels and petrochemical products. The Company's segments include refining, renewable diesel, and ethanol. The refining segment includes the operations of its petroleum refineries, the associated marketing activities, and logistics assets that support its refining operations. The renewable diesel segment sells renewable diesel to the refining segment. The ethanol segment includes the operations of its ethanol plants, the associated marketing activities, and logistics assets that support its ethanol operations. The Company’s petroleum refineries are located in the United States (U.S.), Canada and the United Kingdom (U.K.), and the ethanol plants are located in the Mid-Continent region of the U.S. It is also a joint venture partner in Diamond Green Diesel (DGD), which owns and operates a renewable diesel plant in Norco, Louisiana."
130,LH.N,"Laboratory Corporation of America Holdings is a life sciences company that provides clinical laboratory and end-to-end drug development services. The Company’s business segments include Labcorp Diagnostics (Dx) and Labcorp Drug Development (DD). Through its Dx and DD segments, the Company provides diagnostic, drug development and technology enabled solutions. The Company also supports clinical trial activity in approximately 100 countries through its industry central laboratory, preclinical, and clinical development businesses. Dx segment operates through a network of patient service centers, branches, rapid response laboratories, primary laboratories, and specialty laboratories. DD segment, which operates on a global scale. The Company serves a range of customers, including doctors, hospitals, pharmaceutical companies, researchers, governmental agencies, physicians and other healthcare providers."
131,DRI.N,"Darden Restaurants, Inc. is a full-service restaurant company. The Company owned and operated 1,536 restaurants through its subsidiaries in the United States and Canada, as of May 29, 2016. The Company's segments include Olive Garden, LongHorn Steakhouse, Fine Dining (which includes The Capital Grille, and Eddie V's Prime Seafood and Wildfish Seafood Grille (Eddie V's)) and Other Business (which includes Yard House, Seasons 52, Bahama Breeze, consumer-packaged goods and franchise revenues). As of May 29, 2016, the Company also had 50 restaurants operated by independent third parties pursuant to area development and franchise agreements. Olive Garden's menu includes a range of authentic Italian foods featuring fresh ingredients and a selection of imported Italian wines. LongHorn Steakhouse restaurants feature a range of menu items, including fresh steaks and chicken, as well as salmon, shrimp, ribs, pork chops, burgers and prime rib."
132,MAA.N,"Mid-America Apartment Communities, Inc. is a multifamily focused, self-administered and self-managed real estate investment trust (REIT). The Company owns, operates, acquires, and selectively develops apartment communities primarily located in the Southeast, Southwest and Mid-Atlantic regions of the United States. The Company’s segments include Same Store and Non-Same Store and Other. The Same Store segment represents apartment communities that have been owned and stabilized for at least 12 months. The Non-Same Store and Other segment includes recently acquired communities, communities or in lease-up, communities identified for disposition, communities. The Non-Same Store and Other segment also includes non-multifamily activities. The Company owns and operates approximately 296 apartment communities through the Mid-America Apartments, L.P. (Operating Partnership) and its subsidiaries."
133,JNJ.N,"Johnson & Johnson is a holding company, which is engaged in the research and development, manufacture and sale of a range of products in the healthcare field. It operates through three segments: Consumer, Pharmaceutical and Medical Devices. Its primary focus is products related to human health and well-being. The Consumer segment includes a range of products used in the skin health/beauty, over-the-counter medicines, baby care, oral care, women’s health and wound care markets. The Pharmaceutical segment is focused on six immunology, infectious diseases, neuroscience, oncology, cardiovascular and metabolism and pulmonary hypertension. The Medical Devices segment includes a range of products used in the interventional solutions, orthopedic, surgery, and vision fields."
134,ABC.N,"AmerisourceBergen Corporation is a pharmaceutical sourcing and distribution services company. The Company's segments include Pharmaceutical Distribution Services and Other. The Company provides services to healthcare providers, and pharmaceutical and biotech manufacturers. Its Pharmaceutical Distribution Services Segment serves healthcare providers in the pharmaceutical supply channel, the Pharmaceutical Distribution segment's operations provide drug distribution and related services. The Other segment consists of the operations of various segments, including the AmerisourceBergen Consulting Services (ABCS), the World Courier Group, Inc. (World Courier) and the MWI Veterinary Supply, Inc. (MWI)."
135,SHW.N,"The Sherwin-Williams Company is engaged in the development, manufacture, distribution and sale of paint, coatings and related products. The Company’s segments include The Americas Group, Consumer Brands Group and Performance Coatings Group. The Americas Group segment markets and sells Sherwin-Williams and other controlled brand architectural paint and coatings, protective and marine products, original equipment manufacturer (OEM) product finishes and related products. The Consumer Brands Group segment supplies a portfolio of branded and private-label architectural paint, stains, varnishes, industrial products, wood finishes products, wood preservatives, applicators, corrosion inhibitors, aerosols, caulks and adhesives. The Performance Coatings Group segment develops and sells industrial coatings for wood finishing and general industrial applications, automotive refinish, protective and marine coatings, coil coatings, packaging coatings, and resins and colorants."
136,GD.N,"General Dynamics Corporation is a global aerospace and defense company. The Company offers a portfolio of products and services in business aviation; ship construction and repair; land combat vehicles, weapons systems and munitions; and technology products and services. It operates Its operating segments include Aerospace, Marine Systems, Combat Systems and Technologies. Its Aerospace segment produces business jets and the standard bearer in aircraft repair, support and completion services. Its Marine Systems segment designs and builds nuclear-powered submarines and offers in surface combatants and auxiliary ship design and construction for the United States Navy. Its Combat Systems segment manufactures land combat solutions, including wheeled and tracked combat vehicles, weapons systems and munitions. Its Technologies segment provides a spectrum of services, technologies and products to market that seeks solutions combining electronic hardware with specialized software."
137,SBAC.OQ,"SBA Communications Corporation is an independent owner and operator of wireless communications infrastructure, including tower structures, rooftops, and other structures that support antennas used for wireless communications. The Company's operating segments include site leasing and site development. The site leasing business includes two reportable segments: domestic site leasing and international site leasing. The Company's primary business line is its site leasing business, through which the Company leases antenna space to wireless service providers on towers that it owns or operates, and manages rooftop and tower sites for property owners under various contractual arrangements. It owns approximately 32,923 towers. The site development segment includes both consulting and construction related activities. Its consulting services include contracts on a fixed price basis that are billed at contractual rates. Its construction activities include tower and related site construction."
138,MPWR.OQ,"Monolithic Power Systems, Inc. is a semiconductor company that designs, develops and markets power solutions. The Company operates through one segment that includes the design, development, marketing and sale of analog solutions for the computing and storage, automotive, industrial, communications and consumer markets. The Company's product families include Direct Current (DC) to DC Products and Lighting Control Products. The Company's DC to DC integrated circuits (ICs) are used to convert and control voltages within a range of electronic systems, such as portable electronic devices, wireless local area network (LAN) access points, computers, monitors, infotainment applications and medical equipment. The Lighting control ICs are used in backlighting and general illumination products. Lighting control ICs for backlighting are used in systems that provide the light source for liquid crystal display (LCD) panels found in computers, monitors, car navigation systems and televisions."
139,COP.N,"ConocoPhillips is an independent exploration and production company. The Company explores for, produces, transports and markets crude oil, bitumen, natural gas, liquefied natural gas (LNG) and natural gas liquids. It operates through six segments: Alaska; Lower 48; Canada; Europe, Middle East and North Africa; Asia Pacific; and Other International. The Alaska segment explores for, produces, transports and markets crude oil, natural gas liquids, natural gas and LNG. The Lower 48 segment consists of operations located in the United States and the Gulf of Mexico. Its Canadian operations consists of the Surmont oil sands developments in Alberta and British Columbia. The Europe, Middle East and North Africa segment consists of operations located in the Norwegian sector of the North Sea; the Norwegian Sea; Qatar; Libya; and commercial and terminalling operations in the United Kingdom. The Other International segment includes exploration activities in Colombia and Argentina."
140,ORCL.N,"Oracle Corporation (Oracle) provides products and services that address enterprise information technology (IT) environments. The Company’s businesses include cloud and license, hardware and services. Its products and services include applications and infrastructure offerings that are delivered through a variety of IT deployment models. Its customers include government agencies, educational institutions and resellers. Using Oracle technologies, its customers build, deploy, run, manage and support their internal and external products, services and business operations. Its Oracle Cloud Services offerings includes Oracle Software as a Service (SaaS) and Oracle infrastructure as a service (IaaS) offering, which provides a stack of applications and infrastructure services delivered via cloud-based deployment models. Oracle Cloud Services integrate the software, hardware and services on a customer’s behalf in a cloud-based IT environment."
