,Instrument,Business Description
47,LAND.L,"Land Securities Group PLC is a holding company that buys, sells and manages commercial properties. The Company’s segments include Central London, Regional retail, Urban opportunities and Subscale sectors. The Central London segment includes all assets geographically located within central London. Regional retail includes all regional shopping centers and shops outside London and its outlets. The Urban opportunities segment engaged in capital investment business. The Subscale sectors consist of leisure and hotel assets and retail parks. The Company’s property types include leisure, retail, retail parks, shopping centers and workspace. The Company’s properties include Brighton Marina, Brighton; Cardinal Place, London SW1; Bluewater, Greenhithe and 123 Victoria Street, London SW1."
48,BP.L,"BP p.l.c. is engaged in the global energy business with operations in Europe, North and South America, Australasia, Asia and Africa. The Company provides customers with fuel for transport, energy for heat and light, power for industry, and the petrochemicals products used to make everyday items such as paints, clothes and packaging. The Company's segments include Upstream, Downstream, Rosneft, and Other businesses and corporate. The Upstream segment is responsible for its activities in oil and natural gas exploration, field development and production. The Downstream segment has global marketing and manufacturing operations, and include the fuels, lubricants and petrochemicals business of the Company. Rosneft is the Company's Russian refining business that owns and operates approximately 13 refineries in Russia, and holds stakes in three refineries in Germany, one in India and one in Belarus."
49,JD.L,"JD Sports Fashion Plc is a United Kingdom-based sports fashion and multichannel retailer of branded sports and casual wear, combining global brands such as Nike, adidas, Puma and The North Face, with own brand labels such as Pink Soda and Supply & Demand. Its segments are Sports Fashion and Outdoor. The Company's sports fashion brands include JD, Size?, Footpatrol, Finish Line, Shorpalaca, DTLR Villa, Livestock, Sprinter, Sports Zone, Chausport, Sizeer, JD Gyms, Tessuti, Scotts and Mainline. Its outdoor brands include Blacks, Millets, Ultimate Outdoors, Tiso, Go Outdoors, Go Fishing and Naylors. Chausport operates throughout France retailing international footwear brands, such as Adidas, Nike, and Timberland. Sprinter is a sports retailer in Spain selling footwear, apparel, accessories, and equipment for a range of sports, as well as lifestyle casual wear and childrenswear. Blacks is a retailer of specialist outdoor apparel, footwear and equipment."
50,ABF.L,"Associated British Foods plc is an international food, ingredients and retail company. Its segments include grocery, sugar, agriculture, ingredients and retail. The grocery segment manufactures products, including hot beverages, sugar and sweeteners, vegetable oils, balsamic vinegars, bread and baked goods, cereals, ethnic foods, and meat products, which are sold to retail, wholesale and foodservice businesses. The sugar segment is engaged in growing and processing of sugar beet and sugar cane for sale to industrial users and to Silver Spoon, which is included in the Grocery segment. The agriculture segment manufactures of animal feeds and the provision of other products and services for the agriculture sector. The ingredients segment is manufactures of bakers’ yeast, bakery ingredients, enzymes, lipids, yeast extracts and cereal specialties. The retail segment is engaged in buying and merchandising value clothing and accessories through the Primark and Penney's retail chains."
51,AAL.L,"Anglo American PLC is a United Kingdom-based mining company. The Company has a portfolio of mining operations and undeveloped resources with a focus on diamonds, copper, platinum group metals (PGMs), iron ore, nickel and manganese. The Company's segments include De Beers, Platinum Group Metals, Copper, Iron Ore, Nickel and Manganese, Crop Nutrients and Corporate and other. De Beers segment is engaged in the diamond business, which offers rough and polished diamonds. Its Platinum Group Metals products include platinum, palladium, rhodium, iridium, ruthenium and osmium. PGMs projects are located in the Bushveld Complex in South Africa. It holds interests in two copper mines: Los Bronces and Collahuasi in Chile and is developing the Quellaveco mine in Peru. Its iron ore operations provide customers with iron content ore through assets in Brazil and South Africa."
52,ADML.L,"Admiral Group plc is a United Kingdom-based financial services company. The Company is engaged in offering motor insurance, household insurance, travel insurance and lending products. The Company has four segments: UK Insurance, International Insurance, Admiral Loans and other. The UK Insurance segment consists of the underwriting of car insurance, van insurance, household insurance, travel insurance and other products that supplement insurance policy within the United Kingdom. The International Insurance segment consists of the underwriting of car and home insurance and the generation of revenue from additional products, and fees from underwriting car insurance outside of the United Kingdom. The Admiral Loans segment provides unsecured personal loans and car finance products in the United Kingdom. The Other segment includes compare.com, the US comparison business, and Admiral Pioneer."
53,RTO.L,"Rentokil Initial plc is a commercial pest control company. The Company is engaged in the provision of route-based services, which protect people and enhance lives. The Company's segments include Europe, UK & Rest of World, Asia, North America, Pacific, and Central and regional. The Company's business categories include Pest Control, Hygiene, Workwear and Other. The Company offers a range of pest control services from rodents to flying and crawling insects, to other forms of wildlife management. Initial Hygiene is the Company's hygiene services business. Workwear provides workwear in Europe. The Company also provides a range of other specialist services, including plants, medical services, property care and specialist hygiene. The Company is engaged in the supply and maintenance of garments, such as workwear and personal protective equipment, throughout Europe. The Company also offers a specialist cleanroom service for the pharmaceutical and healthcare sectors."
54,RMV.L,"Rightmove plc (Rightmove) is a United Kingdom-based company, which operates as a property portal. The Company's principal business is the operation of the rightmove.co.uk Website. The Company's segments include Agency, New Homes and Other. The Agency segment provides resale and lettings property advertising services on Rightmove’s platforms. The New Homes segment provides property advertising services to new home developers and housing associations on Rightmove’s platforms. The Other segment consists of overseas and commercial property advertising services and non-property advertising services, which include its third-party and consumer services, as well as data and valuation services. The Company offers its services through estate agents, lettings agents, new homes developers and overseas homes agents offering properties outside the United Kingdom but interested in advertising to the United Kingdom-based home hunters."
55,SBRY.L,"J Sainsbury PLC is a United Kingdom-based merchandise retailer company. The Company operates through two segments includes: Retail and Financial Services. The Retail segment is engaged in the operation of supermarkets and convenience. The Financial services segment includes the operations of Sainsbury's Bank plc (Sainsbury's Bank). The Company’s brands include Sainsbury’s groceries, Argos, Tu, Sainsbury’s Home, Sainsbury’s Bank and Habitat. The Company offers range of locally tailored products and services across food, beauty, clothing, seasonal and general merchandise. It also offers groceries under various categories, such as fruit and veg, meat and fish, dairy, chilled, bakery, frozen, food cupboard, drinks, health and beauty, baby, household, pet, and home. The Company has over 600 supermarkets and over 800 convenience stores."
56,PHNX.L,"Phoenix Group Holdings plc is a United Kingdom-based company that specializes in the acquisition and management of closed life insurance and pension funds. The Company operates through three business segments: UK Heritage, UK Open and Europe. The UK Heritage segment provides a range of life and pensions products. Assets under administration in its open business are held in three product lines: Workplace, Retail pensions and Wrap. It also includes capital-light products. UK Open business relates to its pension and long-term savings products sold under the Standard Life brand. The European segment distributes unit linked life assurance products which have no material guarantees. Its SunLife brand provides customers with a range of specialist products, including life cover, equity release and funeral plans. Its subsidiaries include Phoenix Life Limited, Phoenix Life Assurance Limited, ReAssure Group plc and Abbey Life Assurance Company Limited."
57,FLTRF.L,"Flutter Entertainment PLC, formerly Paddy Power Betfair PLC, is a United Kingdom-based global sports betting and gaming operator. The Company operates through four divisions: Online, Australia, US and Retail. Online division operates the Paddy Power, Betfair and Adjarabet online sports betting and gaming brands. The Australia division consists of the Sportsbet online sports betting brand. The US division operates as FanDuel Group and operates the FanDuel sportsbook and daily-fantasy-sports brands, the TVG broadcasting and deposit wagering network and the Betfair online casino in New Jersey. The Retail division operates over 620 Paddy Power retail betting shops across the United Kingdom and Ireland."
58,IHG.L,"InterContinental Hotels Group PLC is a hotel company. The Company franchises its brands and manages its hotels on behalf of third-party hotel owners. Its segments include The Americas; Europe, Middle East Asia and Africa (EMEAA); Greater China. It operates a portfolio of hotel brands, including InterContinental, HUALUXE, Kimpton, Crowne Plaza, Hotel Indigo, EVEN Hotels, Holiday Inn, Holiday Inn Express, Staybridge Suites Hotels, Holiday Inn Resort, Regent Hotels & Resorts, Holiday Inn Club Vacations and Candlewood Suites Hotels. The Company operates over 5,977 hotels (889,582 rooms) worldwide and has over 1,899 pipeline hotels. The Americas segment has approximately 1,048 hotels in pipeline (109,345 rooms). The EMEAA Segment has approximately 398 hotels (80,490 rooms). The Greater China segment has approximately 453 hotels in pipeline (95,773 rooms)."
59,BT.L,"BT Group plc is a communications services company. The Company is engaged in selling fixed-voice services, broadband, mobile and television products and services, as well as various communications services ranging from phone and broadband to managed networked information technology (IT) solutions and cyber security protection. The Company operates in four segments: Global Services, Enterprise, Consumer and Openreach. Its Global Services is engaged in providing managed networked IT services. Its Enterprise provides communications and IT services in the United Kingdom and the Republic of Ireland (RoI). The Consumer segment is a provider of fixed-voice and broadband services in the United Kingdom. Openreach provides services, such as copper and fiber connections between its exchanges, and homes and businesses."
60,MNDI.L,"Mondi PLC is a United Kingdom-based packaging and paper company. The Company provides packaging and paper solutions. It manages forests and produces pulp, paper and plastic films, and develops and manufactures industrial and consumer packaging solutions. It operates through three segments: Fibre Packaging, Consumer Packaging and Uncoated Fine Paper. Fibre Packaging segment offers various product types, such as container board, Kraft paper, pulp, corrugated packaging and industrial bags. Consumer Packaging segment offers various product types, such as consumer goods packaging, personal care component, technical film and release liner. Uncoated Fine Paper segment provides various types of product, including uncoated fine paper and newsprint. The Company serves various industries, such as agriculture, automotive, building and construction, home and personal care, pet care, medical and pharmaceutical, and shipping and transport."
61,BATS.L,"British American Tobacco p.l.c. is a holding company. The Company is a multi-category consumer goods company that provides tobacco and nicotine products. Its Potentially Reduced-Risk Products (PRRP) include vapour, tobacco heating products (THP), modern oral products including tobacco-free nicotine pouches, as well as traditional oral products such as snus and moist snuff. Its THP includes glo, neo sticks and its hybrid products; vapour products include vype, vuse, ten motives and ViP, and modern oral includes white modern oral brands of EPOK, Lyft and Velo. The Company’s segments include United States of America, Americas and Sub-Saharan Africa, Europe and North Africa, and Asia-Pacific and Middle East. The Company’s international and local cigarette brands include Vogue, Viceroy, Kool, Peter Stuyvesant, Craven A, Benson & Hedges, John Player Gold Leaf, State Express 555 and Shuang Xi."
62,PSON.L,"Pearson plc (Pearson) is a learning company. The Company delivers learning through providing a range of educational products and services to institutions, governments, professional bodies and individual learners. The Company operates through three segments, which include North America, Core and Growth. The Company's North America segment includes Assessments and Services businesses in the United States and Canada. The Company's Core segment includes Assessments and Services businesses in more mature markets including the United Kingdom, Australia and Italy. The Company's Growth segment includes Assessments and Services businesses in emerging markets including Brazil, China, India and South Africa. The Company provides content, assessment and digital services to schools, colleges and universities, as well as professional and vocational education to learners to help increase their skills and employability prospects."
63,CRH.L,"CRH PLC operates a building materials business. The Company operates building materials business in North America and heavy side materials business in Europe. It operates through six segments: Europe Heavyside, Europe Lightside, Europe Distribution, Americas Materials, Americas Products and Asia. Its products are used in construction projects ranging from foundations, to frame and roofing, to fitting out the interior space and improving the exterior aesthetic, to on-site works and infrastructural projects, including roads and bridges. Its products include cement, lime, aggregates, ready mixed and precast concrete, asphalt products, architectural products, shutters and awnings, perimeter protection, network access products, general merchants and sanitary, heating and plumbing products. Its distribution businesses supply building materials to professional builders, specialist heating and plumbing contractors, and Do-It-Yourself (DIY) customers."
64,SPX.L,"Spirax-Sarco Engineering plc is a United Kingdom-based industrial engineering company. The Company's segments include Europe, Middle East & Africa; Asia Pacific; Americas; Steam specialties business; Chromalox, and Watson-Marlow Fluid Technology Group (Watson-Marlow). The Company's businesses include Spirax Sarco and Watson-Marlow. Spirax Sarco supplies engineered solutions for the design, maintenance and provision of industrial and commercial steam systems. The Spirax Sarco steam specialties business also offers new steam systems, steam system audits, engineered solutions, training, and maintenance, repair and operations. Watson-Marlow designs and manufactures peristaltic pumps and associated fluid path technologies."
65,PSN.L,"Persimmon Plc is a United Kingdom-based holding company. The Company is engaged in house building within the United Kingdom. The Company trades under the brand names of Persimmon Homes, Charles Church and Westbury Partnerships. The Company offers a range of homes from studio apartments to family homes in approximately 380 locations under Persimmon Homes brand. The Company builds homes under Charles Church brand in a range of locations. The Company focuses on affordable social housing and sells these homes under Westbury Partnerships. The Space4 business operates an off-site manufacturing plant producing timber frames, insulated wall panels and roof cassettes as a fabric first solution to the construction of new homes."
66,RIO.L,"Rio Tinto plc is a mining and metals company. The Company's business is finding, mining and processing mineral resources. The Company's segments include Iron Ore, Aluminium, Copper & Diamonds, Energy & Minerals and Other Operations. The Company operates an iron ore business, supplying the global seaborne iron ore trade. Its Iron Ore product operations are located in the Pilbara region of Western Australia and operations include approximately five iron ore products and approximately four port terminals. The Aluminium business includes bauxite mines, alumina refineries and aluminum smelters. Its bauxite mines are located in Australia, Brazil and Guinea. The Copper & Diamonds segment has managed operations in Australia, Canada, Mongolia and the United States, and non-managed operations in Chile and Indonesia. The Energy & Minerals segment consists of mining, refining and marketing operations across sectors including borates, iron ore concentrate and pellets, titanium dioxide and uranium."
67,JMAT.L,"Johnson Matthey Plc is a provider of catalysts and catalyst systems to reduce emissions from vehicles and industry. The Company serves customers in global automotive, chemicals, pharmaceuticals and other industrial markets. The Company delivers its solutions through four global sectors: clean air, efficient natural resources, health and new markets. The clean air segment provides catalysts and technologies that abate emissions. The efficient natural resources segment offers products and processes that conserve and recycle scarce resources using less energy and fewer raw materials to chemicals, energy, transport and healthcare sectors. Health segment provides capabilities in complex chemistry, manufacturing and scale up to create active pharmaceutical ingredients and other solutions for niche areas. Its new market segment is engaged in applying its science into emerging opportunities, such as battery materials and fuel cells in the healthcare, transport, energy and chemicals segment."
68,RDSb.L,"The Royal Dutch Shell plc is a company based in the Netherlands that explores for crude oil and natural gas around the world, both in conventional fields and from sources, such as tight rock, shale and coal formations. Its segments include Integrated Gas, Upstream, Downstream and Corporate. The Integrated Gas segment is engaged in the liquefaction and transportation of gas and the conversion of natural gas to liquids to provide fuels and other products, as well as projects with an integrated activity, ranging from producing to commercializing gas. The Upstream segment includes the operations of Upstream, which is engaged in the exploration for and extraction of crude oil, natural gas and natural gas liquids, and the marketing and transportation of oil and gas, and Oil Sands, which is engaged in the extraction of bitumen from mined oil sands and conversion into synthetic crude oil. The Downstream segment is engaged in oil products and chemicals manufacturing, and marketing activities."
69,CCH.L,"Coca Cola HBC AG is a Switzerland-based bottler of Coca-Cola products. The Company's segments include Established markets, including Austria, Cyprus, Greece, Italy, Northern Ireland, Republic of Ireland and Switzerland; Developing markets, including Croatia, the Czech Republic, Estonia, Hungary, Latvia, Lithuania, Poland, Slovakia and Slovenia, and Emerging markets, including Armenia, Belarus, Bosnia and Herzegovina, Bulgaria, Macedonia, Moldova, Montenegro, Nigeria, Romania, Russian Federation, Serbia and Ukraine. The Company produces, sells and distributes beverage brands. The Company markets Coca-Cola, Coca-Cola Zero, Coca-Cola Light, Fanta and Sprite, as well as water, juice and energy drinks."
70,RR.L,"Rolls-Royce Holdings PLC is a United Kingdom-based engineering company. The Company is focused on power and propulsion systems. Its segments include Civil Aerospace, which is engaged in the development, manufacture, marketing and sales of commercial aero engines and aftermarket services; Defence Aerospace, which is engaged in the development, manufacture, marketing and sales of military aero engines and aftermarket services, and caters to sectors, including combat aircraft, trainer aircraft and helicopters; Power Systems, which is engaged in the development, manufacture, marketing and sales of reciprocating engines and power systems. Power Systems provides power solutions and complete life-cycle support under product and solution brand MTU systems."
71,SN.L,"Smith & Nephew plc is a medical technology company. The Company is engaged in developing, manufacturing, marketing and selling medical devices and services. Its products and services include Sports Medicine Joint Repair, Arthroscopic Enabling Technologies (AET), Trauma & Extremities, Other Surgical Businesses, Knee Implants, Hip Implants, Advanced Wound Care, Advanced Wound Bioactives and Advanced Wound Devices. The Sports Medicine Joint Repair franchise offers surgeons a range of instruments, technologies and implants necessary to perform minimally invasive surgery of the joints, including the repair of soft tissue injuries and degenerative conditions of the knee, hip and shoulder. The AET franchise offers an array of minimally invasive surgery-enabling systems and devices. The Trauma & Extremities franchise supports healthcare professionals with solutions used by surgeons to stabilize severe fractures, correct bone deformities, treat arthritis and heal soft tissue complications."
72,BMEB.L,"B&M European Value Retail SA is a Luxembourg-based holding company of the Group. The principal activity of the Group is variety retailing in the United Kingdom (UK) and France. The Company reports three segments: UK B&M; UK Heron and France Babou. The Company’s stores are in and out of town centers, retail parks, and local shopping parades and precincts. The Company’s branded B&M, Heron Foods and Babou stores offer a limited assortment within each of its products in food, grocery, and general merchandise ranges. The products are mainly sourced direct from manufacturers. In the UK retail market, B&M operates over 650 stores, and The Heron Foods chain has around 290 convenience stores. In the French retail market, Babou operates around 100 stores with the general merchandise, clothing, and footwear."
73,SSE.L,"SSE PLC is an energy company. The Company is engaged in the generation, transmission, distribution and supply of electricity, in the production, storage, distribution and supply of gas and in other energy services. Its segments include Electricity Transmission, Electricity Distribution, Gas Distribution, Renewables, Thermal Generation, Gas Storage, Business Energy, Airtricity, Enterprise and Energy Portfolio Management (EPM). It owns, maintains and invests in the electricity transmission network in the north of Scotland. It holds shares in Scotia Gas Networks, which operates two regulated gas distribution networks in Scotland and the South of England. It is also engaged in the generation of power from renewable sources, such as onshore and offshore windfarms and run of river and pumped storage hydro assets in the United Kingdom and Ireland. The Company engages in the storage of gas for the purpose of benefitting from market price fluctuations."
74,SMT.L,"Scottish Mortgage Investment Trust PLC is a United Kingdom-based investment trust that invests in listed and private company securities and makes other investments. The Company's investment objective is to maximize total return from a portfolio of long term investments chosen on a global basis enabling it to provide capital and dividend growth. It invests in various sectors, including real estate, industrials, healthcare, technology, basic materials, energy and financials. The Company invests in various countries, including North America, Europe (United Kingdom, Eurozone and Developed Europe), South America (Brazil), and Asia (China and India). The Company's alternative investment fund manager (AIFM) is Baillie Gifford & Co Limited."
75,AVST.L,"Avast plc is a United Kingdom-based company that provides security software. The Company offers products in two segments: consumer products and products for the small and medium business (SMB). It offers consumer personal computer antivirus security software under the Avast and AVG brands. Its consumer products include offerings for desktop security and mobile device protection. Its consumer offerings include Avast Free Antivirus, Avast Security for Mac, AVG Antivirus FREE and AVG Antivirus for Mac, Avast Pro Antivirus, Avast Internet Security and AVG Internet Security, Avast Premier, Avast Ultimate and AVG Ultimate and AVG Driver Updater. Its SMB offerings include Avast Business Antivirus, Avast Business Antivirus Pro, Avast Business Antivirus Pro Plus, Avast Managed Workplace, Avast Business CloudCare, AVG File Server Edition, AVG Antivirus Business Edition, AVG Internet Security Business Edition, and Avast Cloud Secured Web Gateway and Unified Threat Management."
76,ITV.L,"ITV plc (ITV) is an integrated producer broadcaster (IPB) and creates, owns and distributes content on multiple platforms globally. The Company operates through two segments: Broadcast & Online and ITV Studios. The Broadcast & Online segment operates commercial channels in the United Kingdom (UK) and delivers content through linear television broadcasting and across multiple platforms. ITV also engages directly with consumers through subscription video on demand on the ITV Hub+, competitions, live events, gaming apps, merchandise and pay per view events, driving value from consumers' increasing willingness to engage with brands. The ITV Studios segment is the Company's international content business which creates and produces content in the UK and internationally across 12 countries. ITV Studios produces programming across a range of genres including drama, entertainment and factual entertainment for ITV's own channels in the UK and local broadcasters in the UK and globally."
77,HRGV.L,"Hargreaves Lansdown PLC is a United Kingdom-based company that provides direct to investor investment service. The Company’s investment platform provides investors to choose from a range of investments which includes funds, United Kingdom, United States, Canadian and European shares, exchange-traded fund (ETFs), investment trusts, bonds and gilts. Its services include individual savings accounts (ISAs), pensions, investing, investment ideas, advanced investing, cash savings and financial advice. Its ISAs include stocks and shares ISA, lifetime ISA and junior ISA. Its investing services include share dealing, fund and share account, investing for children, Hargreaves Lansdown (HL) funds, ETFs, investment trusts, corporate bonds and gilts, bed and ISA and regular investing. Its pension products and services include Self-Invested Personal Pension (SIPP), Junior SIPP and annuities."
78,KGF.L,"Kingfisher plc is a home improvement company, which supplies home improvement products and services through a network of retail stores and other channels, located in the United Kingdom and continental Europe. The Company's segments include United Kingdom (UK) & Ireland, France, Poland and Other International. It operates approximately 1,400 stores in 8 countries across Europe. The Company operates under retail banners, including B&Q, Castorama, Brico Depot, Screwfix, TradePoint and Koctas. B&Q is a home improvement and garden center retailer in the United Kingdom. Screwfix is a multi-channel supplier of trade tools, plumbing, electrical, bathrooms and kitchens. Castorama stores offer products for home and garden. Brico Depot offers do it yourself (DIY) and renovation products. Koctas is a home improvement retailer in Turkey. It offers a range of product categories (consisting of private labels and branded products), from decoration to building materials to garden and outdoor."
79,POLYP.L,"Polymetal International PLC is a Cyprus-based precious metals mining group. The Group has a portfolio of nine producing gold and silver mines and 3 development projects across Russia and Kazakhstan. The Group has four geographical segments: Magadan, Ural, Khabarovsk and Kazakhstan. Each segment is engaged in gold, silver or copper mining and related activities, including exploration, extraction, processing and reclamation."
80,LLOY.L,"LLOYDS BANKING GROUP plc financial services company, which provides a range of banking and financial services, focused on personal and commercial customers. The Company’s major business activities are retail, commercial and corporate banking, general insurance, and life, pensions and investment provision. The Company’s services are offered through its brands, including Lloyds Bank, Halifax, Bank of Scotland, and Scottish Widows. Its Retail segment offers a broad range of financial service products to personal and business banking customers, including current accounts, savings, mortgages, credit cards, unsecured loans, motor finance and leasing solutions. Its Commercial banking segment provides clients with a range of products and services such as lending, transaction banking, working capital management, risk management and debt capital markets services. Insurance and Wealth segment offers insurance, investment and wealth management products and services."
81,NWG.L,"NatWest Group plc, formerly Royal Bank of Scotland Group plc, is a financial services company. The Company provides banking products and related financial services. The Company’s segments include UK Personal Banking, Ulster Bank RoI, Commercial Banking, Private Banking, RBS International (RBSI), NatWest Markets (NWM) and Central items & other. UK Personal Banking provides a range of banking products and related financial services. The Ulster Bank RoI provides a comprehensive range of financial services through personal and commercial banking divisions. The Commercial Banking segment offers banking and financing solutions. The Private Banking segment serves high net worth individuals and their business interests. RBS International is a bank, operating in both the local and institutional banking sectors. The NatWest Markets segment enables the customers to manage the financial risks and achieve the short and long-term financial goals."
82,SDR.L,"Schroders plc is a United Kingdom-based asset management company. The Company operates through three business segments: Asset Management, Wealth Management and the Group segment. The Asset Management segment principally comprises investment management including advisory services in respect of equity, fixed income, multi-asset solutions and private assets and alternatives products. The Wealth Management segment principally comprises investment management, wealth planning and banking services. The Group segment principally comprises the Company’s investment capital and treasury management activities, corporate development and strategy activities and the management costs associated with governance and corporate management. The Company operates from approximately 32 locations across Europe, the Americas, Asia, the Middle East and Africa."
83,NXT.L,"NEXT plc is a United Kingdom-based retailer, which offers clothing, footwear, accessories, beauty and home products. The Company’s segments include NEXT Online, NEXT Retail, NEXT Finance, NEXT International Retail and NEXT Sourcing. Its warehouse and logistics operations provide an efficient product distribution network. It has approximately 8 warehouses, 7 depots in the United Kingdom and 2 international hubs, which provides delivery to its online and retail customers. The Company operates approximately 500 stores in the United Kingdom and Eire. Its franchise partners operate approximately 190 stores in 36 countries. Its stores support its online customers by facilitating the collection of orders and processing of returns. It also offers next3step, a credit account which allows customers to spread the cost of orders over three months interest-free."
84,ITRK.L,"Intertek Group PLC is a United Kingdom-based company, which offers quality assurance services. The Company's segments include Products, Trade and Resources. The Products-related division consists of business lines that are focused on ensuring the quality and safety of physical components and products, as well as minimizing risk through assessing the operating process and quality management systems of its customers. The Trade division consists of three business lines: Caleb Brett, which provides cargo inspection, analytical assessment, calibration and related research and technical services; Government & Trade Services business, which provides inspection services to governments and regulatory bodies to support trade activities, and Agriculture business, which provides analytical and testing services to global agricultural trading companies and growers. Resources division consists of two business lines: Industry Services business and Mineral business."
85,RMG.L,"Royal Mail plc provides postal services. The Company's segments include UK Parcels, International & Letters (UKPIL), General Logistics Systems (GLS) and Other. UKPIL operates in the United Kingdom collecting and delivering parcels and letters through approximately two main networks, the Royal Mail Core Network and Parcelforce Worldwide. UKPIL provides letter and parcel services to and from countries around the world under reciprocal arrangements with other overseas postal administrations. It is also responsible for the design and production of the United Kingdom's stamps and philatelic products. Parcelforce Worldwide is an express parcels business. The Company operates across a network of approximately 50 depots throughout the United Kingdom. GLS operates in continental Europe and the Republic of Ireland and has a ground-based deferred parcel delivery network in Europe. GLS provides parcel and express services, as well as logistics solutions."
86,BDEV.L,"Barratt Developments PLC is a holding company. The Company is principally engaged in acquiring and developing land, planning, designing and constructing residential property developments and selling the homes, which it builds throughout Britain. The Company operates in two segments: Housebuilding and Commercial developments. The Company’s brands include Barratt Homes, David Wilson Homes and Barratt London. Barratt Homes focuses on providing homes for first time buyers and families, offering a range of energy efficient properties across England, Scotland and Wales. Wilson Bowden Developments is the Company’s commercial development arm focused on retail, leisure, office, industrial and mixed-use schemes. The projects of Wilson Bowden Developments range from single sites to industrial developments, office parks and major town center regeneration project."
87,GLEN.L,"Glencore PLC is a Switzerland-based diversified natural resource company that produces and markets commodities. It operates through two business segments: Industrial segment, which is engaged in copper, zinc/lead, nickel, ferroalloys, alumina/aluminum, iron ore and silver production, as well as the Company has interests in industrial assets that include mining, smelting, refining and warehousing operations. This segment also includes coal mining and oil production operations and investments in strategic handling, storage and freight equipment and facilities; Marketing segment which is engaged in promotion and sale of produced goods worldwide."
88,VOD.L,"Vodafone Group Plc is a telecommunications company in Europe and Africa. The Company provides a range of mobile services, enabling customers to reliably call, text and access data. Its fixed-line services include broadband, television (TV) and voice. It operates mobile and fixed network in Europe and aslo provides Internet of Things (IoT) connectivity as well as security and insurance products. The Company's M-Pesa is an African payment platform that offers money transfer service. It also provides a range of financial services, as well as business and merchant payment services. It operates mobile and fixed networks in approximately 21 countries and partners with mobile networks in over 49 countries. The Company serves private and public sector customers, including automotive, health, banking finance, manufacturing, retail, transportation and utility. It offers a range of connectivity services, supported by its dedicated global network."
89,AVV.L,"AVEVA Group plc is a United Kingdom-based holding company, which provides operational industrial software, with engineering software. The Company operates through three segments: Americas; Asia Pacific; and Europe, Middle East and Africa (EMEA). Its Operations software orchestrates control, maintenance and production planning to produce finished goods or provide infrastructure for services such as power or water. Its Engineering software is used to design elements of process simulation, plant design and construction management. Its products include AVEVA Asset Information Management, AVEVA Engineering, AVEVA E3D Design, AVEVA Enterprise Resource Management, AVEVA Point Cloud Manager and AVEVA Process Simulation. It serves various industries, including chemicals, energy, food and beverage, infrastructure, manufacturing, power and utility, marine, mining, and water and wastewater."
90,BARC.L,"Barclays PLC is a holding company. The Company, through its subsidiaries, is a transatlantic consumer and wholesale bank with global reach offering products and services across personal, corporate and investment banking, credit cards and wealth management, anchored in the Company’s two home markets of the United Kingdom and the United States. The Company is organized into two business divisions: the Barclays UK division (Barclays UK) and the Barclays International division (Barclays International). Barclays UK offers everyday products and services to retail customers and small- to medium-sized enterprises based in the United Kingdom. Barclays UK is the ring-fenced bank for the United Kingdom, providing transactional, lending and investment products and services to Wealth and Business Banking customers and clients. Barclays International includes the corporate and Investment Bank, and Consumer, Cards and Payments."
91,RDSa.L,"The Royal Dutch Shell plc is a company based in the Netherlands that explores for crude oil and natural gas around the world, both in conventional fields and from sources, such as tight rock, shale and coal formations. Its segments include Integrated Gas, Upstream, Downstream and Corporate. The Integrated Gas segment is engaged in the liquefaction and transportation of gas and the conversion of natural gas to liquids to provide fuels and other products, as well as projects with an integrated activity, ranging from producing to commercializing gas. The Upstream segment includes the operations of Upstream, which is engaged in the exploration for and extraction of crude oil, natural gas and natural gas liquids, and the marketing and transportation of oil and gas, and Oil Sands, which is engaged in the extraction of bitumen from mined oil sands and conversion into synthetic crude oil. The Downstream segment is engaged in oil products and chemicals manufacturing, and marketing activities."
92,FERG.L,"Ferguson PLC is a distributor of plumbing and heating products to professional contractors. The Company's segments include USA and Canada. It serves the repair, maintenance and improvement (RMI) markets, and construction market. The Company's USA business units include Residential Showrooms, eBusiness, Heating, Ventilation and Air Conditioning (HVAC), Fire and Fabrication, Waterworks and Industrial. The Canada segment operates as a wholesale distributor of plumbing, heating, ventilation and air conditioning, refrigeration, waterworks, fire protection, pipes, valves and fittings and industrial products."
93,ICP.L,"Intermediate Capital Group PLC (ICG) is a United Kingdom-based global alternative asset manager. The Company is managing approximately 47.2 billion euros of assets in private debt, credit and equity, principally in closed-end funds. ICG operates across four asset classes: corporate, capital markets, real assets and secondary investments. The Company is organized into the Fund Management Company (FMC) and the Investment Company (IC) segments. Its subsidiaries include Intermediate Capital Investments Limited, Intermediate Finance II PLC, JOG Partners Limited1, Intermediate Investments Jersey Limited, ICG FMC Limited, Intermediate Capital Limited, ICG ASFL Limited, ICG-Longbow Development (Brighton) Limited, ICG Carbon Funding Limited, Intermediate Capital Hong Kong Limited, ICG Japan (Funding 2) Limited, LREC Partners Investments No.2 Limited, ICG Financing (Ireland) Limited, ICG Global Investment UK Limited and ICG-Longbow Richmond Limited."
