,Instrument,Business Description
60,7202.T,"ISUZU MOTORS LIMITED is a Japan-based automobile manufacturer. The Company is mainly engaged in the manufacture and sales of automobiles, components and industrial engines, as well as the provision of logistics related services. The Company is engaged in the manufacture and sale of commercial vehicles and light commercial vehicles (LCVs), such as large-sized trucks, buses, small-sized trucks and pick-up trucks, as well as automobile components and industrial engines."
61,8001.T,"ITOCHU Corporation is a Japan-based trading company. The Company operates in seven business segments. Textiles segment expands globally in the fields of textile raw materials, yarn, and textiles, as well as clothing, clothing accessories, and other daily consumer products. Machinery segment involves in handling of infrastructure related projects such as plants, bridges and related equipment / services, as well as other environmental business. Metals segment is engaged in metal mineral resource development business, steel product processing business, and among others. Energy & Chemicals segment is engaged in the trading of a range of energy and chemicals products, including oil, gas, organic chemicals, pharmaceuticals and others. Food segment produces, distributes and sells raw materials and food products. Housing Life segment is mainly involved in the residential business and logistic business. Information & Finance segment provides various financial services and insurance business."
62,3086.T,"J. FRONT RETAILING Co., Ltd. is a Japan-based joint holding company of Daimaru and Matsuzakaya Holdings, which mainly conducts department store business. The Company operates in four business segments. The Department Store segment is engaged in the sale of clothing products, housewares, food products, miscellaneous goods and others. The Parco segment is engaged in the development, operation, management of shopping centers. The Real Estate segment is engaged in the development, management and operation of real estate. The Credit Finance segment is engaged in the issuance and operation of credit cards. The Company is also involved in the wholesale business, construction contracting business, furniture manufacturing and sales business, parking business, as well as leasing business."
63,8697.T,"Japan Exchange Group, Inc. is primarily engaged in the opening and operation of financial instruments exchange markets opened by Tokyo Securities Exchange Co., Ltd. and Osaka Securities Exchange Co., Ltd and others. It operates in both spot market and derivatives market. In spot market, it provides a variety of one-stop products, including Japanese stock index, foreign equity index, precious metals, commodities such as agricultural crops, products that link to REIT index performance, products linked to the performance of a leveraged index or inversed index, among others. In derivatives market, it provides index futures trading, index options trading, government bond futures trading, government bond futures options trading, securities options trading and foreign exchange margin trading. It also provides various market information, such as public information, and corporate action information."
64,6178.T,"JAPAN POST HOLDINGS Co.,Ltd. is a Japan-based company mainly engaged in the postal and logistics business, financial business, banking business and life insurance business. The Company has five business segments. The Postal and Logistics segment is engaged in the postal business, the logistics business and others. The Financial Counter segment is engaged in the provision of postal and logistics business related counter services, bank counter services, insurance counter services, real estate services and partner financial services. The International Logistics segment is engaged in the express, forwarding and logistics business in the global markets centered on Australia. The Banking segment is engaged in the banking business such as fund management, financing and other business. The Life Insurance segment is mainly engaged in the life insurance business. The Company is also engaged in the group shared business, hospital business, accommodation business, investment business and others."
65,2914.T,"Japan Tobacco Inc is a Japan-based company mainly engaged in the tobacco business, the pharmaceutical business and the processed food business. The Company operates through four business segments. The Domestic Tobacco segment is engaged in the production and sale of manufactured tobacco in Japan (including domestic duty-free market and China, Hong Kong and Macao markets under the jurisdiction of China Business Division). The International Tobacco segment is engaged in the production and sale of manufactured tobacco overseas. The Medical segment is engaged in the research, development, production and sale of medical drugs. The Food Processing segment is engaged in the manufacture and sale of frozen and ambient temperature processed foods, bakery, seasoning, among others. The Company is also involved in the leasing of real estate."
66,5631.T,"THE JAPAN STEEL WORKS, LTD. is mainly engaged in industrial machinery business. The Company operates in three business segments. The Forging and Energy segment is engaged in the manufacture and sale of iron and steel products, chemical machinery, nuclear power-related machinery, metallic mold, petroleum refinery, petrochemistry, general chemical products, pressure containers, clad plates, steel pipes and wind generated power machinery. The Industry Machinery segment is engaged in the manufacture and sale of plastic injection machines, resin manufacturing and processing machinery, hollow molding machines, fluid machines, hydraulic equipment, electronic equipment and display manufacturing equipment, magnesium alloy injection machines and other machinery. The Others segment is engaged in the production, sale of wind turbines and the provision of maintenance services, as well as the development, manufacture and sale of new products."
67,5411.T,"JFE Holdings, Inc. is a Japan-based company mainly engaged in the planning of business strategy, the management of business and risk, as well as the presentation of group investor information. The Steel segment is engaged in the manufacture and sale of steel products, processed steel products and raw materials, as well as the delivery, facility maintenance and construction businesses. The Engineering segment is engaged in the engineering construction business related to energy, urban environment, recycling, steel structure and industrial machinery. The Trading segment provides steel products, welding materials, iron powder, steel processing products, steel raw materials and equipment, non-ferrous metal products and food, among others."
68,1963.T,"JGC HOLDINGS CORPORATION, formerly JGC CORPORATION is a Japan-based company mainly engaged in the engineering business. The Company operates in two business segments. The Integrated Engineering segment is engaged in the planning, design, procurement, construction and testing of equipment, appliances and facilities for petroleum, petroleum refining, petrochemicals, gas, liquefied natural gas (LNG) and others, as well as the water and power generation business. The Functional Material Manufacture segment is involved in the manufacture and sale of products in the catalyst field, nanoparticle technology field, clean and safety field, electronic materials, high-performance ceramics field and the next generation energy field. The Company is also involved in the information processing business, equipment procurement, consulting, office support business, power generation and desalination business, crude oil production and sale business, among others."
69,6473.T,"JTEKT Corporation is a Japan-based company mainly engaged in the manufacture and sale of equipment parts and machine tools. The Company operates in two business segments. The Equipment Parts segment is engaged in the provision of steering products such as electric power steering systems and hydraulic power steering systems, driving products such as drive shafts, electronically controlled four-wheel drive (4WD) couplings and pressure reducing valves for fuel cell electric vehicles (FCV), bearing products such as ball bearings, roller bearings and bearing units. The Machine Tools segment is engaged in the provision of grinding equipment, cutting equipment, machining centers, control equipment and industrial heat treatment furnaces."
70,1812.T,"KAJIMA CORPORATION is a Japan-based company mainly engaged in the civil engineering business, the construction business and the real estate development business.The Company operates through five business segments. The Civil engineering segment is engaged in the civil engineering business. The Construction segment is engaged in the construction business. The Development segment is engaged in the general real estate development business, the design, structural design and other design business, as well as the general engineering business. The Domestic Affiliates segment is engaged in the sale of construction materials and equipment, the contract of specialized work, as well as the general leasing business and the building leasing business in Japan. The Overseas Affiliates segment is engaged in the construction business and the real estate development business in overseas regions such as North America, Europe, Asia and Oceania."
71,9503.T,"The Kansai Electric Power Company, Incorporated is a Japan-based company mainly engaged in the comprehensive energy and power provision business, the information and communication business, and the real estate business. The Company operates in three business segments. The Electric Power segment is mainly engaged in the provision of electric power. The Gas and Other Energy segment is mainly engaged in the provision of energy solutions such as gas and utility services. The Information and Communication segment is mainly engaged in the provision of comprehensive information and communication services. The Company is also engaged in the provision of real estate related services and life related services."
72,4452.T,"Kao Corp is a Japan-based company engaged in the manufacture and sale of consumer products and chemical products. The Company operates in five business segments. The Cosmetic segment produces counseling cosmetics and self-cosmetics. Skin Care & Hair Care segment produces skin care products, such as makeup soaps, facial cleansers and whole-body cleaners, as well as hair care products, such as shampoos, rinses and hair styling agents. Human Health Care segment produces food and beverage products, sanitary products and personal health products such as bath salts, toothpastes and toothbrushes. Fabric & Home Care segment produces fabric care products, such as laundry detergents and laundry finishes, as well as home care products, such as kitchen detergents and household detergents. The above four business segments are included in the consumer products business. Chemicals segment manufactures and sells fats and oils products, functional materials products and specialty chemicals products."
73,7012.T,"Kawasaki Heavy Industries, Ltd. is general engineering manufacturer. The Company operates in seven business segments. The Aerospace System segment is engaged in the manufacture and sale of aircraft and jet engines. The Energy Environment Plant segment manufactures and sells industrial gas turbines, prime movers, industrial machinery, boilers, environmental equipment, steel structures and crushers. The Precision Machinery and Robot manufactures and sells hydraulic equipment and industrial robots. The Ship and Marine manufactures and sells ships. The Vehicle segment manufactures and sells rail vehicles. The Motorcycle & Engine segment manufactures and sells motorcycles, four-wheeled buggy vehicles, multi-purpose four-wheeled vehicles, personal watercrafts, and general-purpose gasoline engines. The Others segment includes commerce, mediation and placement of sales and orders, as well as management of well-being facilities."
74,9107.T,"Kawasaki Kisen Kaisha, Ltd. is a Japan-based company mainly engaged in the marine transportation business. The Company operates in three business segments. The Dry Bulk segment is engaged in the dry bulk transportation business. The Energy Resource segment is engaged in the energy resource transportation business and the marine resource development business. The Product Logistics segment is engaged in the car carrier business, the logistics business, the near sea and inland shipping business, and the container ship business. The Company is also engaged in the ship management business, the travel agency business, as well as the real estate leasing and management business."
75,9433.T,"KDDI CORPORATION is a telecommunications company. The Company operates in four segments. The Personal segment is engaged in the provision of communication services for personal and home, including au mobile phone, and fiber-to-the-home (FTTH) and cable television (CATV) services, among others. The Life Design segment provides commerce services, financial services, payment services, and content services such as video, music and information distribution. The Business segment offers various communication services, the sale of mobile handset, data center services and various Information and Communication Technology (ICT) solutions/cloud-based services to enterprise customers. The Global segment offers various communication services, data center services and various ICT solutions/Cloud-based services to to overseas customers. The Company also provides communication equipment maintenance service, as well as the research and development services of information communication."
76,9008.T,"Keio Corporation is a Japan-based company mainly engaged in the transportation and distribution businesses. The Company operates in five segments. The Transportation segment mainly operates the passenger transportation, such as railway, bus and taxi, as well as the transportation and moving of cargo. The Distribution segment is engaged in the operation of department stores, stores business, the sales of books, shopping centers business, credit card business, the sales of lift related products, the manufacture and sales of bread and desserts. The Real Estate segment rents and sells real estate. The Leisure Services segment offers services such as hotel, travel and advertising agency, sports and catering services, among others. The Others segment engages in building comprehensive management business, vehicle maintenance business, construction and civil engineering, information systems business, accounting agency and financial business, personnel agency services and other businesses."
77,9009.T,"Keisei Electric Railway Co., Ltd. is a Japan-based company that operates transportation, logistics, real estate, leisure service, construction and the other business segment. The Company operates in six segments. The Transportation segment operates railways, buses and taxes. The Distribution segment is involved in the store business, department store business, horticultural plant wholesale business, shopping centers business. The Real Estate segment sells, leases and manages properties. The Leisure Service segment operates theme parks, hotels, restaurants. The Construction segment is engaged in construction business. The Others segment is involved in the manufacture of automobile bodies, the maintenance of railway vehicles, as well as the operation of driving schools."
78,6861.T,"KEYENCE CORPORATION is a Japan-based manufacturing company mainly engaged in the development, manufacture and sale of automatic controlling equipment, measuring instrument, information equipment and other electronic application equipment, as well as related systems. Its products include sensors, meters, projectors, image processing devices, programmable logic controllers and touch panels, among others. In addition, the Company is also engaged in the real estate, advertising and marketing businesses through its subsidiaries."
79,2801.T,"KIKKOMAN CORPORATION is a Japan-based company mainly engaged in the manufacture and sale of soy sauces, seasonings, beverages, wines and other food products. The Company operates in four business segments. The Domestic Food Manufacturing and Sale segment is engaged in the manufacture and sale of soy sauces and seasonings, processed tomato products under the brand name Del Monte, cans, vegetable and fruit juices, soy milk drinks, wines, sweet cooking rice wines, commercial food materials and others. The Domestic Other Products segment is engaged in the manufacture and sale of drugs and chemical products, as well as the real estate, logistic and indirect business. The Overseas Food Manufacturing and Sale segment is engaged in the manufacture and sale of soy sauces, processed tomato products under the brand name Del Monte, cans and health food products in oversea markets. The Overseas Food Wholesale segment is engaged in the purchase and sale of oriental food products."
80,2503.T,"Kirin Holdings Company, Limited is a Japan-based company mainly engaged in the integrated beverage business and the pharmaceutical business. The Company operates in four business segments. The Domestic Beer and Spirits segment is engaged in the manufacture and sale of beer, low-malt beer, new genre products, wines and other liquor products in Japan. The Domestic Beverages segment is engaged in the manufacture and sale of soft drinks in Japan. The Oceania Integrated Beverages segment is engaged in the manufacture and sale of beer, wines, dairy products, juice drinks and other products in the Oceania region. The Pharmaceuticals segment is engaged in the manufacture and sale of pharmaceutical products. The Company is also engaged in the domestic wine business, the liquor business in Myanmar, the beverage business in North American, and the biochemical business."
81,5406.T,"Kobe Steel, Ltd. is a Japan-based company mainly engaged in the steel business. The Company has seven business segments. The Iron and Steel segment is engaged in the manufacture and sale of steel bars, stainless-steel products and titanium products. The Welding segment is engaged in the provision of welding materials and welding robots. The Aluminum and Copper segment is engaged in the provision of rolled aluminum products, rolled copper and aluminum alloy products. The Equipment segment is engaged in the provision of energy, chemical and nuclear power related equipment. The Engineering segment is engaged in the provision of transportation systems, disaster prevention products, chemical and food related equipment. The Electric segment is engaged in the provision of electric power. The Construction Equipment segment is engaged in the provision of hydraulic, mini excavators and other products. The Company is also engaged in the special materials business and materials analysis business."
82,6301.T,"KOMATSU LTD. is a Japan-based company principally engaged in the research, development, sale, sales finance of products such as construction machinery. The Company operates in three business segments. Construction Machinery & Vehicle segment provides drilling machinery, loading machinery, land preparation and roadbed machinery, transport machinery, forestry machinery, underground construction machinery, underground mining machinery, environmental recycling machinery, industrial vehicles, cast products and logistics services. Retail Finance segment is engaged in the sales finance business related to construction and mining equipment. Industrial Machinery & Others segment provides forging machines, sheet metal machines, machine tools, temperature control devices, as well as defense-related ammunition and armored vehicles, among others. The Company also provides excimer lasers for other semiconductor exposure equipment."
83,9766.T,"KONAMI HOLDINGS CORPORATION, formerly KONAMI CORPORATION, is a Japan-based company mainly engaged in the entertainment business. The Company operates in four business segments. The Digital Entertainment segment is engaged in the production, manufacture and sale of mobile games, card games, home games and other digital contents. The Amusement segment is engaged in the production, manufacture and sale of amusement machines. The Gaming and Systems segment is engaged in the production, manufacture and sale of gaming machines and casino management systems, as well as the provision of related services. The Sports segment is engaged in the operation of fitness, swimming, gymnastics, dance, soccer, tennis, golf schools and other schools, as well as the sale of sports related products."
84,4902.T,"KONICA MINOLTA, INC. is a Japan-based company mainly engaged in office business and other businesses. The Company operates four business segments. The Office segment develops, manufactures and sells multifunction machines and related consumables, and provides related solution services. The Professional Print segment develops, manufactures and sells digital printing systems and related consumables, and provides various printing services, solutions and services. The Healthcare segment provides imaging diagnostic systems (digital x-ray diagnostic imaging, ultrasound diagnostic imaging systems, etc.), and medical digitization, networking, solution services. The Industrial Materials and Equipment segment includes the fields of materials and components, the field of industrial optical systems."
85,6326.T,"KUBOTA CORPORATION is a Japan-based company principally engaged in the provision of agricultural machines, engines and construction machines. The Company operates in three business segments. Machinery segment manufactures and sells agricultural machines and agricultural products, such as tractors, tillers, combine harvesters, rice planters, lawn mowers. The Segment also provides construction machinery and engines for agricultural machinery, construction machinery, industrial machinery and generators. Water & Environment segment manufactures and sells pipe-related products, such as ductile iron pipes, synthetic pipes, pumps and valves. The Segment also provides environment-related products and social infrastructure-related products such as raw materials and spiral steel pipes. Others segment mainly provides logistics and financial services, roofing materials and exterior wall materials."
86,3405.T,"Kuraray Co Ltd is a Japan-based company engaged in the manufacture and sale of chemicals. The Company operates through five business segments. The Vinyl Acetate segment provides functional resins and films such as poval, polyvinyl butyral (PVB), and EVAL. The Isoprene segment provides thermoplastic elastomer SEPTON, CLARITY, isoprene-related products, and GENESTA. The Functional Materials segment provides methacrylic resins, medical-related products, and carbon materials. The Textile segment provides synthetic fibers, artificial leather CLARINO, and non-woven fabrics. The Trading segment processes and sells synthetic fibers and artificial leather, and plans and sells other products. It is also engaged in the manufacture and sales of high-performance membranes, consignment of production incidental business and logistics services, design and construction of water treatment facilities, warehousing and logistics and processing business, and the operation of insurance and travel business."
87,6971.T,"KYOCERA CORPORATION is mainly engaged in the development, manufacture and sale of automotive parts, semiconductor-related parts and electronic parts. The Company operates in six business segments. Industrial and Automotive Parts segment develops, manufactures and sells fine ceramic parts, automotive parts, liquid crystal displays and machine tools. Semiconductor-Related Parts segment develops, manufactures and sells ceramic packages and organic multilayer packages and boards. Electronic Device segment develops, manufactures and sells capacitors, crystal parts, connectors, and others. Communications segment develops, manufactures and sells mobile phones and communication modules, and provides information and communication services. Document Solutions segment is conducted printers, compound machines, document solutions and supply products. Life & Environment segment develops, manufactures and sells solar power system, medical equipment, jewelry and ceramic knives."
88,4151.T,"Kyowa Kirin Co., Ltd., formerly Kyowa Hakko Kirin Co., Ltd. is a Japan-based company principally engaged in the manufacture and sale of medical drugs. The Company operates through two business segments. Pharmaceuticals segment conducts research, development, manufacture and sale of pharmaceuticals and other products. Bio-chemicals segment is involved in the research, development, manufacture and sale of pharmaceuticals and industrial raw materials mainly for amino acid and nucleic acid related substances, as well as healthcare products."
89,2413.T,"M3 Inc is a Japan-based company mainly engaged in the provision of services centering on the platform of healthcare. The Company has five business segments. Medical Platforms segment conducts marketing-related businesses in Japan utilizing the Internet and real operations centered on medical employee specialized site m3.com. Evidence Solution segment is involved in the contract research organization (CRO) business that supports clinical development work and research, and site management organization (SMO) business that manages the clinical trial operations. Career Solutions segment is engaged in human resource services for healthcare professionals. Site Solution segment provides operational support for medical institutions and home-visit nursing services. Overseas segment provides services of medical related marketing support, research and careers, utilizing the medical employee specialized sites in the United States, the United Kingdom, China, Korea, India, France, Germany and Spain."
90,8002.T,"Marubeni Corporation is a Japan-based company mainly engaged in the import, export and transaction of various products through domestic and overseas networks. The Company has six business segments. The Food segment is engaged in the manufacture and sale of food related products. The Living Industry segment is engaged in the lifestyle related products business, the information business, the logistics business, the insurance business, as well as the financial and real estate investment business. The Materials segment is engaged in the chemical business, the agricultural material business and the paper pulp business. The Energy and Metal segment is engaged in the energy and metal business. The Power and Plant segment is engaged in the development, investment and operation of electric power and energy related infrastructure business. The Transportation Equipment segment is engaged in the import, export and sale of various equipment. The Company is also engaged in the finance business."
91,1333.T,"Maruha Nichiro Corporation is a Japan-based company principally engaged in the fishing, aquaculture, food manufacture, processing and sale business. The Company operates in five business segments. Fishery & Aquaculture segment is involved in fishery business, aquaculture business and the procurement of fishery resources. Trading segment is involved in the procurement and sale of marine products and livestock products. Overseas segment is involved in the sale of marine products and processed foods, as well as the producing and sale of surimi. Processing segment is involved in the manufacture and sale of frozen foods, canned foods, fish sausages, chikuwa, desserts, seasonings, freeze-dried products, and chemical products. Logistics segment stores and transports frozen products. The Company is also involved in the feed storage, shipping, real estate business, as well as the manufacture and sale of furs and pet foods."
92,8252.T,"MARUI GROUP CO., LTD. is a Japan-based company primarily engaged in the retail and fintech business. The Company operates in two business segments. The Retailing segment is engaged in the purchase and sales of clothing, decorative items, household products, the leasing and operation of commercial facilities, the interior decoration of stores, advertising, the subcontracting of fashion product logistics, the maintenance and management of buildings. The Fintech segment specializes in credit card business, as well as the provision of consumer loans, rental guarantee, information system services, the leasing of real estate."
93,8628.T,"MATSUI SECURITIES CO., LTD. is a Japan-based securities company engaged in financial product trading business. The Company conducts stock brokering and underwriting operations through Internet transactions. The Company mainly conducts stock brokering business for individual investors and provides online securities trading service Net Stock. The Company provides services such as consignment trading and underwriting of stocks, futures and options, offering and sale of market derivatives, as well as foreign exchange margin trading, among others."
94,7261.T,"Mazda Motor Corporation is a Japan-based company engaged in the manufacture and distribution of automobiles and automobile parts. The Company is also engaged in the distribution of used automobiles and special purpose vehicles, the transportation of automobiles and parts, the manufacture and distribution of machine tools, as well as automobile delivery inspection and bodywork business, among others. The Company operates through four business segments, including Japan, North America, Europe and the Others."
95,2269.T,"MEIJI Holdings Co., Ltd. is a Japan-based holding company engaged in the management of subsidiaries that manufactures and sells food and medicines. The Company operates its business through two business segments. The Food segment is involved in the manufacture and sale of yogurt, milk, beverages, cheese, butter, margarine, cream, ice cream, frozen food, chocolate, gummi, gum, sports nutrition, powdered milk, liquid food, beauty food, general medicine, sugar, saccharified flour and others. The Pharmaceuticals segment is involved in the manufacture and sale of ethical pharmaceuticals, agricultural chemicals and animal drugs."
96,7011.T,"Mitsubishi Heavy Industries, Ltd. is a diversified manufacturer. The Company operates through three business segments. The Power segment offers boilers, turbines, gas turbines, diesel engines, water wheels, windmills, nuclear power equipment, nuclear power peripheral devices, among others. The Industry & Social Infrastructure segment offers steel making machines, environmental equipment, paper processing machines, mechatronics systems, logistics equipment, engines, turbochargers, cold-heat products, car air conditioners, machine tools, ships, transportation systems, chemical plants, among others. The Aviation & Defense & Space segment is engaged in the design, manufacture and sale of civil aircraft, defense aircraft, aircraft, ships, special vehicles, special machines (torpedoes) and space equipment. The Company is also engaged in construction business, real estate business and information business."
97,6479.T,"MinebeaMitsumi Inc. is mainly engaged in the manufacture and sale of machined components and electronic equipment. The Company operates through three segments. The Machined Components segment mainly provides ball bearings, rod end bearings, pivot assemblies for hard disk drives (HDD) and other mechanical parts, as well as aircraft screws. The Electronic Equipment segment includes liquid crystal display (LCD) backlights, measuring devices and other electronic devices, HDD spindle motors, stepping motors, direct current (DC) motors, fan motors, precision motors and special equipment. The MITSUMI segment mainly includes semiconductor devices, optical devices, mechanical components, high-frequency components, and power supply components."
98,8058.T,"Mitsubishi Corp is a Japan-based company mainly engaged in living, mobility infrastructure, energy, electric power and others industrial fields. It has ten business segments. Petroleum and Chemicals segment engages in sales transactions in petroleum and chemical products. Natural Gas segment engages in production and development of natural gas and crude oil. Comprehensive Materials segment engages in sales transactions of carbon, steel products. Metal Resources segment engages in investment and development of metal resources. Industrial Infrastructure segment conducts business in energy infrastructure, industrial plants and others. Automobile and Mobility segment provides value chain businesses. Food Industry segment conducts sales transactions in food related production. Consumer Industry segment provides products and services in the retail, apparel and others. Electric Power Solution segment provides power. Complex Urban Development segment conducts urban and real estate development."
99,4188.T,"Mitsubishi Chemical Holdings Corporation is a Japan-based company engaged in the functional products, healthcare and materials business. The Company operates through four business segments. The Functional Products segment is involved in functional materials business and functional chemistry business. Products of functional materials business include electro-electric displays, high-performance films, high-performance molding materials, environment solutions and life solutions. Products of functional chemicals business include high functional polymers, high functional chemicals and new energy. The Chemicals segment is engaged in Methyl methacrylate (MMA) business, petrochemical business and carbon business. The Industrial Gas segment is engaged in the manufacture and sale of industrial gas. The Healthcare segment offers pharmaceuticals, diagnosis products and clinical inspection services. The Company is also engaged in engineering businesses."
100,6503.T,"Mitsubishi Electric Corporation is a Japan-based company engaged in the comprehensive electric business. The Company operates in six business segments. Heavy Electrical Systems segment provides turbine generators, large video display devices, as well as elevators. Industrial Mechatronics segment conducts factory automation (FA) system business and automotive equipment business. The segment provides programmable controllers, numerical control devices, as well as car multimedia equipment. Information & Communication System segment provides wireless communication equipment, artificial satellites and network security systems. Electronic Device segment conducts semiconductor and device business and provides power modules, optical elements and liquid crystal display (LCD) devices. Home Appliances segment provides LCD TVs, room air conditioners, as well as refrigerators. Others segment provides services in material procurement, logistics, real estate, advertising and finance areas."
101,8802.T,"Mitsubishi Estate Co., Ltd. is engaged in the development of real estate, including office buildings, residential properties and commercial properties. The Building segment develops, leases, manages and operates office buildings, parking lots business, regional heating and cooling business. The Lifestyle Property segment develops, leases, operates and manages commercial facilities and distribution facilities. The Residential segment provides services, such as construction, sale, leasing and management of condominiums and detached houses. The Overseas segment develops, sells and manages real estate overseas. The Investment Management segment performs real estate investment management. The Hotel and Airport segment develops and operates hotel facilities and airport facilities. The Architectural Design and Engineering segment engages in the design and administration of construction and civil engineering projects. The Real Estate Services segment conducts real estate brokerage business."
102,9301.T,"Mitsubishi Logistics Corporation is a company mainly engaged in the warehousing and transportation businesses. The Warehousing, Harbor Transportation and Logistics segment provides warehousing services, including storage, loading, unloading and cargo handling; land transportation services, including truck transportation, forwarder transportation and transportation brokerage services; harbor transportation services, including cargo loading and unloading, barge transportation, loading, unloading and storage to storage sheds or other cargo distribution places; and international transportation services, which offer international transportation services in Japan, the United States and Europe, and logistics information systems development services. The Real Estate segment is engaged in the leasing and management of buildings, the management and operation of parking lots and shopping centers, construction engineering services and real estate sales."
103,5711.T,"MITSUBISHI MATERIALS CORPORATION is a Japan-based company principally engaged in the processing and manufacture of non-ferrous metals and cement. The Company operates in four business segments. High-Performance Products segment manufactures and sells copper processed products, electronic materials and aluminum products. Processing segment manufactures and sells carbide products and sintered products. Metal segment is involved in the smelting and sale of copper, gold and silver. Cement segment provides cement, aggregate, ready-mixed concrete and concrete products. The Company is also involved in the energy-related business such as geothermal and hydroelectric power generation business, environmental recycling-related business, as well as engineering-related business, among others."
104,7211.T,"Mitsubishi Motors Corp is engaged in the development, production and sale of automobile and related parts, as well as the financial business. The Company operates in two business segments. The Automobile segment is engaged in the manufacture of general and small-sized passenger vehicles, mini vehicles, sports utility vehicles, as well as the inspection and maintenance of new vehicles in domestic market. The Financing segment is engaged in the automobile leasing business and sales finance business."
105,4183.T,"Mitsui Chemicals, Inc. is a chemical manufacturer mainly engaged in the manufacture and sale of mobility, healthcare, food & packaging and basic materials. The Company operates in four business segments. The Mobility segment is engaged in the manufacture and sale of elastomers, functional compounds, functional polymers and polypropylene compounds. The Healthcare segment is engaged in the manufacture and sale of vision care materials, nonwoven fabrics, dental materials and personal care materials. The Food & Packaging segment is engaged in the manufacture and sale of coatings and functional materials, functional films, sheets and pesticides. The Basic Material segment is engaged in the manufacture and sale of petrochemical raw materials such as ethylene and propylene, polyethylene, catalyst, phenol, high purity terephthalic acid, pet resin, polyurethane material and industrial chemicals."
106,8031.T,"Mitsui & Co., Ltd. is a general trading company. The Company operates in seven business segments. The Steel Products segment provides infrastructure steels, auto parts, energy steels and others. The Metal Resources segment provides iron ore, coal, copper, nickel, aluminum, and others. The Machinery and Infrastructure segment provides products and services such as electricity, marine energy, gas distribution, water, logistics and others. The Chemicals segment provides petrochemical raw materials and products, inorganic raw materials and products, agricultural materials. The Energy segment provides oil, natural gas, petroleum products, environment and next-generation energy. The Lifestyle Industry segment provides food, textiles, healthcare and outsourcing services. The Next Generation and Function Promotion segment develops businesses related to asset management, leasing, insurance, buyout investment and others."
107,7003.T,"Mitsui E&S Holdings Co Ltd is principally engaged in shipbuilding business. The Company has four business segments. The Ship segment is engaged in the design, manufacturing, sale, repair and engineering of various ships. The Ocean Development segment is engaged in the design, manufacturing, sale and leasing of floating ocean oil and gas production equipment. The Machinery segment is engaged in the design, manufacturing and sale of marine diesel engines, industrial machinery, and harbor related structures. The Engineering segment is engaged in the design, operation, engineering, sales, repair and management of power generation facilities and others. The Company is also engaged in the provision of information, communication and sales services."
108,8801.T,"Mitsui Fudosan Co., Ltd. is a Japan-based company engaged in real estate business. The Company has five business segments. The Leasing segment is engaged in the leasing of office buildings and commercial facilities. The Allotment Sale segment is engaged in the sale of condominiums and houses for individual customers and rental housings and office buildings for investors. The Management segment is engaged in the non-asset businesses such as property management, brokerage and asset management. The Mitsui Home segment is engaged in the new construction business, reform and renewal business. The Others segment is engaged in the operation of hotels, golf courses and resort facilities, and the loan guarantee business."
109,5706.T,"Mitsui Mining and Smelting Company, Limited is mainly engaged in metal business. The Company operates in four segments. The Functional Materials segment provides battery materials, functional powder, exhaust gas purification agents, copper foils and others. The Metal segment is engaged in the manufacture and sale of zinc, copper, gold, silver, zinc alloys, the recycling and other businesses. The Automobile Parts segment is engaged in the manufacture and sale of automobile doorlocks. The Related segment is engaged in the manufacture and sale of die cast products, power metallurgy products and various industry plant engineering, among others."
110,9104.T,"Mitsui O.S.K. Lines, Ltd. is a Japan-based company engaged in the international shipping business. The Dry bulk Carrier segment is engaged in the operation of dry bulk carriers. The Energy Transportation segment is engaged in the operation of non-scheduled special ships such as coal carriers that transport coal for thermal power generation, oil transport vessels, ocean business and liquefied natural gas vessels, as well as ocean freight transportation business. The Container Ship segment is engaged in the operation of container ships and container terminals. The Car Carrier, Ferry and Costal RORO Ship segment is engaged in the operation of dedicated car carriers. The Associated Business segment is engaged in the real estate business, as well as the cruise ship business, chartered business, and the temporary staffing business. The Others segment mainly conducts ship management, finance business such as group financing, information services, accounting agency, and marine consulting."
111,8411.T,"Mizuho Financial Group, Inc. is a Japan-based bank holding company engaged in the business of bank holding companies, banks, securities specialist companies, and other companies. The Company operates through five business segments. The Retail and Corporate Company segment operates for domestic individuals, small and medium enterprises, and mid-sized customers. The Large Corporate, Financial and Public Corporation Company segment operates for clients of large corporate corporations, financial corporations, and public corporations in Japan. The Global Corporate Company segment operates for clients of overseas-affiliated Japanese companies and non-Japanese companies. The Global Markets Company segment is engaged in investment business in interest rates, equity, among others. The Asset Management Company segment is engaged in the development and provision of products that meet the asset management needs of clients from individuals to institutional investors."
112,8725.T,"MS&AD Insurance Group Holdings, Inc. is a Japan-based company mainly engaged in the insurance business. The Company has six business segments. The domestic non-life insurance business includes three segments: Mitsui Sumitomo Insurance, Aioi Nissay Dowa Insurance, Mitsui Direct General Insurance. The business is engaged in the sale of fire insurance, marine insurance, accident insurance, automobile insurance and other non-life insurance products in Japan. The domestic life insurance business includes two segments: Mitsui Sumitomo Aioi Life Insurance, Mitsui Sumitomo Primary Life Insurance. The business is engaged in the sale of personal insurance, personal annuity insurance, group insurance and other life insurance products in Japan. The Overseas Business segment is engaged in the insurance business in the United States, Europe, East Asia, Southeast Asia, South Asia, Australia and other regions. The Company is also engaged in the financial services business and risk related business."
