,Instrument,Business Description
55,FLIR.OQ^E21,"FLIR Systems, Inc offers sensors and integrated sensor systems that enable the gathering, measurement and analysis of information. The Company’s operating segments include Industrial Business Unit, Government and Defense Business Unit and Commercial Business Unit. The Industrial business unit develops and manufactures thermal and visible-spectrum imaging camera cores and components that are utilized by third parties to create thermal, industrial, and other types of imaging systems. The Government and Defense business unit develops and manufactures imaging and recognition solutions for a wide variety of military, law enforcement, public safety, and other government customers. The Commercial business unit develops and manufactures a variety of fixed-mounted visible and thermal imaging cameras and related software for perimeter security in infrastructure, enterprise, and smart city vertical markets, electronics and imaging instruments for the recreational and commercial maritime market."
56,FRX.N^G14,"Forest Laboratories, Inc. develops, manufactures and sells branded forms of ethical drug products, which requires a physician's prescription. The Company focuses on the development and introduction of new products, including products developed in collaboration with licensing partners. The Company’s products include Namenda, a N-methyl-D-aspartate (NMDA) antagonist for the treatment of moderate to severe dementia of the Alzheimer's type; Bystolic, a beta-blocker for the treatment of hypertension; Linzess, a guanylate cyclase type-C receptor agonist for the once-daily treatment for men and women suffering from IBS-C or CIC; Tudorza, a long-acting antimuscarinic agent for the long-term maintenance treatment of bronchospasm associated with chronic obstructive pulmonary disease (COPD), including chronic bronchitis and emphysema, and Viibryd, a SSRI and a 5-HT1A receptor partial agonist for the treatment of adults with depressive disorder (MDD)."
57,FTI.N^A17,"FMC Technologies Inc is a United States-based oil and gas field machinery and equipment manufacturing company. The Company provides technology solutions for the energy industry. It also designs, manufactures and services a range of systems and products, including subsea production and processing systems, surface wellhead production systems, high pressure fluid control equipment, measurement solutions and marine loading systems. It's segments include Subsea Technologies, Surface Technologies and Energy Infrastructure."
58,FTR.OQ^D20,"Frontier Communications Parent Inc is engaged in offering services to residential and business customers. The Company’s fiber-optic and copper networks includes video, high-speed Internet, advanced voice, and Frontier Secure digital protection solutions. The Company’s Frontier Business offers communications solutions to small, medium, and enterprise businesses. Its services are delivered to consumer and commercial customers over both fiber and copper-based networks."
59,GAS.N^G16,"Southern Company Gas is a United States-based natural gas utility company. The Company serves approximately 4.3 million natural gas utility customers through it's regulated distribution companies in four states and approximately 666,000 retail customers through it's companies that market natural gas. It's nonutility businesses include investments in interstate pipelines and ownership and operation of natural gas storage facilities."
60,GAS.N^L11,"Nicor Inc. (Nicor) is a holding company engaged in the gas distribution business. The Company’s subsidiaries include Northern Illinois Gas Company (Nicor Gas) and Tropical Shipping. Nicor Gas is engaged in the distribution of natural gas. Tropical Shipping is transporter containerized freight in the Bahamas and the Caribbean region. Nicor also owns energy-related ventures, including Nicor Energy Services Company (Nicor Services), Nicor Solutions, L.L.C. (Nicor Solutions) and Prairie Point Energy, L.L.C. (Nicor Advanced Energy), which provide energy-related products and services to retail markets, and Nicor Enerchange, L.L.C. (Nicor Enerchange), which is a wholesale natural gas marketing company. Nicor Gas serves 2.2 million customers in a service territory, which encompasses the northern third of Illinois, excluding the city of Chicago. Tropical Shipping is a transporter of containerized freight in the Bahamas and the Caribbean."
61,GENZ.OQ^D11,"Genzyme Corporation (Genzyme) is a Unites States-based biotechnology company. The Company is engaged in research, development and delivery of transformative therapies for patients affected by rare and debilitating diseases. The Company portfolio of therapies are marketed in countries around the world."
62,GGP.N^H18,"Brookfield Property REIT Inc. (BPR) is a commercial real estate company. The Company is formed as a public security that focusses to offer economic equivalence to an investment in Brookfield Property Partners in the form of a United States REIT stock. BPR operates in a single reportable segment, which includes the operation, development and management of retail and other rental properties. The Company owns a property portfolio comprised primarily of Class A retail properties. The Company owns, either entirely or with joint venture partners, around 122 retail properties located throughout the United States comprising approximately 120 million square feet of gross leasable area (GLA). The Company’s properties include 200 Lafayette, 218 W 57th Street, 605 North Michigan Avenue, 530 Fifth Avenue, 685 Fifth Avenue, 730 Fifth Avenue, 830 N. Michigan Ave, Beachwood Place, Bellis Fair, Brass Mill Center, Columbia Mall and Coral Ridge Mall."
63,GMCR.OQ^C16,"Keurig Green Mountain, Inc. is a personal beverage system company. The Company is engaged in producing specialty coffee, coffeemakers, teas and other beverages in the United States and Canada. It operates through two segments: Domestic and Canada. Its Domestic segment includes all operations and immaterial operations related to international expansion in the United States, and the Canada segment includes all Canadian operations. Its products include pods, brewers and accessories, and other products and royalties. Its Domestic segment sells brewers, accessories, and sources, produces and sells coffee, hot cocoa, teas and other beverages in its pods (portion packs), and coffee in other packaging. Its Canada segment sells brewers, accessories, and sources, produces and sells coffee and teas and other beverages in pods. It sells coffee in traditional packaging under various brands to retailers, including supermarkets, restaurants and other markets through its Website."
64,GR.N^G12,"Goodrich Corporation is a United States-based company, which is worldwide suppliers of aerospace components, systems and services to the commercial and general aviation airplane markets. The Company is a supplier of systems and products to the global defense and space markets. Its products and services are sold principally to customers in North America, Europe and Asia."
65,GTX.N^I20,"Garrett Motion Inc is a Switzerland-based automotive technology company. The Company designs, manufactures and sells turbocharger and electric boosting technologies for light and commercial vehicle original equipment manufacturers (OEMs) and the aftermarket. The Company offers turbochargers for gasoline, diesel, natural gas and electrified (hybrid and fuel cell) powertrains. In addition, the Company provides products and services for the connected vehicle market, including software focused on automotive cybersecurity and integrated vehicle health management (IVHM). The Company has a number of research and development (R&D) centers, engineering facilities and factories around the world, as well as a global distribution network. It is a spin-off of Honeywell International Inc."
66,HAR.N^C17,"Harman International Industries Inc is also known as HARMAN International (HARMAN) is United States-based company. The Company provides designs and engineers connected products and solutions for automakers, consumers, and enterprises worldwide, including connected car systems, audio and visual products, enterprise automation solutions; and services supporting the Internet of Things. Its brands includes, AKG, Harman Kardon, Infinity, JBL, Lexicon, Mark Levinson, and Revel. HARMAN provides audio and connected car systems services. It offers software services of mobile devices and systems which are connected, integrated and secure across all platforms, from work and home to car and mobile. HARMAN is wholly owned subsidiary of Samsung Electronics Co, LTD."
67,HCBK.OQ^K15,"Hudson City Bancorp, Inc. serves as the holding company of its subsidiary, Hudson City Savings Bank (the Bank). The Bank is a federal stock savings bank. The Company is a community and consumer-oriented retail savings bank offering traditional deposit products, residential real estate mortgage loans and consumer loans. In addition, it purchases residential mortgages, commercial real estate mortgages and interests in such loans and mortgage-backed securities and other securities issued by the United States government-sponsored enterprises (GSEs), as well as other investments permitted by applicable laws and regulations. The Company has two wholly owned and consolidated subsidiaries, including HudCiti Service Corporation and HC Value Broker Services, Inc."
68,HNZ.N^F13,"Kraft Heinz Foods Company is a United States-based company. The Company is engaged in manufacturing canned, frozen and preserved fruits, vegetables and specialty food products."
69,HOT.N^I16,"Starwood Hotels & Resorts Worldwide LLC is a United States-based hotel and leisure company. The Company is engaged in business of hotels and leisure, which is comprised of a worldwide hospitality network of approximately 1,324 full-service hotels, vacation ownership resorts and residential developments primarily serving two markets luxury and upper-upscale."
70,HSH.N^H14,"The Hillshire Brands Company (Hillshire Brands) is a manufacturer and marketer of branded, convenient foods. The Company's portfolio includes brands such as Jimmy Dean, Ball Park, Hillshire Farm, State Fair, Van's, Sara Lee frozen bakery and Chef Pierre pies as well as artisanal brands Aidells, Gallo Salame and Golden Island premium jerky. Hillshire Brands' operations are organized around two business segments: Retail and Foodservice/Other. The Retail segment sells a variety of packaged meat and frozen bakery products to retail customers and the Foodservice/Other segment sell a variety of meat and bakery products to foodservice customers in North America. The products include hot dogs, corn dogs, breakfast sausages, breakfast items, dinner sausages, gourmet artisanal sausage, salami, jerky, premium deli and luncheon meats and cooked hams."
71,HSP.N^I15,"Hospira, Inc. provides injectable pharmaceutical drugs and infusion technologies and it develops, manufactures, distributes and markets biosimilars. The Company's portfolio includes generic acute-care and oncology injectables, biosimilars, and integrated infusion therapy and medication management products. The Company conducts operations across the world and is managed in three segments: the Americas, which include the United States, Canada, and Latin America; Europe, Middle East, and Africa (EMEA), and the Asia Pacific, which includes Asia, Japan, Australia and New Zealand. Its portfolio of products includes Specialty Injectable Pharmaceuticals, which includes generic injectables, injectables and biosimilars, Medication Management and Other Pharmaceuticals. Its portfolio of products is used by hospitals and alternate site providers, such as clinics, home healthcare providers and long-term care facilities."
72,IGT.N^D15,"International Game Technology (IGT) is a United States-based gaming company. The Company is engaged in the design, manufacture and marketing of electronic gaming equipment and systems products. IGT maintains an array of entertainment-inspired gaming product lines. It also manufactures gaming products in the United Kingdom and through third-party manufacturers in Japan and China. It is engaged in distribution of electronic gaming equipment, systems, services and licensing. It operates in two segments: North America and International."
73,IILGV.OQ^E16,"ILG, Inc., formerly Interval Leisure Group, Inc., is a United States-based company. The Company is a provider of professionally delivered vacation experiences. It is a global licensee for the Hyatt, Westin and Sheraton brands in vacation ownership. The Company operates through two segments: Exchange and Rental, and Vacation Ownership. It’s Exchange and Rental segment offers access to vacation accommodations and other travel-related transactions and services to leisure travelers, by providing vacation exchange services and vacation rental, working with resort developers and operating vacation rental properties. It’s Vacation Ownership segment engages in the management of vacation ownership resorts; sales, marketing, and financing of vacation ownership interests, and related services to owners and associations."
74,JCI.N^I16,"Johnson Controls, Inc. is a technology company. The Company provides products, services and solutions to optimize energy and operational efficiencies of buildings; lead-acid automotive batteries and advanced batteries for hybrid and electric vehicles, and seating and interior systems for automobiles. The Company operates in two segments: Building Efficiency and Power Solutions. The Building Efficiency segment offers designing, producing, marketing and installing integrated heating, ventilating and air conditioning (HVAC) systems, building management systems, controls, security and mechanical equipment. The Power Solutions segment offers lead-acid automotive batteries for passenger cars, light trucks and utility vehicles. The Company serves both automotive original equipment manufacturers (OEMs) and the general vehicle battery aftermarket. The Company also supplies advanced battery technologies to power start-stop, hybrid and electric vehicles."
75,JCP.N^E20,"Old COPPER Company, Inc., formerly J. C. Penney Company, Inc. (JCPenney) is a holding company. The Company's business consists of selling merchandise and services to consumers through its department stores and its Website at jcp.com, which utilizes applications for desktop, mobile and tablet devices. Its department stores and Website generally serves the same type of customers, its Website offers virtually the same mix of merchandise as its store assortment and other categories, and its department stores generally accept returns from sales made in stores and through its Website. It fulfills online customer purchases by direct shipment to the customer from its distribution facilities and stores or from its suppliers' warehouses and by in store customer pick up. The Company sells family apparel and footwear, accessories, fine and fashion jewelry, beauty products through Sephora inside JCPenney, home furnishings and appliances."
76,JNS.N^E17,"Janus Capital Group Inc is a United States- based Company. The Company provides investment management services to individual and institutional investors. Assets are managed through three main subsidiaries: Janus, which focuses on growth-driven equity and fixed-income strategies; Intech, which offers mathematically driven equity strategies; and Perkins, which focuses on value-driven equity strategies. At the end of 2016, Janus had $196.8 billion in total AUM invested in equity (74%), fixed-income (24%), exchange-traded (1%) and money market funds."
77,JOY.N^D17,"Komatsu Mining Corp is a United States-based company. The Company is engaged in manufacturing machinery and equipment for mining, forestry and forklift. It offers Crushing, dozers, draglines, electric rope shovels, excavators, hybrid mining shovels, motor graders, shaft sinking equipment, blasthole drills and underground hard rock drills."
78,KD.N,"Kyndryl Holdings, Inc. is a technology services company. It is an infrastructure services provider. It offers services across domains such as cloud services, core enterprise and zCloud services, applications, data, and artificial intelligence services, digital workplace services, security and resiliency services, and network and edge services as it support its customers through technological change. Its segments include Americas, Europe/Middle East/Africa (EMEA), Japan, and Asia Pacific. Its Cloud Services designs, builds, and provide managed services for its customers multicloud environments. Core Enterprise and zCloud Services supports a range of enterprise infrastructure, including private clouds, mainframe environments, distributed computing, enterprise networks, and storage environments. Its Application, Data, and Artificial Intelligence Services provides enterprise data services, including data transformation, data architecture and management, data governance and compliance."
79,KRFT.OQ^G15,"Kraft Foods Group, Inc. is a consumer packaged food and beverage company. The Company manufactures and markets food and beverage products, including cheese, meats, refreshment beverages, coffee, packaged dinners, refrigerated meals, snack nuts, dressings, and other grocery products, primarily in the United States and Canada. Its product categories span breakfast, lunch and dinner meal occasions. The Company operates in six segments: Cheese, Refrigerated Meals, Beverages, Meals & Desserts, Enhancers & Snack Nuts and Canada. Its brand portfolio consists of various food brands in North America, including Kraft cheeses, dinners and dressings; Oscar Mayer meats; Philadelphia cream cheese, and over 25 other brands. The Company operates around 36 manufacturing and processing facilities, 34 in the United States and two in Canada. It sells products to supermarket chains, wholesalers, supercenters, club stores, distributors and convenience stores, among others."
80,LIFE.OQ^B14,"Life Technologies Corporation (Life Technologies) is a global life sciences company. The Company's systems, consumables and services enable scientific researchers and commercial markets to accelerate scientific exploration, to discoveries and developments that improve the quality of life. The Company's products are also used in forensics, food and water safety, animal health testing and other industrial applications. The Company established Global Instrument Center of Excellence in Singapore. It acquired Pinpoint Genomics, Inc. Also, the Company acquired Compendia Bioscience, a cancer bioinformatics company used by the pharmaceutical industry to identify gene targets for drug discovery and development. Further, the Company acquired Advanced Microscopy Group (AMG). The Company acquired KDR Biotech Co., Ltd. Furthermore, the Company acquired Life Science Korea (LSK). Also, Thermo Fisher Scientific Inc completed the acquisition of Life Technologies Corp."
81,LLL.N^G19,"L3 Technologies, Inc. is a United States based Company, which is a Contractor in Intelligence, Surveillance and Reconnaissance (ISR) systems, aircraft sustainment, simulation and training, night vision and image intensification equipment and security and detection systems. The Company provides a broad range of communication and electronic systems and products used on military and commercial platforms. It operates through three segments: Electronic Systems, Communication Systems and Intelligence, Surveillance & Reconnaissance (ISR) Systems Segment. Electronic Systems provides a broad range of products and services for military and commercial customers in several niche markets across several business areas. Communication Systems delivers products and services for the global communications market. ISR systems segment provides a broad range of intelligence, surveillance and reconnaissance mission solutions."
82,LLTC.OQ^C17,"Linear Technology LLC, formerly known as Linear Technology Corp, is a United States-based company engaged in designing, manufacturing and marketing a range of performance analog integrated circuits. The Company’s products offer digital electronics in communications, networking, industrial, transportation, computer, medical, instrumentation, consumer and military and aerospace systems. It produces power management, data conversion, signal conditioning, radio frequency (RF) and interface Integrated circuits (ICs), Mu Module subsystems, and wireless sensor network products."
83,LM.N^H20,"Legg Mason, Inc. (Legg Mason) is United States-based company. The Company helps investors globally achieve financial outcomes by expanding choice across investment strategies, vehicles, and investor access through independent investment managers with diverse in equity, fixed income, alternative and liquidity investments. Legg Mason’s investment affiliates operate with investment independence, asset classes and markets around the globe. Its affiliates includes, Brandywine Global, Clarion Partners, ClearBridge Investments, Martin Currie, QS Investors, Royce Investment Partners, and Western Asset."
84,LO.N^F15,"Lorillard LLC is a United States-based company. The Company is a manufacturer of cigarettes and electronic cigarettes. Newport prime cigarette brand which includes both menthol and non-menthol product offerings. The Companies product line has four additional brand families marketed under the Kent, True, Maverick, and Old Gold brand names. These five brands include 45 different product offerings which vary in price, taste, flavor, length and packaging. The Company produce cigarettes for both the premium and discount segments of the domestic cigarette market. In the discount segment company identify as the deep discount segment, discount brands are generally less well recognized brands marketed at lower retail prices."
85,LSI.OQ^E14,"LSI Corp is a United States-based company, which is engaged in design, develop and market complex, high-performance storage and networking semiconductors. The Company offers custom and standard product integrated circuits that are used in hard disk drives, solid state drives, high-speed communications systems, computer servers, storage systems and personal computers."
86,LVLT.N^K17,"Level 3 Parent, LLC is a provider of a range of integrated communications services. The Company's operating segments include North America, EMEA and Latin America. The North America includes operations in Atlanta, Georgia; Littleton, Colorado; Miami, Florida; Montreal, Canada; New York, New York; Phoenix, Arizona; Pittsburgh, Pennsylvania; Southfield, Michigan, and Tulsa, Oklahoma. The Europe segment includes operations in Basingstoke, England; Crewe, England; Dublin, Ireland; London, England; Amsterdam, The Netherlands, and Paris, France. The Latin America includes operations in Colombia; Buenos Aires, Argentina; Caracas, Venezuela; Lima, Peru; Quito, Ecuador; Santiago, Chile, and Sao Paulo, Brazil. It offers optical, Internet Protocol, computing and storage technologies. It offers a range of communications services, including Internet Protocol (IP) and data services, transport and fiber services, colocation and data center services, security services and voice services."
87,LXK.N^K16,"Lexmark International, Inc. is a United States-based company, which is a provider of printing and imaging products, software, solutions and services. The Company's software scans everything from spreadsheets to medical images, and provides services to banking, healthcare, insurance and retail companies. Its services include managed print services, cloud services, hardware warranty and repair services and professional services. It offers solutions, such as financial process automation, business process management, Web information integration and consumer loan origination. It serves industries include banking, government, healthcare, insurance, education, manufacturing and retail."
88,MEE.N^F11,"Alpha Appalachia Holdings LLC, formerly Massey Energy Company (Massey), is a United States-based coal producer company. The Company produces, processes, and sells bituminous coal of various steam and metallurgical grades, primarily of a low sulfur content, through its processing and shipping centers (Resource Groups), many of which receive coal from multiple mines. The Company’s Cumberland operations include primarily underground coal mines in Southwestern Virginia and Eastern Kentucky. The Company owns a majority interest in Coalsolv, LLC (Coalsolv)."
89,MFE.N^C11,"McAfee, LLC is a United States-based device-to-cloud cybersecurity company. The Company provides security solutions for cloud, endpoint and antivirus. The Company provides security solutions that protect data and stop threats from device to cloud using an open, proactive and intelligence-driven approach. The Company offers products, which include endpoint security, cloud access security broker, data loss prevention, mobile security, endpoint detection and response, Web gateway, network security platform, among others."
90,MHS.N^D12,"Medco Health Solutions Inc is a United States-based healthcare company. The Company provides clinically driven pharmacy services for private and public employers, health plans, labor unions and government agencies of all sizes, and for individuals served by Medicare Part D Prescription Drug Plans. Its Medco Therapeutic Resource Centers conduct therapy management programs using Medco Specialist Pharmacists. The Company operates in two segments: Pharmacy Benefit Management and Specialty Pharmacy."
91,MI.N^G11,"Marshall & Ilsley Corporation (M&I) is a bank holding company. M&I provides its subsidiaries with financial and managerial assistance, in such areas as budgeting, tax planning, auditing, compliance, asset and liability management, investment administration and portfolio planning, business development, advertising and human resources management. M&I provides diversified financial services to a variety of corporate, institutional, government and individual customers. M&I operates in four business segments: Commercial Banking, Community Banking, Wealth Management and Treasury. M&I provides banking services, which include lending to and accepting deposits from commercial and community banking customers. Wealth Management services include trust services, brokerage and insurance services, and investment management and advisory services. As of December 31, 2010, M&I had consolidated total assets of approximately $50.8 billion and consolidated total deposits of approximately $38.3 billion."
92,MJN.N^F17,"Mead Johnson & Company, LLC. (Mead Johnson) is a United States-based pediatric nutrition company. The Company focused primarily on infant and child nutrition. The Company manufactures, distributes, and sells infant formulas, children's nutrition and other nutritional products. Its product portfolio includes routine and specialty infant formulas, children's milks and milk modifiers, dietary supplements for pregnant and breastfeeding mothers, pediatric vitamins, and products for pediatric metabolic disorders."
93,MMI.N^E12,"Motorola Mobility Holdings Inc is a United States-based communication equipment manufacturing company. The Company is a provider of technologies, products and services that enable a range of mobile and wireline digital communication, information and entertainment experiences. The Company operates in two segments: Mobile Devices and Home. The Company’s integrated products and platforms deliver multimedia content, such as video, voice, messaging and cloud-based and Internet-based applications and services to multiple screens, such as mobile devices, televisions, media tablets, and personal computers. It's product portfolio includes mobile devices and broadband access infrastructure products."
94,MNK.N^J20,"Mallinckrodt public limited company develops, manufactures, markets and distributes branded and generic specialty pharmaceutical products and therapies. The Company focuses on various therapeutic areas, such as autoimmune and rare disease specialty areas, including neurology, rheumatology, nephrology, ophthalmology and pulmonology; immunotherapy and neonatal critical care respiratory therapies; analgesics and hemostasis products, and central nervous system drugs. Its segments include Specialty Brands and Specialty Generics. The Specialty Brands segment produces and markets branded pharmaceutical products and therapies. The Specialty Generics segment produces and markets specialty generic pharmaceuticals and active pharmaceutical ingredient (API) consisting of biologics, medicinal opioids, synthetic controlled substances, acetaminophen and other active ingredients. Its product portfolio includes Acthar, Inomax, Ofirmev, Therakos immunotherapy, Hemostasis products and StrataGraft."
95,MOLX.OQ^L13,"Molex LLC is a United States-based company that manufactures electronic, electrical and fiber optic connection systems, ribbon cable, switches and application tooling. The Company offers passive component interconnect products and custom design. It serves automotive, computer, business equipment, home entertainment, home appliance, medical electronics and telecommunications industries."
96,MON.N^F18,"Monsanto Company (Monsanto), along with its subsidiaries, is a provider of agricultural products for farmers. The Company provides seeds, biotechnology trait products, herbicides and digital agriculture tools to farmers. The Company operates through two segments: Seeds and Genomics, and Agricultural Productivity. Through its Seeds and Genomics segment, the Company produces seed brands, including DEKALB, Asgrow, Deltapine, Seminis and De Ruiter, and it develops biotechnology traits that assist farmers in controlling insects and weeds and digital agriculture to assist farmers in decision-making. The Seeds and Genomics segment offers products, such as Germplasm and Biotechnology traits. Through its Agricultural Productivity segment, the Company manufactures Roundup brand herbicides and other herbicides and provides lawn-and-garden herbicide products for the residential market."
97,MWV.N^G15,"Westrock MWV LLC is a United States-based paper and packaging products company. The Company is a provider of sustainable, fiber-based paper and packaging solutions. The Company operates in to three segments: corrugated packaging, which consists of containerboard mills, corrugated packaging and distribution operations, as well as merchandising displays and recycling procurement operations; consumer packaging, which consists of users mills, food and beverage and partition operations; and land and development, which previously sold real estate, primarily in the Charleston, South Carolina (SC) region."
98,MWW.N^K16,"Monster Worldwide, Inc. is engaged in connecting people to jobs. The Company offers services in over 40 countries, providing job seeking, career management, recruitment and talent management capabilities. The Company's segments include Careers-North America and Careers-International. It offers digital, social and mobile solutions through its flagship Website monster.com. Its Monster Reach is focused on providing access to the candidates, with a set of job content across desktop, social and mobile. Monster Connections is focused on providing the tools to discover and connect with talent whether on Monster or anywhere on the social Web. Monster Solutions is focused on delivering its technology to a range of commercial, staffing and government customers. Its services and solutions include searchable job advertisements; recruitment media solutions through its advertising network and partnerships; social job distribution; display advertising, and lead generation."
99,MXIM.OQ^H21,"Maxim Integrated Products, Inc. is an integrated circuit manufacturing company. The Company designs, develops, manufactures, and markets a range of linear and mixed-signal integrated circuits for customers in diverse geographical locations. It has wafer manufacturing facility in the United States, test facilities in the Philippines and Thailand, and sales and circuit design offices around the world. The Company's products are designed through a centralized research and development (R&D) function, are manufactured and assembled using centralized internal and external manufacturing, and sold through a sales force and shared wholesale distributors. The end-markets in which its products are sold are the automotive, communications and data center, consumer, and industrial markets."
100,NBL.OQ^J20,"Noble Energy, Inc. is an independent energy company. The Company is engaged in crude oil, natural gas and natural gas liquids (NGLs) exploration, development and production. The Company's segments include United States, including the United States onshore; Eastern Mediterranean, including offshore Israel and Cyprus; West Africa, including offshore Equatorial Guinea, Cameroon and Gabon; Other International and Corporate, including Newfoundland, Suriname and other ventures; and Midstream. It's portfolio of assets is diversified through the United States and production mix among crude oil, natural gas and NGLs. It's business focuses on the United States unconventional basins and conventional basins. It also owns midstream assets used in the processing and transportation of it's onshore production in the United States. The Company's exploration activities include geophysical and geological evaluation; analysis of commercial, regulatory and political risks and exploratory drilling."
101,NE.N^H20,"Noble Holding Corporation Plc, formerly Noble Corporation plc, is an offshore drilling contractor for the oil and gas industry. It provides contract drilling services to the international oil and gas industry with its global fleet of mobile offshore drilling units. It focuses on fleet of floating and jackup rigs and the deployment of its drilling rigs in oil and gas basins. Its subsidiaries offers contract drilling services with a fleet of approximately 24 offshore drilling units, consisting of approximately 12 floaters and 12 jackups. Its floaters unit include Noble Bob Douglas, Noble Bully II, Noble Globetrotter I, Noble Sam Croft, Noble Tom Madden, Noble Jim Day and Noble Paul Romano. Its independent leg cantilevered jackups unit include Noble Hans Deul, Noble Joe Beall, Noble Lloyd Noble, Noble Scott Marks and Noble Tom Prosser. Its fleets are located in Canada, Far East Asia, the Middle East, the North Sea, Oceania, South America and the United States Gulf of Mexico."
102,NFX.N^B19,"Ovintiv Exploration Inc is a United States-based energy company. The Company is engaged in the exploration, development and production of crude oil, natural gas and natural gas liquids (NGL). The company's operations are primarily focused on large, onshore regions in the United States that are rich in liquid resources. The Company also operates oil assets offshore China and gas assets in the Arkoma Basin of Oklahoma."
103,NOVL.OQ^D11,"Micro Focus Software Inc (Micro Focus) is a United States-based software company. The Company offers enterprise software to serve 40,000 customers worldwide to run, transform, and adapt. Micro Focus delivers pragmatic, customer-centric solutions to bridge the gap between existing and emerging technologies and enable organizations to achieve Smart Digital Transformation."
104,NSM.N^I11,"National Semiconductor Corp. is a United States-based company, which manufactures a broad range of integrated circuit products including linear, digital, logic, hybrid and interface devices, and a 256k-RAM board compatible with DEC small computers. The company emphasizes the development of proprietary semiconductors based on high-density complementary metal-oxide silicon (CMOS) and very large scale integration (VLSI) technologies. The company also markets and supports medium- and large-scale IBM-compatible mainframe computers and periperal equipment, and manufactures Datachecker electronic terminals and systems for retail businesses."
105,NVLS.OQ^F12,"Novellus Systems, Inc. is a United States-based company. The Company is an industrial machinery and equipment wholesaler."
106,NYX.N^K13,"NYSE Euronext is a global markets operator and provider of securities listing, trading, market data products, and software and technology services. The Company offers a range of products and services in cash equities, futures, options, swaps, exchange-traded products, bonds, clearing operations, market data, and commercial technology solutions to investors, issuers, financial institutions and market participants. NYSE Euronext operates under three segments: Derivatives, which consists of derivatives trading and clearing businesses; Cash Trading and Listings, consists of cash trading and listings businesses that includes its subsidiaries: New York Stock Exchange LLC (NYSE), Euronext, NYSE MKT, NYSE Arca, Inc., NYSE Alternext, NYSE Arca Europe, SmartPool and Interbolsa, and its related cash trading market data business, and Information Services and Technology Solutions, which refers to commercial technology transactions, data and infrastructure businesses."
107,PCL.N^B16,"Plum Creek Timber Company, Inc. (Plum Creek) is a private timberland owner in the United States. The Company operates through segments, including Northern Resources segment consists of timberlands in Maine, Michigan, Montana, New Hampshire, Oregon, Vermont, Washington, West Virginia and Wisconsin; Southern Resources segment consists of timberlands in Alabama, Arkansas, Florida, Georgia, Louisiana, Mississippi, North Carolina, South Carolina, Texas, and Virginia; Energy and Natural Resources segment includes natural resource businesses that focus on opportunities for oil and natural gas production, construction aggregates and mineral extraction, wind power and communication and transportation rights of way; Real Estate segment consists of sales of higher value timberlands and non-strategic timberlands, and Other segment provides timber and wood-fiber procurement services. It owns approximately 6.6 million acres of timberlands located in over 19 states."
108,PCP.N^B16,"Precision Castparts Corp. is a United States-based company. The Company is a diversified manufacturer of complex metal components and products. It manufactures structural investment castings, airfoil castings, forged components, aerostructures and engineered, critical fasteners for aerospace applications. It produces airfoil castings for the industrial gas turbine market. In addition, the Company also manufactures extruded seamless pipe, fittings, forgings, and clad products for power generation and oil and gas applications; commercial and military airframe aerostructures; and metal alloys and other materials to the casting and forging industries."
109,PETM.OQ^C15,"PetSmart, Inc. is a United States-based company, which is a pet retailer of services and solutions for the needs of pets. The Company provides a range of pet food and pet products. The Company offers dog training, pet grooming, pet boarding, PetSmart Doggie Day Camp day care services and pet adoption services in-store. The Company’s portfolio of digital resources for pet parents, including PetSmart.com, PetFoodDirect.com, Pet360.com and petMD.com, offers online pet supplies and pet care information in the United States. PetSmart, PetSmart Charities and PetSmart Charities of Canada work with nearly 4,000 animal welfare organizations to bring adoptable pets into stores. It operates approximately 1,650 pet stores in the United States, Canada and Puerto Rico, as well as more than 200 in-store PetSmart PetsHotel dog and cat boarding facilities."
110,PGN.N^G12,"Progress Energy, Inc. (Progress Energy) is a public utility holding company. The Company is engaged in the regulated electric utility business. Progress Energy conducts operations through its wholly owned subsidiaries, Duke Energy Progress and Duke Energy Florida. Duke Energy Progress is engaged in the generation, transmission, distribution and sale of electricity in portions of North Carolina and South Carolina. Duke Energy Progress' service area covers approximately 32,000 square miles, and supplies electric service to approximately 1.5 million residential, commercial and industrial customers. Duke Energy Florida is engaged in the generation, transmission, distribution, and sale of electricity in portions of Florida. Duke Energy Florida's service area covers approximately 13,000 square miles and supplies electric service to approximately 1.7 million residential, commercial and industrial customers."
111,PLD.N^F11,"Prologis, Inc. is a real estate investment trust (REIT) company. The Company is involved in the logistics real estate business. It is engaged in the ownership, acquisition, development and management of logistics. It invests in real estate and other entities through which it co-invests with partners and investors. The Company's segments include Real Estate Operations and Strategic Capital. The Real Estate Operations segment consists of ownership and development of logistics properties. The Company's Strategic Capital segment includes management of unconsolidated co-investment ventures and other ventures."
112,PLL.N^H15,"Pall Corporation is a United States-based high-tech filtration company. The Company provides filtration, separation and purification solutions to meet the demanding needs of customers around the globe. It's industry technologies and solutions are at work in countless applications, safeguarding health, protecting critical operating assets, improving product, and minimizing emissions and waste. It's life sciences and industrial teams bring focused to a diverse range of customers across multiple industries, including biotechnology, pharmaceutical, medical, food and beverage, laboratory, microelectronics, aerospace, fuels, petrochemical, chemical, automotive and power generation."
