,Instrument,Business Description
80,UCB.BR,"Ucb SA is a Belgium-based biopharmaceutical and specialty chemical company that specializes in two therapeutic areas: diseases of the central nervous system (CNS) and immunology. In the area of central nervous system disorders, the Company is focused on epilepsy, diabetic neuropathic pain, multiple sclerosis, fibromyalgia, restless legs syndrome and Parkinson’s disease, and the area of immunology includes, bone loss disorders, Crohn’s disease, rheumatoid arthritis and respiratory disease. In addition to its core fields of business, Ucb SA delivers molecule solutions to specialists for use in the treatment of severe diseases. Its product portfolio includes drugs, such as Neupro, Vimpat, Cimzia, among others. Ucb SA also operates in primary care to support specialist products that are administered by primary care physicians."
81,DAIGn.DE,"Daimler AG (Daimler) is a Germany-based automotive engineering company. The Company engages in the development, production and distribution of cars, trucks and vans in Germany, and the management of the Daimler Group. Its segments include Mercedes-Benz Cars, Daimler Trucks, Mercedes-Benz Vans, Daimler Buses and Daimler Financial Services. The Mercedes-Benz Cars segment includes vehicles of the Mercedes-Benz brand, including the brands, Mercedes-AMG and Mercedes-Maybach, and small cars under the smart brand, as well as the Mercedes me brand. The Daimler Trucks segment develops and produces vehicles under the brands, including Mercedes-Benz, Freightliner, Western Star, FUSO and BharatBenz. The Mercedes-Benz Vans sells vans under the brand name Mercedes-Benz and the Freightliner brand. The Daimler Buses segment sells completely built-up buses under brand names, including Mercedes-Benz and Setra. The Daimler Financial Services segment supports the sales of its automotive brands worldwide."
82,CORB.AS,"Corbion NV is a company based in the Netherlands that is active in the field of biochemical ingredients. The Company's products include lactic acid derivatives, emulsifiers, functional enzyme blends, minerals and vitamins, among others. It operates through two business lines: Ingredient Solutions, divided into business segments Food and Biochemicals, as well as Innovation Platforms. The Food segment develops preservation ingredients and microbial spoilage prevention products for the baking, meat, dairy, confectionery and beverage industries, and the Biochemicals segment produces bio-based chemicals derived from renewable resources such as sugar or starch. The Innovation Platforms segment creates new biotechnology business platforms, such as the poly lactic acid (PLA) bioplastic or its algae ingredients business. The Company operates production sites in the United States, Brazil, Spain, the Netherlands and Thailand, and markets its products through a global network of retail offices."
83,NDAFI.HE,"Nordea Bank Abp is a Finland-based universal bank. The Bank operates within four business areas, such as Personal Banking, Business Banking, Large Corporates & Institutions and Asset & Wealth Management. Personal Banking provides services and solutions for the Bank's household customers in the Nordic markets. Business Banking serves small, mid-sized and big corporate customers in Scandinavia. Its business area also houses the unit Transaction Banking which manages card services for all Nordea’s customers. Large Corporates & Institutions provides financial solutions to big Nordic and international corporations The international network offers services to customers within shipping, offshore, oil, corporate & investment banking and commercial banking. Asset & Wealth Management is the area within Nordea that offers savings and investment products and manages customers’ accumulated wealth."
84,ALLFG.AS,"Allfunds Group PLC, formerly Allfunds Group Limited, is a United Kingdom-based business-to-business (B2B) wealth technology platform that connects fund houses and distributors. The Company operates an open-architecture platform which provides a marketplace and digital solutions matching fragmented demand for asset management products from distributors with fragmented supply of those products from fund houses. Its platform and distribution services include the B2B open-architecture fund platform segment and the captive fund segment."
85,QTCOM.HE,"Qt Group Oyj is a Finland-based company, which is primarily involved in the software development industry. The Company is engaged in the software development, productization and licensing under commercial and open-source licenses. It operates a programming language- based framework of libraries and tools that enables the development of interactive and cross-platform applications and devices. The Company is focused on two technology implementations, such as Qt for Application Development and Qt for Device Creation. The Qt for Application Development division offers cross-platform application and user interfaces development. The Qt for Device Creation division provides Internet of Things (IoT) solutions."
86,VIE.PA,"Veolia Environnement SA is a France-based optimized resource management group. It designs and provides water, waste and energy management solutions. Water solutions cover potable water plants and supply systems, wastewater systems and treatment plants, among others. Waste solutions include waste collection services on behalf of local authorities, management of specialist sorting centers and platforms, among others. Energy solutions offer power generation and related services, such as consulting and plant design. The Group operates through five geographical segments France, Europe excluding France, Rest of the World, Global Businesses and Other, including the various Group holding companies."
87,NTGY.MC,"Naturgy Energy Group SA, formerly Gas Natural SDG SA, is a Spain-based company active in the energy sector. The Company's activities are divided into four business segments: Gas & Electricity, which includes generation and renewables businesses, gas supply, marketing and logistics of liquefied natural gas (LNG) worldwide, as well as gas and electricity commercialization in Europe; Infrastructure Spain & EMPL - Medgaz, which comprises gas and electricity network businesses in Spain and the Maghreb gas pipelines; Infrastructure Latin America South Zone that implies gas and electricity networks businesses in Chile, Argentina, Brazil and Peru, and Infrastructure Latin America North Zone, which includes gas and electricity network businesses in Mexico and Panama."
88,TKWY.AS,"Just Eat Takeaway.com NV, formerly Takeaway.com NV, is a company based in the Netherlands that operates an online food delivery marketplace. The Company focuses on connecting consumers and restaurants, and allows users to order food from nearby restaurants and have the food delivered to their homes. The Company transmits the order placed by customers and forwards it to restaurants, which prepare and deliver the meal. It is present in Portugal, Switzerland, Austria, Luxembourg, Belgium, the Netherlands, Germany, Poland, Bulgaria, Romania, Israel and Vietnam, and operates the Websites Lieferando.de, Lieferservice.at, Lieferservice.ch, Pizza.be, Pizza.lu, Pizza.pl, Pyszne.pl, BGmenu.com, Oliviera.ro, Takeaway.com, Thuisbezorgd.nl and Vietnammm.com, among others. The platforms feature various kinds of restaurants."
89,BESI.AS,"BE Semiconductor Industries N.V. (Besi) is a holding company. The Company is engaged in the development, manufacturing, marketing, sales and service of semiconductor assembly equipment for the global semiconductor and electronics industries. It operates through three segments: Die Attach, Packaging and Plating. It develops assembly processes and equipment for leadframe, substrate and wafer level packaging applications in a range of end user markets, including electronics, computer, automotive, industrial and solar energy. The Company offers products, such as Die attach equipment, which include single chip, multi-chip, multi module, flip chip, thermo-compression bonding (TCB) and enhanced wafer level ball grid array (eWLB) die bonding systems, and die sorting systems; Packaging equipment, which include wafer level molding and singulation systems, and Plating equipment, which include metal plating systems and related process chemicals."
90,SAMPO.HE,"Sampo Oyj is a Finland-based company engaged in investment activities. It is the parent company of the Sampo Group. The Company operates, through its subsidiaries, in two segments: P&C (property and casualty) insurance, and life insurance under If and Mandatum Life brands, respectively. The If P&C insurance segment is divided into four business areas: the Private area offers private customers household, homeowner, motor and accident insurance, as well as different kinds of supplementary insurances, such as travel, boat, forest and livestock insurance; the Commercial area offers insurances to companies covering property, liability, casualty and cargo; the Industrial area provides industrial customers with property, liability and cargo insurances, as well as casualty insurances, and the Baltic area covers both private individuals and corporate customers. Mandatum Life offers private and corporate customers services in wealth management, rewards and incentives and risk insurance."
91,KGX.DE,"Kion Group AG is a Germany-based supplier of industrial trucks, related services and supply chain solutions. The activities of the Company are divided into three segments: Industrial Trucks and Services, Supply Chain Solutions and Corporate Services. The Industrial Trucks and Services segment comprises forklift trucks, warehouse technology, counterbalance trucks, towing vehicles, as well as automated trucks and autonomous trucks. It operates through three international brands: Linde, STILL and Baoli, as well as through three regional brands: Fenwick (France), OM STILL (Italy) and OM Voltas (India). The Supply Chain Solutions segment offers integrated technology and software solutions, picking equipment, automated storage and retrieval systems, sorters, and conveyors, marketed under the Dematic brand. The Company is active in more than 100 countries across the world."
92,HUH1V.HE,"Huhtamaki Oyj is a Finland-based company engaged in packaging for food and drink. It reports four operating segments: Foodservice Europe-Asia-Oceania, which covers manufacturing of foodservice paper and plastic disposable tableware, supplied to foodservice operators, fast food restaurants and coffee shops; North America, which serves local markets with disposable tableware products under the Chinet brand, foodservice packaging products and ice-cream containers, among others; Flexible Packaging, which includes a range of consumer products, including food, pet food, hygiene and health care products; and Fiber Packaging, which covers recycled and other natural fibers that are used to make fresh product packaging, such as egg, fruit, food and drink packaging. The Company operates a network of manufacturing units in more than 30 countries within such regions as Europe, North and South America, Africa, Middle East, Asia and Oceania."
93,PUBP.PA,"Publicis Groupe SA is a France-based communication group. It provides a full range of advertising and communications services organized into four solutions hubs: Publicis Communications, Publicis Media, Publicis Sapient, and Publicis Health. Publicis Communications, the creative communications hub, includes the Leo Burnett, Saatchi & Saatchi, Publicis Worldwide, BBH, Marcel, Fallon, MSLGROUP and Prodigious networks. Publicis Sapient specializes in digital transformation services. Publicis Media is a global media agency with capabilities across investment, strategy, insights and analytics, data and technology, commerce, performance marketing and content. Publicis Health focuses on health and wellness business transformation. The Group operates in five geographical regions: Europe, North America, Asia Pacific, Latin America Middle East & Africa."
94,GYC.DE,"Grand City Properties SA is a Luxembourg-based company active in the Real Estate segment of industry. The Company is focused on the acquisition and management of residential properties in Germany, especially in large urban high-density areas. The Company intends to hold the majority of acquired properties in its own portfolio on a long term basis. It has its properties in such German cities as Berlin, Dortmund, Hagen, among others."
95,TENR.MI,"Tenaris S.A. is a holding company, which is a steel producer with production facilities in Mexico, Argentina, Colombia, United States and Guatemala. The Company supplies round steel bars and flat steel products for its pipes business. It operates through Tubes business segment. The Tubes segment includes the production and sale of both seamless and welded steel tubular products, and related services primarily for the oil and gas industry, principally oil country tubular goods (OCTG) used in drilling operations, and for other industrial applications with production processes that include in the transformation of steel into tubular products. It operates in geographical areas, such as North America, South America, Europe, Middle East and Africa, and Asia Pacific. Its products and services include OCTG, Premium Connections, Rig Direct, Offshore Line Pipe, Onshore Line Pipe, Hydrocarbon Processing, Power Generation, Sucker Rods, Coiled Tubing, Industrial and Mechanical, and Automotive."
96,STDM.PA,"Sartorius Stedim Biotech SA is a France-based international provider of laboratory and process technologies and equipment. The Company covers the segments of biotechnology and mechatronics. Sartorius provides services which help customers to implement complex and quality-critical processes in biopharmaceutical production and laboratory environments in a time- and cost-efficient way. The Company’s customers are from the biotech, pharma and food industries, as well as from public research institutes and laboratories. Sartorius operates its own production facilities in Europe, Asia and America, and also has sales offices and local representatives in more than 110 countries. The Company operates through its subsidiaries, including Sartorius Stedim Austria GmbH, Sartorius Stedim Plastics GmbH, BioOutsource Ltd and Wave Biotech AG, among others."
97,DB1Gn.DE,"Deutsche Boerse AG is a Germany-based exchange organization and an integrated provider of products and services covering the process chain of securities and derivatives trading. The Company offers listing and trading services and operates the trading platforms Xetra and Frankfurter Wertpapierboerse. It also provides clearing services through Eurex Clearing, as well as post-trade banking, settlement and custody services for fixed-income securities, shares and investment funds. In addition to that, it offers market data and technology-based services, such as data feeds, market data, news services, reference data, reporting services, external information technology (IT) services and trading infrastructure. The Company also operates through DB1 Ventures, a corporate venture capital platform that offers capital, knowledge, guidance, and connectivity to its portfolio companies."
98,WLSNc.AS,"Wolters Kluwer NV is a company based in the Netherlands that provides information, software and services to legal, business, tax, accounting, finance, audit, risk, compliance and healthcare professionals worldwide. The Company's four operating divisions are based on strategic customer segments: Health; Tax & Accounting; Governance, Risk & Compliance, and Legal & Regulatory. Its geographical segments include the Netherlands, Europe, North America, Asia Pacific and the Rest of the World. The Company's product portfolio offers software tools coupled with content and services that enable its customers to make evidence-based decisions, through workflow management solutions, regulatory information, analytics and reporting, tailored to the specifics of their industry. In addition, the Company is active in digital and print publishing."
99,SOF.BR,"Sofina SA is a Belgium-based holding company that invests, directly and indirectly, in companies from various sectors. In the sector of Energy & Services the Company has interest in GDF Suez, International Power, Exmar, bioMerieux, Suez Environnement. In the sector of Retail Sofina invests in Colruyt and Delhaize; the Consumer Goods sector includes Danone, Rapala, Chapoutier and B & W Group.The Satellite Operators division includes SES company; Finance Companies sector consists of Eurazeo, Caledonia and Luxempart; the Industry division includes Petit Forestier, Oberthur Fiduciare, Ipsos, Mersen, Touax, Deceuninck; and Alternative assets division consists of Private equity and Hedge funds. Sofina SA has a number of consolidated subsidiaries, such as Rebelco, Finabru, Sidro, Sofindev, Sofilec, Truficar, Trufidee, Tufilux, Sofina Multi Stategy, among others. Through its subsidiaries, the Company is mainly active in Belgium, Luxembourg, the Netherlands, Switzerland and Panama."
100,AMA.MC,"Amadeus IT Group SA, formerly Amadeus IT Holding SA, is a Spain-based company engaged in the provision of information technology (IT) services primarily for the tourism and travel industries. The Company’s activities are divided into two business segments: Distribution and IT Solutions. The Distribution division offers Global Distribution System (GDS), a worldwide computerized reservation system (CRS) used as a single point of access for booking airline seats, hotel rooms and other travel-related services by travel agencies and travel management companies. The IT Solutions division provides a range of technology solutions that automate core processes for travel providers. Its customers include full service carriers and low-cost airlines, hotel managers, rail operators, cruise and ferry operators, travel insurers and car rental companies, among others. The Company operates through numerous subsidiaries in Europe, the Americas, Asia, Africa and Australia."
101,EVDG.DE,"Cts Eventim AG & Co KgaA is a Germany-based company that operates in the leisure events and cinema ticketing markets. The Company operates in two segments namely Ticketing and Live Entertainment. The objects of the Ticketing segment are to promote, sell, broker, distribute, and market tickets for cinema, concert, theater, art, sports and other events in Germany and abroad, using data processing and data transmission technologies. Its tickets are marketed through its network platform (eventim.net), its in-house ticketing product (eventim.inhouse), the sports ticketing product (eventim.tixx) and a proprietary solution for ticket sales and admission control in stadiums and arenas. The objects of the Live Entertainment segment are to plan, prepare and execute tours and events, especially music events and concerts, and to market music productions. Internationally venues are also operated. The Company operates kinoheld GmbH as a majority owned subsidiary."
102,HNKG_p.DE,"Henkel AG & Co KGaA is engaged in the consumer and industrial business. The Company's segments include adhesives for consumers, craftsmen and building, industrial adhesives, beauty care and laundry and home care. The Company has operations in Western Europe, Eastern Europe, Africa/Middle East, North America, Latin America and Asia-Pacific. The Company's Adhesives for Consumers, Craftsmen and Building operating segment markets a range of brand name products for private users, craftsmen and the construction industry. The Industrial Adhesives segments include packaging and consumer goods adhesives, transport and metal, general industry, and electronics. The Beauty Care segment covers active branded consumer goods operating segment with hair care, hair colorants, hair styling, body care, skin care and oral care. The laundry and home care segment covers the activities of Henkel in laundry and home care branded consumer goods."
103,ACKB.BR,"Ackermans & Van Haaren NV is a Belgium-based independent and diversified group active in different industries by investing in companies based on long-term partnerships. It operates though five segments Marine Engineering & Contracting, Private Banking, Real Estate & Senior Care, Energy & Resources, and Growth Capital. The Marine Engineering & Contracting activities range from dredging to (marine) construction to renewable energy and deep-sea minerals. Private Banking is mainly active in discretionary asset management, with a focus on entrepreneurs and liberal professions. The Real Estate & Senior Care activities range from real estate development and management to the elderly and health care. The focus of Energy & Resources is on sustainable tropical agriculture. The Growth Capital segment provides development capital to family-controlled companies with a competitive position and high growth potential."
104,EXHO.PA,"Sodexo SA is a France-based service provider company. It operates through three main segments: On-site Services, Benefits & Rewards Services and Personal & Home Services. On-site Services delvers onsite customizable services, such as foodservices, design of workplaces, sterilization of medical devices, reception and cleaning services to Business & Administrations, Healthcare & Seniors and Education industries. Benefits & Rewards Services provides customizable services to business customers for improve engagement, recognition, work-life balance, travel and expense management, health and wellbeing. Personal & Home Services covers three areas: childcare services, designed to take care of the youngest children; concierge services, to enhance the development and well-being of the clients’ employees in the workplace; home care services for seniors and adults who want to maintain their independence while enjoying the comfort of their home. It is active globally."
105,LIGHT.AS,"Signify NV, formerly Philips Lighting NV, is a company based in the Netherlands that provides lamps and lighting solutions. Its product portfolio includes, among others, incandescent lamps, halogen lamps, fluorescent lamps, linear fluorescent lamps (LFL), compact fluorescent lamps (CFL), high-intensity discharge lamps (HID) and light-emitting diodes (LED), as well as electronic components, such as electronic ballasts and drivers. The Company also provides integrated and customized lighting systems. Its service portfolio includes light management and value-added services, such as energy audits, light design and engineering, as well as remote monitoring and managed services. The Company operates through four segments: The Lamps segments comprises conventional lamps and lamp electronics; the LED segment focuses on LED lamps; the Professional segment includes lighting systems and services for professional consumers, and the Home segment covers consumer luminaries and home systems."
106,PRY.MI,"Prysmian SpA is an Italy-based company active in the the development, design, production, supply and installation of cables. The Company’s business activities are divided into three principal sectors: Energy and Telecom. The Energy segment is divided into four lines of business, including Utilities, which consists of power transmission systems, submarine power transmission and distribution systems, power distribution cables and systems, and grid accessories and components; Trade & Installers, offers cables for power distribution to and within buildings; Industrial, which includes cables for renewable, automotive, elevator and oil and gas sectors, and Other, which is active in the sale of semi-finished products, raw materials or other goods. The Telecom segment makes cable systems and connectivity products used in telecommunication networks, including optical fibre, optical cables, connectivity components, Optical Ground Wire ( OPGW) and copper cables, among others."
107,HRA.MI,"Hera SpA is an Italy-based company engaged in the energy, environmental and water sectors. The Company’s activities are divided into five business segments: Gas, Electricity, Integrated Water Cycle, Environment and Other Services. The Gas segment includes the distribution and sale of methane gas and Liquefied Petroleum Gas (LPG) services, district heating, as well as heat management. The Electricity segment encompasses electricity production, distribution and sales services. The Integrated Water Cycle segment includes mains water, purification and sewerage services. The Environment segment consists of waste collection, treatment and disposal services. The Other Services segment focuses on public lighting, telecommunications and other minor services. It operates thought Gran Sasso and Blu Ranton."
108,KBX.DE,"Knorr Bremse AG is a Germany-based company that manufactures braking systems and other subsystems for rail and commercial vehicles. It operates through two segments: Rail Vehicle Systems and Commercial Vehicle Systems. The Rail Vehicle Systems segment equips mass transit vehicles, such as metro cars, and mainline freight and passenger trains with brake systems, as well as entrance systems, heating, ventilation and air conditioning (HVAC) systems, auxiliary power supply, driver assistance systems, electrical traction equipment and control technology, among others. The Commercial Vehicle Systems segment offers products for trucks, buses, trailers and agricultural machinery. The product portfolio includes brake systems and vehicle dynamics solutions, such as driver assistance, energy supply and distribution systems, such as air compressors, and fuel efficiency products and transmission subsystems, such as vibration dampers, among others. The Company also offers aftermarket services."
109,EVTG.DE,"Evotec SE is a Germany-based drug discovery and development company. The company is engaged in development of new pharmaceutical products through research alliances and development partnerships with pharmaceutical and biotechnology companies, academic institutions, patient organizations and venture capital companies. The drug discovery solutions are provided in the form of fee-for-service work, integrated drug discovery alliances, development partnerships, licensing of drug candidates and consulting arrangements. Evotec SE operates in a number of areas, including neuroscience, diabetes and complications of diabetes, pain and inflammation, oncology, infectious diseases, respiratory diseases and fibrosis. Its pipeline covers a range of therapeutic areas, such as CNS Insomnia, Chronic cough, immunology & inflammation, women’s health endometriosis, nephrology, dermatological diseases, fibrotic disease and antiviral, among others."
110,UPM.HE,"UPM-Kymmene Corporation (UPM) is a global forest company. The Company's segments include UPM Biorefining, UPM Energy, UPM Raflatac, UPM Specialty Papers, UPM Paper ENA, UPM Plywood and Other operations. The UPM Biorefining segment consists of pulp, timber and biofuels businesses. The UPM Energy segment is an electricity producer. The UPM Raflatac segment manufactures self-adhesive label materials for product and information labelling. The UPM Specialty Papers segment serves global markets with label papers and release liners, office papers in Asia and flexible packaging in Europe. The UPM Paper ENA segment offers graphic papers for advertising, magazines, newspapers, and home and office. The UPM Plywood segment offers plywood and veneer products, mainly for construction, vehicle flooring and liquefied natural gas shipbuilding, and other manufacturing industries. The Other operations segment includes wood sourcing and forestry, UPM Biocomposites and UPM Biochemicals business units."
111,TEF.MC,"Telefonica, S.A. is an integrated and diversified telecommunications group operating in Europe and Latin America. The Company's services and products include Mobile business, Fixed-line telephony business and Digital services. Its segments include Telefonica Spain, Telefonica Brazil, Telefonica Germany, Telefonica United Kingdom and Telefonica Hispanoamerica (formed by the Company's operators in Argentina, Chile, Peru, Colombia, Mexico, Venezuela, Ecuador and Uruguay). These segments are engaged in activities relating to wireline, wireless, cable, data, Internet and television (TV) businesses and other digital services in accordance with each location. It offers a range of mobile and related services and products to personal and business customers. It offers traditional fixed telecommunication services, Internet and broadband multimedia services and data and business-solutions services. It offers a range of digital services, such as Internet of Things (IoT)."
112,AALB.AS,"Aalberts NV, formerly Aalberts Industries NV, is a company based in the Netherlands. It is engaged in the industrial machinery and equipment industry, and is organized into four segments: Installation Technology, Material Technology, Climate Technology and Industrial Technology. Installation Technology develops and manufactures integrated piping systems to distribute and control water or gas in heating, cooling, drinking water, gas and sprinkler systems in residential, commercial and industrial buildings. Material Technology offers heat and surface treatment solutions, complex precision stamping, precision extrusion and turbine precision machining. Climate Technology develops and manufactures complete hydronic and air flow control systems and treatment solutions for heating, cooling, ventilation and drinking water for residential and commercial buildings. Industrial Technology manufactures custom solutions to regulate and control gasses and liquids under severe and critical conditions."
113,TRN.MI,"Terna Rete Elettrica Nazionale SpA is an Italy-based company engaged in the utility sector. It is an independent grid operator for the transmission of electricity. It deals with the management of electrical systems through the operation of the grid, efficiency of infrastructures and their maintenance through engineering and management of plants and grid developments. It ensures a balance of deliveries and withdrawals between the supply of energy and consumption by end users. The Company is diversified into two operating segments. The Core Business includes the development, operation and maintenance of the National Transmission Grid (NTG) in addition to dispatching. The Non-Core Business includes specialized services provided to third parties mainly relating to systems engineering services, the operation and maintenance of high voltage plants and the housing of telecommunications equipment and optic fibre grid maintenance services."
114,BAWG.VI,"BAWAG Group AG is an Austria-based bank holding company engaged in providing financial products and services through a multi-channel strategy. It serves retail, small business and corporate customers in Austria. The Company’s product and related service offerings include comprehensive savings, payment, corporate lending, investment, leasing, building society and insurance. Its business activities are divided into five segments: BAWAG P.S.K. Retail, easygroup, DACH Corporates & Public Sector, International Business and Treasury Services & Markets. The main operating subsidiaries of the Company are BAWAG PSK Bank fuer Arbeit und Wirtschaft und Oesterreichische Postsparkasse AG, Easybank AG, Start Bausparkasse AG and Suedwestbank AG."
115,EDPR.LS,"EDP Renovaveis SA, also known as EDPR, is a Spain-based company active in the renewable energy sector. The Company concentrates on the production of energy from renewable resources. The Company's activities comprise the development, operation and maintenance of such electric power stations as hydroelectric, wind, solar, tidal, biomass and waste plants, among others. It operates in Spain, Portugal, Belgium, France, Italy, Poland, Romania, the United Kingdom, Brasil, the United States, as well as Canada."
116,TEPRF.PA,"Teleperformance SE, formerly Teleperformance SA is a France-based telemarketing and tele-services provider. The Company specializes in the customer relation management contact centers. The Company uses a range of distance sales media, including fixed-line and mobile line telephones. Its services include information services, technical assistance, acquisition of clients and debt collection services. Its subsidiaries include Teleperformance France, Synerfil, Iberphone, Wibilong SAS, Telepoerformance Intermediation, Citytech and Teleperformance Group Inc, among others. Teleperformance SA operates in countries such as the United Kingdom, Norway, Tunisia, Greece, the United States, among others. Teleperformance SE also operates through Aegis USA Inc., an outsourcing and technology company in United States, Philippines and Costa Rica."
117,AXAF.PA,"AXA SA (AXA) is a France-based holding company engaged in the business of financial protection. AXA offers a broad range of products through business segments: Life & Savings, Property & Casualty, Health, Asset Management, and Banking. Its offering covers motor, household, property and general liability insurance, banking, savings vehicles, and other investment-based products for both Personal/Individual and Commercial/Group customers, as well as health, protection, and retirement products for individual or professional customers. AXA operates in seven geographical segments: France, Europe, Asia, AXA XL, the United States, International and Transversal & Central Holdings. AXA SA is the holding company of AXA Group."
118,KNEBV.HE,"Kone Oyj is a Finland-based company, which operates within elevator and escalator industry. The Company manufactures elevators, escalators, and automatic doors, and offer solutions for equipment maintenance and modernization of buildings. The Company’s products and services include elevators, escalators and automatic doors, maintenance, and modernization solutions, advanced People Flow solutions, KONE People Flow design and consulting services, as well as solutions for special buildings and projects."
119,FORTUM.HE,"Fortum Oyj is a Finland-based energy company. The Company provides its customers with electricity, gas, heating and cooling services. Its reportable segments are Generation, Russia, City Solutions, Consumer Solutions and Uniper. The Generation segment comprises nuclear, hydro, wind, and thermal power generation, as well as power portfolio optimisation, trading, industrial intelligence, and global nuclear services. The Russia segment comprises power and heat generation and sales in Russia. The City Solutions is responsible for sustainable solutions for urban areas and comprises heating, cooling. The Consumer Solutions is responsible for the electricity and gas retail businesses in the Nordics, Poland and Spain, including the customer service and invoicing businesses and The Uniper segment, where Uniper is an international energy company and its business is the secure provision of energy and related services in Europe and Russia. The Company operates worldwide."
120,EPED.PA,"Faurecia SE is a France-based automotive equipment supplier. The Company reports its activities into four main segments: Faurecia Seating, Faurecia Interiors, Faurecia Clarion Electronics and Faurecia Clean Mobility. The Faurecia Seating develops seat systems that optimize the comfort and safety of users. It also develops solutions for thermal and postural comfort, health and wellness and advanced safety. The Faurecia Interiors segment develops full interior systems, including instrument panels, door panels, center consoles as well as smart surfaces, solutions for intuitive human machine interfaces and personalized cabin climate comfort and air quality. The Faurecia Clarion Electronics segment develops and produces in-vehicle infotainment, full digital sound design, advanced driver assistance, connectivity & cloud services for customers globally. The Faurecia Clean Mobility segment develops solutions to drive mobility and industry toward zero emissions."
121,SHLG.DE,"Siemens Healthineers AG is a Germany-based company that supplies technology to the healthcare industry. The Company offers a wide range of products and services in the fields of diagnostic and therapeutic imaging, laboratory and point of care diagnostics, and molecular medicine. It provides medical technology and software solutions, as well as clinical consulting services. Additionally, the Company is developing its digital health and enterprise services trough expanding precision medicine, transforming care delivery, improving patient experience, and digitalizing healthcare to enable healthcare providers to increase value. Siemens AG is a majority shareholder of the Company. The Company is active worldwide."
122,LXSG.DE,"LANXESS AG is a Germany-based company engaged in the chemicals sector. It specializes in the development, manufacturing and marketing of chemical intermediates, additives, specialty chemicals and plastics. Its business activities are divided into four segments: Specialty Additives, responsible for manufacture of additives for the rubber and paint industries, among others; Advanced Intermediates, focused on the development of intermediates for the agricultural, plastics, chemicals, consumer goods, construction, tire and automotive industries, among others; Performance Chemicals, which offers material protection products, inorganic pigments, finishing agents for the leather industry and resins for water treatment, among others, and Engineering Materials, which produces technical plastics, glass fibers, fiber composites and elastomers on a urethane basis for application in the automotive, electronics and electrical engineering industries. It operates around 60 production sites worldwide."
123,ENAG.MC,"Enagas SA is a Spain-based company primarily engaged in the gas transportation. The Company's activities are divided into three business segments: Infrastructure, Technical management and Unregulated activities. The Infrastructure division is structured into three areas: Gas transport, which offers gas transmission through pipelines network; Regasification, which transforms liquefied natural gas (LNG) into gas form and stores it in cryogenic tanks, and Storage, which operates underground natural gas storage facilities. The Technical management division focuses on coordinating the access, storage, transportation and distribution process, maintaining gas infrastructure and ensuring the continuity and security of gas supply. The Unregulated activities division includes deregulated operations and transactions. The Company is present in a number of countries, such as Spain, Greece, Albania, Italy, Mexico, Chile and Peru."
124,SATG_p.DE,"Sartorius AG is a Germany-based supplier of pharmaceutical and laboratory equipment. It operates through two segments: Bioprocess Solutions and Lab Products and Services. The Bioprocess Solutions segment offers integrated solutions for biopharmaceutical manufacture, such as filters for sterilization of biopharmaceutical media, single-use bags for cell cultivation and storage of biopharmaceuticals, membrane adsorbers for purification in bioprocesses, and filter technology for clarification, among others. The Lab Products and Services segment provides instruments, consumables and services for laboratories, including laboratory balances, laboratory water systems for storage of purified water, electronic pipettes, filter systems for sample preparation and membrane filter systems for sterility testing of parenterals."
125,MT.AS,"ArcelorMittal SA is a Luxembourg-based holding company. The Company, via its subsidiaries, owns and operates steel, iron ore manufacturing and coal mining facilities in Europe, North and South America, Asia, and Africa. The Company is organized in five operating segments: NAFTA; Brazil; Europe; Africa and Commonwealth of Independent States (ACIS), and Mining. The NAFTA, Brazil, Europe, and ACIS segments produce flat, long, and tubular products including slabs, hot-rolled coil, cold-rolled coil, coated steel products, among others. The Mining segment provides steel operations and comprises all mines owned by the Company in the Americas, Europe, Africa, and countries of the Commonwealth of Independent States (CIS)."
126,PUMG.DE,"PUMA SE is engaged in designing, developing, selling and marketing footwear, apparel and accessories. The Company's segments include Europe, Middle East and Africa (EMEA), Americas (North and Latin America) and Asia/Pacific. The Company offers performance, as well as sportstyle products across six business units: Teamsport, Running and Training, Golf, Motorsport, Fundamentals and Sportstyle, and Accessories and Licensing. The Company is engaged in the sale of products from the PUMA and COBRA Golf brands through the wholesale and retail trade, as well as from sales directly to consumers in its own retail stores and online stores. The Company markets and distributes its products across the world primarily through its own subsidiaries. The Company distributes its products in approximately 120 countries. For various product segments, such as fragrances, eyewear and watches, the Company issues licenses authorizing independent partners to design, develop and sell these products."
127,ENGIE.PA,"Engie SA is a France-based global energy and services group. It operates through four business segments: Client Solutions, Renewables, Thermal and Networks. Client Solutions develops integrated solutions to support companies and local authorities in the zero- carbon transition. Networks operates in the gas and electricity value chain (hydrogen, natural gas and biogas) upstream of supply to customers. Renewables covers both generation and marketing of electricity from all renewable energy sources. Thermal provides generation and marketing of electricity from other energy sources, such as gas and coal. Networks comprehend Supply that combines the activities of purchases-wholesale sales and activities business to customers client solutions and Nuclear, dedicated to nuclear activities."
