,Instrument,Business Description
73,RIO.AX,"Rio Tinto Limited is an Australia-based mining company. The Company's primary activities includes minerals and metals exploration, production and processing, development, and marketing. The Company operates through four segments: Iron Ore, Aluminum, Copper and Diamonds and Energy and Minerals. The Iron Ore segment activity includes Iron ore mining and salt and gypsum production in Western Australia. The Aluminum segment activity includes Bauxite mining, alumina refining and aluminum smelting. The Copper and Diamonds segment activity includes Mining and refining of copper, gold, silver, molybdenum and other by-products, exploration activities, diamond mining, sorting, and marketing. Energy and Minerals segment activity includes businesses with products such as uranium, borates, and titanium dioxide feedstock . Its products include Iron Ore, Aluminum, copper, borates, lithium diamonds, salt and titanium dioxide."
74,BLD.AX,"Boral Limited is an Australia-based building products and construction materials company. The Company is engaged in the manufacture and supply of building and construction materials in Australia and North America. The Company operates through Boral Australia segment. The Boral Australia segment offers construction materials, which includes quarries, concrete, asphalt, transport, landfill, property, cement and concrete placing. Its products are offered to end-use markets, which include residential and non-residential construction and the engineering and infrastructure markets."
75,EHL.AX,"Emeco Holdings Limited is a provider of open cut and underground mining equipment, maintenance and project support solutions and services. The Company is focused on providing complementary equipment and mining services, including market-maintenance, equipment and component rebuilds, fleet optimization technology, and technical and engineering services. The Company operates through three segments: Rental, Workshops and Pit N Portal. Rental segment provides a wide range of earthmoving equipment solutions to customers in Australia. Its Additional technology platforms have been developed to enable customers to improve earthmoving efficiencies of their rental machines. Workshops segment provides maintenance and component rebuild services to customers in Australia. Pit N Portal segment Provides a range of mining services solutions and associated services to customers in Australia."
76,MIN.AX,"Mineral Resources Ltd is an Australia-based mining services company. The Company owns a portfolio of mining operations across hard-rock lithium and iron ore. It provides mining services through CSI Mining Services and Process Minerals International (PMI). Its services include open pit mining, crushing, processing, supply chain services, port operations, site services and marketing and shipping. It operates mine sites in the Goldfields region of Western Australia, including Iron Valley, Koolyanobbing and Wodgina. Iron Valley and Koolyanobbing sites are focused on iron ore and Wodgina is focused on lithium. The Company also has a commodities portfolio located in the Yilgarn region in Western Australia. Its commodities portfolio includes iron ore, lithium and graphite."
77,ASM.AX,"Australian Strategic Materials (Holdings) Ltd is an Australia-based company The Company is an integrated producer of metals for advanced and clean technologies. The Company develops the Dubbo Project. The Dubbo Project represents an in-ground polymetallic resource of zirconium, rare earths, niobium, hafnium, tantalum and yttrium. The Dubbo Project is located near the village of Toongi, approximately 25 kilometers south of Dubbo in Central Western New South Wales, Australia. The Company focuses to produce a suite of zirconium, praseodymium, neodymium, niobium and hafnium materials in the form of chemicals, powders and metals. It operates a plant in South Korea, which produces titanium, neodymium, praseodymium and dysprosium metal."
78,SVW.AX,"Seven Group Holdings Limited (SGH) is an Australia-based operating and investment company with businesses and investments in industrial services, oil and gas, and media. SGH operates through six segments: WesTrac, Coates Hire, AllightSykes, Energy, Media investments and Other investments. WesTrac is the authorized Caterpillar dealer, including bucyrus/expanded mining products in Western Australia, New South Wales and the Australian Capital Territory. It provides heavy equipment sales and support to customers. Coates Hire is a general equipment hire company, which provides a range of general and specialist equipment to various markets including engineering, building construction and maintenance, mining and resources, manufacturing, government, and events. AllightSykes engaged in the manufacturing, assembling, selling and supporting of lighting towers, FG Wilson power generation and dewatering equipment, as well as distribution of Perkins engines."
79,ARB.AX,"ARB Corporation Limited is an Australia-based company, which is engaged in designing, manufacturing, distributing and selling of motor vehicle accessories and light metal engineering works. Its design and engineering team utilizes computer aided design and computer-aided manufacturing parametric modelling systems. The Company uses computer numerically controlled sheet fabrication facilities in manufacturing. The Company provides a range of accessories, from vehicle specific applications to accessories which are suitable for every vehicle. The Company’s products include bull bar; side rails and side steps; pear protection, towing and wheel carriers. It operates through five segments: Australia & New Zealand, USA, Thailand and Middle East, Europe & United Kingdom."
80,PLL.AX,"Piedmont Lithium, Inc is a lithium company. The Company is focused on the development of its Piedmont Lithium Project in North Carolina. The Piedmont Lithium Project is located within the Carolina Tin Spodumene belt and along trend to the Hallman Beam and Kings Mountain mines. The Company develops battery-grade lithium hydroxide and other chemicals essential to the electric vehicle and battery storage markets in the United States. It also provides other essential minerals used to create consumer and industrial products."
81,CWP.AX,"Cedar Woods Properties Limited is a developer of residential communities and commercial properties. The Company's principal interests are in urban land subdivision and built form development for residential, commercial and retail purposes. The Company's portfolio of assets is located in Western Australia, Victoria, Queensland and South Australia. The Company's offerings include small housing lots at its residential estates through to high-end apartments at boutique waterfront developments. The Company's projects include Mariners Cove, The Brook at Byford, Rivergums Baldivis, Byford on the Scarp, Harrisdale Green, Banbury Village, Jackson Green, Williams Landing Residential, Williams Landing Town Centre, Ellendale, Wooloowin, Aster, Bushmead and Western Edge. The Company's subsidiaries include Cedar Woods Properties Harrisdale Pty Ltd, Cedar Woods Properties Investments Pty Ltd, Cedar Woods Properties Management Pty Ltd and Cedar Woods Property Sales Pty Ltd."
82,OML.AX,"oOh!media Limited is an Australia-based out-of-home (OOH) media company. The Company offers advertisers the platform to create engagement between people and brands through its portfolios in Australia and New Zealand. The Company’s portfolio includes classic and digital roadside screens; classic and digital signs located in retail precincts, such as shopping centers; classic and digital signs in airport terminals, lounges and in-flight; classic and digital signs in environments, such as cafes, pubs, universities and office buildings, and online sites for millennials, students, small businesses and city-based audiences. It also owns printing operations. The Company has a network of approximately 37,000 digital and static asset locations."
83,QBE.AX,"QBE Insurance Group Ltd is an Australia-based general insurance and reinsurance company. The Company’s segments include North America, International and Australia Pacific. International Division incorporates its European Operations and Asia, including Hong Kong, Singapore, Malaysia and Vietnam and provides a range of insurance products and risk management solutions across commercial, personal and specialty lines. Australia Pacific includes its operations in Australia, New Zealand, India and the Pacific and focuses on personal lines, including home, motor and Compulsory Third-Party insurance. North American Operations is an integrated specialist insurer offering specialty commercial, personal and reinsurance capabilities. The Company offers a range of services, such as personal health insurance, employee benefits insurance, lifestyle insurance, motor insurance, and corporate insurance."
84,NXT.AX,"NEXTDC Limited is an Australia-based company engaged in the development and operation of data center. The Company is connected with digital infrastructure platform provides access to hyperscale cloud providers, private clouds providers, carrier networks and information communication technology (ICT) services organizations. Its data centers and custom colocation solutions enables flexibility, speed and agility through solutions that scale and prevent friction, which is supported by the network-dense and skilled ecosystem of cloud platforms and digital services. The Company also delivers Data Centre as-a-Service (DCaaS) solutions in industry engineering, energy efficiency, interconnectivity and security innovations that enables businesses to grow and scale."
85,LYC.AX,"Lynas Rare Earths Limited, formerly Lynas Corporation Ltd, is a Malaysia-based company engaged in integrated extraction and processing of rare earth minerals, primarily in Australia and Malaysia, and development of rare earth deposits. The Company’s assets include Mt Weld, Mt Weld Concentration Plant and Lynas Malaysia. Mt Weld is a rare earths mine, located approximately 35 kilometer (km) south of Laverton in Western Australia. Mt Weld Concentration Plant is located approximately 1.5km from the mine site. Lynas Malaysia is an integrated manufacturing facility, separating and processing rare earths materials, located in the Gebeng Industrial Estate near the Port of Kuantan in Malaysia. Its subsidiaries include Lynas Malaysia Sdn Bhd and Lynas Services Pty Ltd."
86,CQR.AX,"Charter Hall Retail REIT is an Australia-based real estate investment trust (REIT). The Company is focused on property expertise to access, deploy, manage and invest equity across core real estate sectors, such as office, retail, industrial and logistics and social infrastructure. The Company operates through two segments: Convenience Retail, and Long WALE Retail Property. Its Convenience Retail segment consist of convenience-based retail shopping center investment properties held directly and through investments in joint venture entities. The Long WALE Retail Property segment consists of long WALE retail investment properties held through investments in joint venture entities. The Company owns and manages approximately 1,300 properties across Australia. Its portfolio includes Arana Hills Plaza, Bateau Bay Square, Cootamundra Woolworths, Dubbo Square, Jerrabomberra Village, Morisset Square Shopping Centre, Orange Central Square and others. The Company is managed by Charter Hall Group."
87,360.AX,"Life360, Inc. is a United States-based company that operates a platform for families. The Company’s Life360 application includes features that range from communications to driving safety and location sharing. Customers can download the Life360 App for free and upgrade to one of two premium subscription offerings, including Life360 Plus and Driver Protect. These premium offerings provide access to safety and driving monitoring features. Families can create private Circles to share each other’s current location, places visited, driving data and other activities performed throughout the day. Life360 notifies Circle members on location activity and offers direct messaging features to facilitate co-ordination for the family. Life360 protects families through safety-related features, such as help alerts, crash detection, crime reports and roadside assistance."
88,DEG.AX,"De Grey Mining Limited is a Western Australian gold explorer and project development company. The Company is principally focused on Mallina Gold Project, which is located approximately 80 kilometers (kms) south west of Port Hedland in the Pilbara region of Western Australia. Its Mallina Gold Project comprises a landholding of approximately 1,500 square kilometers (km2), stretching across a contiguous tenement package running South West to North East of 150 kilometer (km) and boasts approximately 200 km of gold hosting shear zones and a range of intrusion targets. The project has a gold resource at its Hemi discovery, which comprises of approximately six zones, including Aquila, Brolga, Crow, Diucon, Eagle and Falcon. The Company also holds discovery targets in the Greater Hemi Region, located within a 15 km radius of Hemi, which includes four intrusion targets, such as Scooby, Antwerp, Shaggy and Alectroenas."
89,RFF.AX,"Rural Funds Group is an Australia-based company, which is engaged in the development and leasing of agricultural properties and equipment. The Company is a real estate investment trust (REIT) which owns a diversified portfolio of Australian agricultural assets that are leased to experienced agricultural operators (tenants). It leases almond orchards, macadamia orchards, vineyards, cattle properties, cropping properties, agricultural plant and equipment, cattle, and water rights. The Company holds 3 almond orchards approximately 4,139 planted hectares, 7 vineyards approximately 666 planted hectares, 3 macadamia orchards approximately 261 planted hectares, 3 macadamia orchards under development approximately 118 hectares, 21 cattle properties made up of 16 breeding, backgrounding and finishing properties and 5 cattle feedlots approximately 672,342 hectares, and 2 cropping properties approximately 7,905 hectares."
90,ALD.AX,"Ampol Limited is Australian-based company that is engaged in fuels and infrastructure, and convenience retail business. The Company is primarily involved in the purchase, refining, distribution and marketing of petroleum products and the operation of convenience stores. The Company segment includes Convenience Retail and Fuels and Infrastructure. Its Convenience Retail segment includes revenues and costs associated with fuels and shop offerings at Ampol’s network of stores, including royalties and franchise fees on remaining franchise stores. Its Fuels and Infrastructure segment includes revenues and costs associated with the integrated wholesale fuels and lubricants supply for the Company, including the Company’s international businesses, which consists of lytton refining, bulk fuels sales, trading and shipping, infrastructure, and the Gull and Seaoil businesses. The Company operates in Australia, New Zealand, United States and Singapore."
91,SBM.AX,"St Barbara Ltd is an Australia-based gold mining company. The Company's assets include the Atlantic Operations, Leonora Operations, and the Simberi Operations. Its Atlantic Operations are located approximately 80 kilometers north-east of Halifax, Nova Scotia, Canada. The Atlantic Operations consists of its open-pit Touquoy mine, along with three additional planned projects nearby at Beaver Dam,15 Mile Stream and Cochrane Hill. The Leonora Operations in Western Australia consists of the Gwalia underground mine and a 1.2 million tons per annum (Mtpa) processing plant, as well as nearby development opportunities. The Gwalia mine is the cornerstone of Leonora Operations. It is located approximately 235 kilometers from Kalgoorlie in Western Australia. The Simberi Operations consists of an open- cut mine on the northernmost island in the Tabar group of islands in the province of New Ireland in Papua New Guinea."
92,TLS.AX,"Telstra Corporation Limited (Telstra) is a telecommunications and technology company. Its principal activity is to provide telecommunications and information services to domestic and international customers. The Company operates through four segments: Telstra Consumer and Small Business (TC&SB), Telstra Enterprise (TE), Networks and IT(N&IT) and Telstra InfraCo. TC&SB segment provides telecommunication products, services and solutions across mobiles, media and digital content to consumer and small business customers in Australia. TE segment provides telecommunication services, advanced technology solutions, network capacity and management, cloud, industry solutions, integrated and monitoring services to government and enterprise customers in Australia and globally. N&IT segment builds and manages software for all internal functions. Telstra InfraCo segment operates the fixed network infrastructure, including data centers, exchanges, poles, ducts, fiber network and mobile towers."
93,WSA.AX,"Western Areas Limited is an Australia-based mining company. The Company's principal activities include mining, processing and sale of nickel sulfide concentrates. The Company’s project includes Forrestania nickel, which is located approximately 400 kilometer (km) east of Perth in Western Australia. The Company's Forrestania project includes two nickel mines Flying Fox and Spotted Quoll. The Company holds the Cosmic Boy Concentrator, which treats the ore and produces nickel concentrate for sale. The Company also includes Cosmos Nickel Operation, which is located approximately 30 km north of Leinster. Its Cosmos lies in the heart of the prolific Leinster-Wiluna nickel camp. The Company is also developing nickel mine at the Odysseus Mine at its Cosmos Nickel Operation."
94,AFG.AX,"Australian Finance Group Limited (AFG) is an Australia-based mortgage broking company. The Company’s segment includes AFG Wholesale Mortgage Broking and AFG Home Loans. The AFG Wholesale Mortgage Broking segment includes operating activities, which the Company acts as a wholesale mortgage broker that provides its contracted brokers with administrative and infrastructure support, as well as access to a panel of lenders. The Company receives two types of commission payments on loans originated through its network, which includes upfront commissions on settled loans and trail commissions on the loan book. AFG Home Loans segment offers its branded mortgage products. The segment earns fees for services in the form of upfront and trail commissions, and net interest margin on its securitization program."
95,FLT.AX,"Flight Centre Travel Group Limited (FLT) is an Australia-based travel retailers and corporate travel managers. The Company has its own leisure and corporate travel business in approximately 23 countries, including Australia, New Zealand, the Americas, Europe, the United Kingdom, South Africa, the United Arab Emirates and Asia. FLT also operates the global FCM corporate travel management network, which extends to over 90 countries through its businesses and independent licensees. The Company’s brands include Umapped, FCM Meeting & Events, FCM Consulting, Cross Hotels & Resorts, Discova, independent by LIBERTY TRAVEL, independent by FLIGHT CENTRE and other. The Umapped platform consolidates bookings, curated content and real-time location data into a social and mobile tool for travelers through the online Trip Publisher or Umapped application programming interface (API). FCM Meeting & Events brand combine a global network with dedicated local field."
96,SSR.AX,"SSR Mining Inc. is a Canada-based company principally engaged in the operation, acquisition, exploration and development of precious metal resource properties located in Turkey and the Americas. The Company has four producing mines and a portfolio of precious metal dominant projects located in Turkey and throughout the Americas. The Company is focus is ongold and silver production from its Copler Gold Mine (Copler) in Erzincan, Turkey, Marigold mine (Marigold) in Nevada, United States, Seabee Gold Operation (Seabee) in Saskatchewan, Canada and Puna Operations (Puna) in Jujuy, Argentina, and to advance, as market and project conditions permit, its principal development projects towards development and commercial production."
97,MND.AX,"Monadelphous Group Ltd is an Australia-based company that provides construction, maintenance and industrial services to the resources, energy and infrastructure sectors. The Company covers a range of markets, which include iron ore, oil and gas, mineral processing, coal, power, water, rail and light industrial. The Company service includes fabrication, modularization, offsite pre-assembly, procurement and installation of structural steel, tankage, mechanical and process equipment, piping, demolition and remediation works. It also provides multi-disciplined construction services, plant commissioning, electrical and instrumentation services, water and wastewater asset construction and maintenance, heavy lift and specialist transport, access solutions, dewatering services, corrosion management services, front-end scoping, shutdown planning, management and execution, rail maintenance services and specialist coatings."
98,LNK.AX,"Link Administration Holdings Limited is an Australia-based company engaged in providing services to the superannuation administration industry. The Company operates through four segments: Retirement & Superannuation Solutions (RSS), Corporate Markets (CM), Banking & Credit Management (BCM), and Fund Solutions (FS). The RSS segment offers core member and employer administration services, combined with a full range of value-added services including an integrated clearing house, financial planning and advice, direct investment options and trustee services. The CM offers an integrated range of corporate markets capabilities, including shareholder management and analytics, stakeholder engagement, share and unit registry, employee share plans, company secretarial support and insolvency solutions. The FS segment offers authorized fund manager/management company, third-party administration and transfer agency services to asset managers and a variety of investment funds."
99,PNI.AX,"Pinnacle Investment Management Group Limited is an Australia-based investment management company. The Company’s principal activities include developing and operating investment management businesses and providing distribution services, business support and responsible entity services to the Pinnacle Affiliate. Its distribution services include product distribution and marketing and business development. It provides its affiliates with equity, seed capital and working capital and independence, including separate management reporting structures and boards of directors. The Company holds equity interests in a number of specialist investment managers and provides them with a governance framework, working capital, seed funding, and a range of institutional and distribution and other non-investment support services."
100,Z1P.AX,"Zip Co Ltd is an Australia-based payments provider and credit card disruptor. The Company' segments include ZIP AU, Zip Global and Spotcap. The ZIP AU segment offers consumers a line of credit wallet, including the Pocketbook operations. The Zip Global segment offers Buy Now Pay Later (BNPL) instalment products to consumers outside of Australia. The Spotcap segment provides unsecured loans to small and medium-sized businesses. It offers a range of financial products, including Zip, Zip Business, Zip App and Pocketbook. Zip is an interest-free digital line of credit for consumers that can be used across the Zip network of merchants. Zip Business is an interest-free digital line of credit for small and medium enterprises (SMEs) to spread the cost of everyday purchases and working capital. Zip App is a digital wallet, with access to exclusive deals and offers from the Zip merchant network. Pocketbook is a personal finance app designed to help people manage their finances, budget and save."
101,MTS.AX,"Metcash Limited is an Australia-based distribution and marketing company. The Company is engaged in supplying and supporting retailers and other businesses across the food, liquor and hardware markets. The Company operates through three segments: Food, Liquor and Hardware. The Food segment comprise the distribution of a range of products and services to independent supermarket and convenience retail outlets. The Liquor segment comprise the distribution of liquor products to independent retail outlets and hotels. The Hardware segment comprise the distribution of hardware products to independent retail outlets and the operation of company owned retail stores. Its Independent Brands Australia (IBA) business operates national independent retail brands, including IGA Liquor, Bottle-O and Cellarbrations. It has approximately 1612 supermarket retail stores, 2790 liquor retail outlets and 730 hardware retail stores."
102,WOR.AX,"Worley Limited is an Australia-based industrial engineering solutions company. The Company is a provider of professional project and asset services. The principal activities of the Company consist of providing engineering design and project delivery services, including providing maintenance and support services to sectors, which include energy, chemicals and resources. Its segments include Americas, Europe, the Middle East and Africa (EMEA), and Asia-Pacific (APAC). The Company serves multi-national oil and gas, resources and chemicals companies, as well as regionally and locally focused companies, national oil companies and government owned utilities."
103,CCP.AX,"Credit Corp Group Limited is an Australia-based debt purchasing and collection and consumer lending company. Its segments include debt ledger purchasing (Australia and New Zealand), debt ledger purchasing (United States) and consumer lending (Australia and New Zealand). The debt ledger purchasing segment purchases consumer debts at a discount to their face value from credit providers in Australia and New Zealand, with the objective of recovering amounts in excess of the purchase price over the collection life cycle of the receivables to produce a return. The debt ledger purchasing (United States) segment purchases consumer debts at a discount to their face value from credit providers in the United States, with the objective of recovering amounts in excess of the purchase price over the collection life cycle of the receivables to produce a return. The consumer lending (Australia and New Zealand) segment offers various sustainable financial products to credit-impaired consumers."
104,ABP.AX,"Abacus Property Group is an Australia-based diversified real estate investment trust (REIT) with an investment portfolio concentrated in the office and self-storage sectors. It invests capital in real estate opportunities to deliver long term returns and maximize security holder value. The Company’s principal activities include the investment in self-storage and commercial (office, retail and industrial) properties to derive rental and management and other fee income; and participation in property developments including lending to derive interest income and development profits. Its segments include property investment and property development. Property Investments segment is responsible for the investment in and ownership of commercial, retail, industrial properties and self-storage facilities. Property Development provides secured lending and related property financing solutions is also responsible for the Company’s investment in joint venture developments and construction projects."
105,SCP.AX,"Shopping Centres Australasia Property Group RE Limited is an Australia-based real estate investment trust. The Company owns a portfolio of sub-regional and neighborhood shopping centers and freestanding retail assets focused on convenience retailing across Australia. Its portfolio comprises approximately 95 assets under management. Its properties include Annandale, Auburn, Ayr, Bakewell, Ballarat, Belmont, Bentons, Berala, Blakes Crossing, Brookwater Village, Burnie, Bushland Beach, Busselton, Cabarita, Cardiff, Carrara, Central Highlands, Claremont, Clemton Park, Epping North, Gladstone, Glenorchy, Katoomba, Kingston, Kwinana, Lane Cove, Lismore, Marketown West, Marketplace Warner, Meadow Mews, Merimbula, Miami One, Mission Beach, Morisset, Mt. Gambier, Mt Isa Village, Shoreline, Soda Factory, Sturt Mall, Sugarworld, Gateway, Treendale, Ulladulla, Walkerville, Warnbro, Warrnambool East, West Dubbo, West End, Albury (White Box Rise), Whitsunday, Moama, Warrnambool, and Woodford."
106,ORI.AX,"Orica Limited is an Australia-based company that provides commercial explosives and blasting systems. The principal activity of the Company is to manufacture and distribute commercial blasting systems, including technical services and solutions, mining and tunneling support systems to the mining and infrastructure markets, and various chemical products and services. The Company's segments include Minova, Orica Monitor, Australia Pacific & Asia, North America, Europe, Middle East & Africa and Latin America. Minova segment provides chemical and mechanical earth control products, adhesives and ground support solutions. The Orica Monitor segment focuses on the manufacture and supply of hardware and software solutions to the mining industry. Its other segments focus on the manufacture and supply of commercial explosives and blasting systems. Its product and services include bulk systems packaged explosives, initiating systems, boosters, automation and many others."
107,CSL.AX,"CSL Limited is an Australia-based biotechnology company. The Company is engaged in developing and delivering biotherapies and influenza vaccines that treat people with serious diseases and chronic medical conditions. It offers treatments for people who are living with conditions in immunology, hematology, cardiovascular and metabolic, respiratory, and transplant therapeutic areas. The Company operates through two segments: CSL Behring and Seqirus. CSL Behring manufactures, markets, and develops plasma therapies (plasma products and recombinants), conducts early-stage research on plasma and non-plasma therapies, excluding influenza, receives license and royalty income from the commercialization of intellectual property and undertakes the administrative and corporate function required to support the Company. Seqirus segment manufactures and distributes non-plasma biotherapeutic products and develops influenza related products. Its products include PRIVIGEN, IDELVION and AFSTYLA."
108,ELD.AX,"Elders Limited is an Australia-based agribusiness company. The Company’s segments include Branch Network, Wholesale Products, and Feed and Processing Services. The Branch Network segment includes the provision of a range of products and services through a common distribution channel, including agricultural retail products, agency services, real estate services and financial services. The Wholesale Products segment includes the Australian Independent Rural Retailers (AIRR) business based in Shepparton, Victoria, supported by a network of eight warehouses to supply independent retail stores throughout Australia. The Feed and Processing Services segment includes Killara feedlot, a beef cattle feedlot near Tamworth in New South Wales. In China, it imports, processes and distributes Australian meat."
109,AX1.AX,"Accent Group Limited is an Australia-based digitally integrated retailer and distributor of footwear. The Company operates with approximately 600 stores ,18 brands, 26 retail banners , and approximately 20 online platforms across Australia and New Zealand. The Company’s brands includes 4Workers, Dr. Martens, HypeDC, PIVOT, Platypus, Saucony, SneakerLab, Stance, Supra, TheTrybe, Vans, CAT, EXIE, Merrell, Palladium, SUBTYPE, Skechers, Sperry, Stylerunner, The Athlete’s Foot and Timberland. The Company’s subsidiaries include The Athlete's Foot Australia Pty Ltd, TAF Constructions Pty Ltd, RCG Brands Pty Ltd, TAF Partnership Stores Pty Ltd, Accent Group Ltd,,RCG Grounded Pty Ltd, Cremm Pty Ltd and Subtype Limited."
110,ALX.AX,"Atlas Arteria Group is an Australia-based global owner, operator and developer of toll roads. Its portfolio of toll roads are in France, Germany and the United States. The Company's portfolio assets include the Autoroutes Paris-Rhin-Rhone (APRR), Autoroute des deux lacs (ADELAC), Dulles Greenway and Warnow Tunnel. The Company's APRR is approximately 2,318 kilometers motorway network located in the east of France. Its ADELAC is the concessionaire of the A41 motorway, which is over 20 kilometer commuter road between Annecy in eastern France and Geneva in Switzerland. The Company's Dulles Greenway is over 22 kilometers toll road in northern Virginia, connecting Loudon County with the Washington area. The Company's Warnow Tunnel is approximately two kilometer toll road and tunnel under the Warnow River in the northern German city of Rostock."
111,CAR.AX,"carsales.com Limited is an Australia-based online automotive, motorcycle and marine classifieds company in Australia. The Company provides a marketplace to buy and sell buying and selling cars, motorcycles, trucks, caravans and boats. The Company operates through four segments: Australia-Online Advertising Services, Australia-Data, Research and Services, Latin America and Asia. The Online Advertising Services segment provides online automotive classifieds and display advertising services. The Australia-Data segment provides automotive data services, including software, analysis, research and reporting, valuation services, Website development, hosting and photography services. This segment also includes display and consumer advertising related to these divisions. The Latin America segment provides online automotive classifieds and display advertising services. The Asia segment provides online automotive classifieds, display advertising services and automotive data services."
112,VCX.AX,"Vicinity Centres is an Australia-based property groups with a fully integrated asset management platform. The principal activity of the Company includes property investment, property management, property development, leasing, and funds management. The Company operates through two segments: Property Investment, and Strategic Partnerships. The Property Investment segment includes investment properties held directly and those that are held through equity-accounted entities. The Strategic Partnership segment includes fee income from property management, development, leasing, and management of wholesale property funds. The Company operates in approximately 61 retail assets under the management."
113,SPL.AX,"Starpharma Holdings Limited is an Australia-based biopharmaceutical company. The Company is engaged in development of dendrimer products for pharmaceutical, life science and other applications. The Company has two core development programs: VivaGel portfolio and Dendrimer Enhanced Product (DEP) drug delivery. VivaGel BV for bacterial vaginosis (BV) is a women’s health product. It is available for sale under the brand names, Betafem BV Gel (UK), Betadine BV (Europe), Betadine BV Gel (Asia) and Fleurstat BVgel (Australia and New Zealand). DEP is a drug delivery platform, which provides demonstrated reproducible preclinical benefits across various internal and partnered DEP programs, including improved efficacy, safety, and survival. The Company has three internal DEP products includes DEP docetaxel, DEP cabazitaxel and DEP irinotecan. These internal DEP Products are in clinical development. The Company develops several products internally and others via commercial partnerships."
114,HUB.AX,"HUB24 Limited is an Australia-based financial service company engaged in investment and superannuation portfolio administration services and licensee services. The Company operates through three segments: Platform, Licensee, and IT (Information Technology) Services. Platform provides portfolio administration services that enables financial advisers to offer clients a wide range of investments including market managed portfolio functionality, trading, insurance, non-custody portfolio administration and reporting and corporate action management for all types of investors individuals, companies, trusts or self-managed super fund. Licensee provides compliance, software, education, and support to advisor practices enabling advisors to provide clients with financial advice over a range of products. Licensee services provides application and technology products to the financial services industry."
115,SSM.AX,"Service Stream Limited is an Australia-based company that provides end-to-end asset life-cycle services to utility and telecommunications asset owners, operators and regulators. The Company's segments include Telecommunications and Utilities. Telecommunications segment provides a range of operations, maintenance, installation, design and construction services to the owners of fixed-line and wireless telecommunication networks in Australia. Its service capability includes customer connections, service and network assurance, site acquisition, engineering, design, construction and installation of broadband, wireless and fixed-line project services. Utility segment provides a range of specialist metering, new energy, inspection and compliance, operations, maintenance, design and construction services to utility network owners and operators and other customers in Australia. It also provides services to a range of water, gas, and electricity network owners and operators."
116,NWS.AX,"News Corporation is a media and information services company focused on creating and distributing authoritative and engaging content and other products and services to consumers and businesses throughout the world. The Company's segment includes Digital Real Estate Services, Subscription Video Services, Dow Jones, Book Publishing, and News Media. The Company comprises businesses across a range of media, including digital real estate services, subscription video services in Australia, news and information services and book publishing, that are distributed under brands, including The Wall Street Journal, Barron’s, Dow Jones, The Australian, Herald Sun, The Sun, The Times, HarperCollins Publishers, Foxtel, FOX SPORTS Australia, realestate.com.au, realtor.com, talkSPORT and many others. It distributes its content and other products and services to consumers across an array of digital platforms including websites, mobile device and tablet applications, social media, and e-book devices."
117,CHC.AX,"Charter Hall Group is an Australia-based property investment management company. The Company is focused on investing in core sectors, such as office, industrial, retail and diversified social infrastructure property portfolios. It operates through three segments: Property investments, Development investments and Property funds management. Property investments segment is engaged in investments in property funds. The Development investments segment consists of investments in development held directly on the balance sheet and co-investments in development associates and joint ventures. Property funds management segment offers a suite of services, including investment management, asset management, property management, transaction services, development services, treasury, finance, legal, and custodian services based on each fund's individual requirements."
118,BBN.AX,"Baby Bunting Group Limited is an Australia-based nursery retailer and one-stop-baby shop. Its primarily caters to parents with children from newborn to three years of age and parents-to-be. The Company provides a range of baby products including prams, car seats, carriers, furniture, nursery, safety, babywear, manchester, changing, toys and feeding. The Company offers various brands including Bugaboo, Silvercross, Steelcraft, Britax Safe n Sound, Maxi Cosi, Infasecure, Ergobaby, Boori, Oricom, Medela, Bonds, Huggies and Bright Starts. The Company is expanding its private label and exclusive products, which included the addition of JENGO brand. The Company has 60 stores across Australia and one online store. The Company sales online products in Australia and New Zealand though its Website."
119,AMI.AX,"Aurelia Metals Ltd is an Australia-based mining and exploration company. The Company is focused on the exploration of gold, copper, lead, zinc, and silver minerals from its projects in New South Wales (NSW). Its projects include Peak Mine, Hera Mine and Dargues Mine. The Peak Mine is located in the northern part of the Cobar Basin, NSW. The Peak Mine consists of several polymetallic underground mines, which has approximately 800 kilo-tones Per Annum (ktpa) gold, and a base metals processing plant. The Hera Mine is located approximately 100 kilometers (km) south-east of the Cobar basin, NSW. The Hera mine is a polymetallic underground mining project, which has an approximately 450 ktpa processing plant. The Dargues Mine is located approximately 60 km south-east of Canberra. Its process plant has a permitted capacity of approximately 355 ktpa and consists of a three-stage crushing circuit, ball mill and two-stage flotation circuit producing a clean gold-rich pyrite concentrate."
120,REH.AX,"Reece Limited is an Australia-based supplier of plumbing, bathroom, heating, ventilation, air-conditioning (HVAC), waterworks and refrigeration products to customers in the trade, retail and commercial markets. The Company offers various products, including tapware and accessories, vanities an mirrors, showers, toilets, basins, baths and spas, pipe and fittings, sinks and troughs, hot water systems, bathroom and kitchen appliances, heating and cooling, irrigation and pools, tools and valves. It also offers various tools and services, including hot water system selector, delivery, tool servicing department, tool hire, irrigation design, pool water testing and bathroom renovation guide. It offers products of various brands, including ISSY, Laufen, Roca, Caroma, Methven, Omvivo, Milli, Memo, Posh, Nikles, among others. The Company operates across Australia, New Zealand and the United States."
